ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
27,1989,1989-09-10,1,23.350,NOR,,DAL,W 28-0,5,47,9.40,0,1,-7,-7.00,0,0,0,,0,0,0,,0,,,,0,0,,0,3,11,3.67,0,0,0
28,1989,1989-09-17,2,23.357,NOR,@,GNB,L 34-35,6,90,15.00,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
29,1989,1989-09-24,3,23.364,NOR,@,TAM,L 10-20,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
30,1989,1989-10-01,4,24.006,NOR,,WAS,L 14-16,4,79,19.75,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
31,1989,1989-10-08,5,24.013,NOR,,SFO,L 20-24,8,88,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,3,20,6.67,0,0,0
32,1989,1989-10-15,6,24.020,NOR,,NYJ,W 29-14,5,83,16.60,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
33,1989,1989-10-22,7,24.027,NOR,@,RAM,W 40-21,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
34,1989,1989-10-29,8,24.034,NOR,,ATL,W 20-13,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,10,10.00,0,0,0
35,1989,1989-11-06,9,24.042,NOR,@,SFO,L 13-31,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
36,1989,1989-11-12,10,24.048,NOR,@,NWE,W 28-24,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
37,1989,1989-11-19,11,24.055,NOR,@,ATL,W 26-17,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,1,13,13.00,0,0,0,,0,0,0
38,1989,1989-11-26,12,24.062,NOR,,RAM,L 17-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
39,1989,1989-12-03,13,24.069,NOR,@,DET,L 14-21,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
40,1989,1989-12-10,14,24.076,NOR,@,BUF,W 22-19,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
41,1989,1989-12-18,15,24.084,NOR,,PHI,W 30-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
42,1989,1989-12-24,16,24.090,NOR,,IND,W 41-6,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
43,1990,1990-09-10,1,24.350,NOR,,SFO,L 12-13,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
44,1990,1990-09-16,2,24.356,NOR,@,MIN,L 3-32,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
45,1990,1990-09-23,3,24.363,NOR,,PHO,W 28-7,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,1990,1990-10-07,4,25.012,NOR,@,ATL,L 27-28,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
47,1990,1990-10-14,5,25.019,NOR,,CLE,W 25-20,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
48,1990,1990-10-28,7,25.033,NOR,,DET,L 10-27,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
49,1990,1990-11-11,9,25.047,NOR,,TAM,W 35-7,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
50,1990,1990-11-18,10,25.054,NOR,@,WAS,L 17-31,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
51,1990,1990-11-25,11,25.061,NOR,,ATL,W 10-7,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
52,1990,1990-12-02,12,25.068,NOR,@,DAL,L 13-17,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
53,1990,1990-12-16,14,25.082,NOR,,PIT,L 6-9,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
54,1990,1990-12-23,15,25.089,NOR,@,SFO,W 13-10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
55,1990,1990-12-31,16,25.097,NOR,,RAM,W 20-17,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
