ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1994,1994-09-04,1,23.015,IND,,HOU,W 45-21,,
2,1994,1994-09-11,2,23.022,IND,@,TAM,L 10-24,,
3,1994,1994-09-18,3,23.029,IND,@,PIT,L 21-31,,
4,1994,1994-09-25,4,23.036,IND,,CLE,L 14-21,,
5,1994,1994-10-23,8,23.064,IND,,WAS,L 27-41,,
6,1994,1994-10-30,9,23.071,IND,,NYJ,W 28-25,,
7,1994,1994-11-06,10,23.078,IND,@,MIA,L 21-22,,
8,1994,1994-11-20,11,23.092,IND,@,CIN,W 17-13,,
9,1994,1994-11-27,12,23.099,IND,,NWE,L 10-12,,
10,1994,1994-12-04,13,23.106,IND,@,SEA,W 31-19,,
11,1994,1994-12-11,14,23.113,IND,@,NWE,L 13-28,,
12,1994,1994-12-18,15,23.120,IND,,MIA,W 10-6,,
13,1994,1994-12-24,16,23.126,IND,,BUF,W 10-9,,
14,1995,1995-09-03,1,24.014,IND,,CIN,L 21-24,,
15,1995,1995-09-10,2,24.021,IND,@,NYJ,W 27-24,,
16,1995,1995-09-17,3,24.028,IND,@,BUF,L 14-20,,
17,1995,1995-10-01,4,24.042,IND,,STL,W 21-18,,
18,1995,1995-10-08,5,24.049,IND,@,MIA,W 27-24,,
19,1995,1995-10-15,6,24.056,IND,,SFO,W 18-17,,
20,1995,1995-10-22,7,24.063,IND,@,OAK,L 17-30,,1.0
21,1995,1995-10-29,8,24.070,IND,,NYJ,W 17-10,,
22,1995,1995-11-05,9,24.077,IND,,BUF,L 10-16,,
23,1995,1995-11-12,10,24.084,IND,@,NOR,L 14-17,,
24,1995,1995-11-19,11,24.091,IND,@,NWE,W 24-10,,1.0
25,1995,1995-11-26,12,24.098,IND,,MIA,W 36-28,,
26,1995,1995-12-03,13,24.105,IND,@,CAR,L 10-13,,
27,1995,1995-12-10,14,24.112,IND,@,JAX,W 41-31,,
28,1995,1995-12-17,15,24.119,IND,,SDG,L 24-27,,
29,1995,1995-12-23,16,24.125,IND,,NWE,W 10-7,,
30,1996,1996-09-01,1,25.012,IND,,ARI,W 20-13,,
31,1996,1996-09-08,2,25.019,IND,@,NYJ,W 21-7,,
32,1996,1996-09-15,3,25.026,IND,@,DAL,W 25-24,,
33,1996,1996-09-23,4,25.034,IND,,MIA,W 10-6,,1.0
34,1996,1996-10-06,5,25.047,IND,@,BUF,L 13-16,,
35,1996,1996-10-13,6,25.054,BAL,@,IND,L 21-26,,
36,1996,1996-10-20,7,25.061,IND,,NWE,L 9-27,,
37,1996,1996-10-27,8,25.068,IND,@,WAS,L 16-31,,
38,1996,1996-11-03,9,25.075,IND,,SDG,L 19-26,,
39,1996,1996-11-10,10,25.082,IND,@,MIA,L 13-37,,
40,1996,1996-11-17,11,25.089,IND,,NYJ,W 34-29,,
