ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2014,2014-09-07,1,20.139,DEN,,IND,W 31-24,,,,,,,,,,,0.0%,,,,,,,
2,2014,2014-09-14,2,20.146,DEN,,KAN,W 24-17,,,,,,,,,,,0.0%,,,,,,,
3,2014,2014-09-21,3,20.153,DEN,@,SEA,L 20-26,,,,,,,,,,,0.0%,,,,,,,
4,2014,2014-10-05,4,20.167,DEN,,ARI,W 41-20,,3,15,5.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
5,2014,2014-10-12,5,20.174,DEN,@,NYJ,W 31-17,,8,38,4.75,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
6,2014,2014-10-19,6,20.181,DEN,,SFO,W 42-17,,6,30,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2014,2014-10-23,7,20.185,DEN,,SDG,W 35-21,,7,24,3.43,2,1,0,0,,0,0.0%,0.00,0,0,,0,2,12
8,2014,2014-11-02,8,20.195,DEN,@,NWE,L 21-43,,2,6,3.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
9,2014,2014-11-09,9,20.202,DEN,@,OAK,W 41-17,,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2014,2014-11-16,10,20.209,DEN,@,STL,L 7-22,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
11,2014,2014-11-23,11,20.216,DEN,,MIA,W 39-36,,5,33,6.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2014,2014-11-30,12,20.223,DEN,@,KAN,W 29-16,,10,39,3.90,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2014,2014-12-07,13,20.230,DEN,,BUF,W 24-17,,4,63,15.75,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
14,2014,2014-12-14,14,20.237,DEN,@,SDG,W 22-10,,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2014,2014-12-22,15,20.245,DEN,@,CIN,L 28-37,,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
16,2015,2015-09-13,1,21.145,DEN,,BAL,W 19-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2015,2015-09-17,2,21.149,DEN,@,KAN,W 31-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2015,2015-09-27,3,21.159,DEN,@,DET,W 24-12,,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,2015,2015-10-04,4,21.166,DEN,,MIN,W 23-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2015,2015-10-11,5,21.173,DEN,@,OAK,W 16-10,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
21,2015,2015-11-01,7,21.194,DEN,,GNB,W 29-10,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,2015,2015-11-08,8,21.201,DEN,@,IND,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2015,2015-11-15,9,21.208,DEN,,KAN,L 13-29,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
24,2015,2015-11-22,10,21.215,DEN,@,CHI,W 17-15,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
25,2015,2015-11-29,11,21.222,DEN,,NWE,W 30-24,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,2015,2015-12-06,12,21.229,DEN,@,SDG,W 17-3,,8,27,3.38,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
27,2015,2015-12-13,13,21.236,DEN,,OAK,L 12-15,,5,8,1.60,0,6,4,21,5.25,0,66.7%,3.50,0,0,,0,0,0
28,2015,2015-12-20,14,21.243,DEN,@,PIT,L 27-34,,0,0,,0,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
29,2015,2015-12-28,15,21.251,DEN,,CIN,W 20-17,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
30,2015,2016-01-03,16,21.257,DEN,,SDG,W 27-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
31,2016,2016-10-30,8,22.192,DEN,,SDG,W 27-19,,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
32,2016,2016-11-06,9,22.199,DEN,@,OAK,L 20-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,2016,2016-11-27,11,22.220,DEN,,KAN,L 27-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
34,2016,2016-12-04,12,22.227,DEN,@,JAX,W 20-10,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
35,2016,2016-12-11,13,22.234,DEN,@,TEN,L 10-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
36,2016,2016-12-18,14,22.241,DEN,,NWE,L 3-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,2016,2016-12-25,15,22.248,DEN,@,KAN,L 10-33,*,3,19,6.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
38,2016,2017-01-01,16,22.255,DEN,,OAK,W 24-6,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
