ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1956,1956-09-30,1,22.212,DET,@,GNB,W 20-16,8,45,5.63,0,1,9,9.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
2,1956,1956-10-06,2,22.218,DET,@,BAL,W 31-14,17,92,5.41,0,0,0,,0,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,,,,,,,,,0,
3,1956,1956-10-14,3,22.226,DET,,RAM,W 24-21,4,15,3.75,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
4,1956,1956-10-21,4,22.233,DET,,SFO,W 20-17,15,70,4.67,0,1,5,5.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
5,1956,1956-10-28,5,22.240,DET,@,RAM,W 16-7,14,19,1.36,0,2,39,19.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
6,1956,1956-11-04,6,22.247,DET,@,SFO,W 17-13,19,78,4.11,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
7,1956,1956-11-11,7,22.254,DET,@,WAS,L 17-18,7,18,2.57,0,1,10,10.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
8,1956,1956-11-18,8,22.261,DET,,BAL,W 27-3,4,39,9.75,0,1,10,10.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
9,1956,1956-11-22,9,22.265,DET,,GNB,L 20-24,1,2,2.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
10,1956,1956-12-02,10,22.275,DET,,CHI,W 42-10,3,21,7.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
11,1956,1956-12-09,11,22.282,DET,,PIT,W 45-7,1,1,1.00,0,2,7,3.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
12,1956,1956-12-16,12,22.289,DET,@,CHI,L 21-38,4,13,3.25,0,1,3,3.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
13,1957,1957-09-29,1,23.211,DET,@,BAL,L 14-34,2,2,1.00,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
14,1957,1957-10-06,2,23.218,DET,@,GNB,W 24-14,11,26,2.36,0,2,18,9.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
15,1957,1957-10-13,3,23.225,DET,,RAM,W 10-7,5,18,3.60,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
16,1957,1957-10-20,4,23.232,DET,,BAL,W 31-27,7,71,10.14,0,6,113,18.83,2,0,0,,0,0,,,,,,,,,,,,,,,2,
17,1957,1957-10-27,5,23.239,DET,@,RAM,L 17-35,2,0,0.00,0,2,20,10.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
18,1957,1957-11-03,6,23.246,DET,@,SFO,L 31-35,4,4,1.00,0,5,56,11.20,0,0,0,,0,0,,,,,,,,,,,,,,,0,
