ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1993,1993-12-05,12,25.058,MIA,,NYG,L 14-19,,
2,1993,1993-12-13,13,25.066,MIA,,PIT,L 20-21,,
3,1993,1993-12-19,14,25.072,MIA,,BUF,L 34-47,,
4,1993,1993-12-27,15,25.080,MIA,@,SDG,L 20-45,,
5,1993,1994-01-02,16,25.086,MIA,@,NWE,L 27-33,,
6,1994,1994-09-04,1,25.331,MIA,,NWE,W 39-35,,
7,1994,1994-09-11,2,25.338,MIA,@,GNB,W 24-14,,
8,1994,1994-10-09,6,26.001,MIA,@,BUF,L 11-21,,
9,1994,1994-10-16,7,26.008,MIA,,RAI,W 20-17,,
10,1994,1994-10-30,8,26.022,MIA,@,NWE,W 23-3,,
11,1994,1994-11-06,9,26.029,MIA,,IND,W 22-21,,
12,1994,1994-11-13,10,26.036,MIA,,CHI,L 14-17,,
13,1994,1994-11-20,11,26.043,MIA,@,PIT,L 13-16,,
14,1994,1994-11-27,12,26.050,MIA,@,NYJ,W 28-24,,
15,1994,1994-12-04,13,26.057,MIA,,BUF,L 31-42,,
16,1994,1994-12-12,14,26.065,MIA,,KAN,W 45-28,,
17,1994,1994-12-18,15,26.071,MIA,@,IND,L 6-10,,1.0
18,1994,1994-12-25,16,26.078,MIA,,DET,W 27-20,,
19,1995,1995-09-03,1,26.330,MIA,,NYJ,W 52-14,,
20,1995,1995-10-01,4,26.358,MIA,@,CIN,W 26-23,,
21,1995,1995-10-08,5,27.000,MIA,,IND,L 24-27,,
22,1995,1995-10-15,6,27.007,MIA,@,NOR,L 30-33,,
23,1995,1995-10-22,7,27.014,MIA,@,NYJ,L 16-17,,
24,1995,1995-10-29,8,27.021,MIA,,BUF,W 23-6,,
25,1995,1995-11-05,9,27.028,MIA,@,SDG,W 24-14,,
26,1995,1995-11-20,11,27.043,MIA,,SFO,L 20-44,,
27,1995,1995-11-26,12,27.049,MIA,@,IND,L 28-36,,
28,1995,1995-12-03,13,27.056,MIA,,ATL,W 21-20,,
29,1995,1995-12-11,14,27.064,MIA,,KAN,W 13-6,,
30,1996,1996-09-22,3,27.350,SFO,@,CAR,L 7-23,,
31,1996,1996-09-29,4,27.357,SFO,,ATL,W 39-17,,
