ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-12,1,24.261,DET,@,SEA,W 28-20,
2,1999,1999-09-19,2,24.268,DET,,GNB,W 23-15,
3,1999,1999-09-26,3,24.275,DET,@,KAN,L 21-31,*
4,1999,1999-10-10,4,24.289,DET,,SDG,L 10-20,*
5,1999,1999-10-17,5,24.296,DET,,MIN,W 25-23,*
6,1999,1999-10-24,6,24.303,DET,@,CAR,W 24-9,*
7,1999,1999-10-31,7,24.310,DET,,TAM,W 20-3,
8,1999,1999-11-07,8,24.317,DET,,STL,W 31-27,
9,1999,1999-11-14,9,24.324,DET,@,ARI,L 19-23,
10,1999,1999-11-21,10,24.331,DET,@,GNB,L 17-26,
11,1999,1999-11-25,11,24.335,DET,,CHI,W 21-17,
12,1999,1999-12-05,12,24.345,DET,,WAS,W 33-17,
13,1999,1999-12-12,13,24.352,DET,@,TAM,L 16-23,
14,1999,1999-12-19,14,24.359,DET,@,CHI,L 10-28,
15,1999,1999-12-25,15,25.000,DET,,DEN,L 7-17,
16,1999,2000-01-02,16,25.008,DET,@,MIN,L 17-24,
17,2000,2000-09-10,2,25.260,DET,,WAS,W 15-10,
18,2000,2000-10-01,5,25.281,DET,,MIN,L 24-31,
19,2000,2000-10-08,6,25.288,DET,,GNB,W 31-24,
20,2000,2000-10-19,7,25.299,DET,@,TAM,W 28-14,
21,2000,2000-10-29,8,25.309,DET,@,IND,L 18-30,
22,2000,2000-11-12,10,25.323,DET,,ATL,W 13-10,
23,2000,2000-11-19,11,25.330,DET,@,NYG,W 31-21,
24,2000,2000-11-23,12,25.334,DET,,NWE,W 34-9,
25,2000,2000-11-30,13,25.341,DET,@,MIN,L 17-24,
26,2000,2000-12-10,14,25.351,DET,@,GNB,L 13-26,
27,2000,2000-12-17,15,25.358,DET,@,NYJ,W 10-7,
28,2000,2000-12-24,16,25.365,DET,,CHI,L 20-23,
29,2001,2001-10-14,4,26.293,DET,@,MIN,L 26-31,
30,2001,2001-10-21,5,26.300,DET,,TEN,L 24-27,
31,2001,2001-11-11,8,26.321,DET,,TAM,L 17-20,
32,2001,2001-11-18,9,26.328,DET,@,ARI,L 38-45,
33,2001,2001-11-22,10,26.332,DET,,GNB,L 27-29,
34,2001,2001-12-09,12,26.349,DET,@,TAM,L 12-15,
35,2002,2002-09-08,1,27.257,DET,@,MIA,L 21-49,*
36,2002,2002-09-15,2,27.264,DET,@,CAR,L 7-31,*
37,2003,2003-12-14,14,28.354,DET,@,KAN,L 17-45,
38,2003,2003-12-21,15,28.361,DET,@,CAR,L 14-20,
