ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2006,2006-10-23,6,26.185,DAL,,NYG,L 22-36,,14,25,56.00,227,2,3,73.7,2,8,9.08,5.28,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
29,2006,2006-10-29,7,26.191,DAL,@,CAR,W 35-14,*,24,36,66.67,270,1,1,86.6,2,12,7.50,6.81,4,18,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
30,2006,2006-11-05,8,26.198,DAL,@,WAS,L 19-22,*,24,36,66.67,284,2,0,109.0,2,17,7.89,9.00,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
31,2006,2006-11-12,9,26.205,DAL,@,ARI,W 27-10,*,20,29,68.97,308,2,0,126.8,0,0,10.62,12.00,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
32,2006,2006-11-19,10,26.212,DAL,,IND,W 21-14,*,19,23,82.61,226,0,1,89.5,1,1,9.83,7.87,5,3,0.60,0,0,0,0,,0,0.0%,,,0,0,0.0,,
33,2006,2006-11-23,11,26.216,DAL,,TAM,W 38-10,*,22,29,75.86,306,5,0,148.9,1,8,10.55,14.00,3,-4,-1.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
34,2006,2006-12-03,12,26.226,DAL,@,NYG,W 23-20,*,20,34,58.82,257,0,2,58.1,1,2,7.56,4.91,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
35,2006,2006-12-10,13,26.233,DAL,,NOR,L 17-42,*,16,33,48.48,249,1,2,58.8,2,18,7.55,5.42,4,1,0.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
36,2006,2006-12-16,14,26.239,DAL,@,ATL,W 38-28,*,22,29,75.86,278,2,1,113.9,3,20,9.59,9.41,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
37,2006,2006-12-25,15,26.248,DAL,,PHI,L 7-23,*,14,29,48.28,142,1,2,45.5,3,24,4.90,2.48,3,42,14.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
38,2006,2006-12-31,16,26.254,DAL,,DET,L 31-39,*,23,32,71.88,321,2,1,111.6,4,14,10.03,9.88,4,16,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
39,2007,2007-09-09,1,27.141,DAL,,NYG,W 45-35,*,15,24,62.50,345,4,1,128.5,1,9,14.38,15.83,3,11,3.67,1,0,0,0,,0,0.0%,,,1,6,0.0,,
40,2007,2007-09-16,2,27.148,DAL,@,MIA,W 37-20,*,14,29,48.28,186,2,0,92.0,1,0,6.41,7.79,4,36,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
41,2007,2007-09-23,3,27.155,DAL,@,CHI,W 34-10,*,22,35,62.86,329,2,1,100.8,3,29,9.40,9.26,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
42,2007,2007-09-30,4,27.162,DAL,,STL,W 35-7,*,21,33,63.64,339,3,1,115.6,1,8,10.27,10.73,3,24,8.00,1,0,0,0,,0,0.0%,,,1,6,0.0,,
43,2007,2007-10-08,5,27.170,DAL,@,BUF,W 25-24,*,29,50,58.00,309,2,5,49.9,0,0,6.18,2.48,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
44,2007,2007-10-14,6,27.176,DAL,,NWE,L 27-48,*,18,29,62.07,199,2,1,91.0,2,13,6.86,6.69,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
45,2007,2007-10-21,7,27.183,DAL,,MIN,W 24-14,*,31,39,79.49,277,1,0,104.8,3,24,7.10,7.62,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
46,2007,2007-11-04,8,27.197,DAL,@,PHI,W 38-17,*,20,25,80.00,324,3,1,141.7,0,0,12.96,13.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
47,2007,2007-11-11,9,27.204,DAL,@,NYG,W 31-20,*,20,28,71.43,247,4,1,123.1,1,4,8.82,10.07,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
48,2007,2007-11-18,10,27.211,DAL,,WAS,W 28-23,*,22,32,68.75,293,4,1,124.1,1,6,9.16,10.25,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
49,2007,2007-11-22,11,27.215,DAL,,NYJ,W 34-3,*,21,28,75.00,195,2,1,102.5,3,25,6.96,6.79,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
50,2007,2007-11-29,12,27.222,DAL,,GNB,W 37-27,*,19,30,63.33,309,4,1,123.5,0,0,10.30,11.47,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
51,2007,2007-12-09,13,27.232,DAL,@,DET,W 28-27,*,35,44,79.55,302,2,0,110.4,3,21,6.86,7.77,1,15,15.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
52,2007,2007-12-16,14,27.239,DAL,,PHI,L 6-10,*,13,36,36.11,214,0,3,22.2,4,27,5.94,2.19,2,15,7.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
53,2007,2007-12-22,15,27.245,DAL,@,CAR,W 20-13,*,28,42,66.67,257,1,1,81.2,0,0,6.12,5.52,6,13,2.17,0,0,0,0,,0,0.0%,,,0,0,0.0,,
54,2007,2007-12-30,16,27.253,DAL,@,WAS,L 6-27,*,7,16,43.75,86,0,1,34.9,1,10,5.38,2.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
55,2008,2008-09-07,1,28.139,DAL,@,CLE,W 28-10,*,24,32,75.00,320,1,1,103.6,0,0,10.00,9.22,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
56,2008,2008-09-15,2,28.147,DAL,,PHI,W 41-37,*,21,30,70.00,312,3,1,123.2,0,0,10.40,10.90,3,-5,-1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
57,2008,2008-09-21,3,28.153,DAL,@,GNB,W 27-16,*,17,30,56.67,260,1,1,82.6,3,24,8.67,7.83,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
58,2008,2008-09-28,4,28.160,DAL,,WAS,L 24-26,*,28,47,59.57,300,3,1,90.7,0,0,6.38,6.70,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
59,2008,2008-10-05,5,28.167,DAL,,CIN,W 31-22,*,14,23,60.87,176,3,1,106.2,1,1,7.65,8.30,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
60,2008,2008-10-12,6,28.174,DAL,@,ARI,L 24-30,*,24,38,63.16,321,3,0,116.2,3,20,8.45,10.03,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
61,2008,2008-11-16,10,28.209,DAL,@,WAS,W 14-10,*,19,27,70.37,198,1,2,72.8,0,0,7.33,4.74,2,-3,-1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
62,2008,2008-11-23,11,28.216,DAL,,SFO,W 35-22,*,23,39,58.97,341,3,0,113.3,1,7,8.74,10.28,4,-3,-0.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
63,2008,2008-11-27,12,28.220,DAL,,SEA,W 34-9,*,22,34,64.71,331,3,1,113.7,0,0,9.74,10.18,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
64,2008,2008-12-07,13,28.230,DAL,@,PIT,L 13-20,*,19,36,52.78,210,1,3,44.9,3,16,5.83,2.64,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
65,2008,2008-12-14,14,28.237,DAL,,NYG,W 20-8,*,20,30,66.67,244,2,0,113.7,4,23,8.13,9.47,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
66,2008,2008-12-20,15,28.243,DAL,,BAL,L 24-33,*,24,45,53.33,252,2,2,66.2,2,17,5.60,4.49,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
67,2008,2008-12-28,16,28.251,DAL,@,PHI,L 6-44,*,21,39,53.85,183,0,1,55.8,3,15,4.69,3.54,2,11,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
68,2009,2009-09-13,1,29.145,DAL,@,TAM,W 34-21,*,16,27,59.26,353,3,0,140.6,1,9,13.07,15.30,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
69,2009,2009-09-20,2,29.152,DAL,,NYG,L 31-33,*,13,29,44.83,127,1,3,29.6,0,0,4.38,0.41,1,3,3.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
70,2009,2009-09-28,3,29.160,DAL,,CAR,W 21-7,*,22,33,66.67,255,0,0,89.8,2,18,7.73,7.73,5,22,4.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
71,2009,2009-10-04,4,29.166,DAL,@,DEN,L 10-17,*,25,42,59.52,255,0,1,67.1,5,14,6.07,5.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
72,2009,2009-10-11,5,29.173,DAL,@,KAN,W 26-20,*,20,34,58.82,351,2,0,113.7,1,3,10.32,11.50,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
73,2009,2009-10-25,6,29.187,DAL,,ATL,W 37-21,*,21,29,72.41,311,3,0,141.6,2,12,10.72,12.79,6,31,5.17,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
74,2009,2009-11-01,7,29.194,DAL,,SEA,W 38-17,*,21,36,58.33,256,3,0,108.1,2,7,7.11,8.78,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
75,2009,2009-11-08,8,29.201,DAL,@,PHI,W 20-16,*,21,34,61.76,307,1,1,88.7,4,25,9.03,8.29,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
76,2009,2009-11-15,9,29.208,DAL,@,GNB,L 7-17,*,24,39,61.54,251,1,1,78.0,5,34,6.44,5.79,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
77,2009,2009-11-22,10,29.215,DAL,,WAS,W 7-6,*,15,27,55.56,158,1,1,69.7,1,6,5.85,4.93,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
78,2009,2009-11-26,11,29.219,DAL,,OAK,W 24-7,*,18,29,62.07,309,2,0,121.2,2,10,10.66,12.03,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
79,2009,2009-12-06,12,29.229,DAL,@,NYG,L 24-31,*,41,55,74.55,392,3,0,112.1,2,13,7.13,8.22,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
80,2009,2009-12-13,13,29.236,DAL,,SDG,L 17-20,*,19,30,63.33,249,2,0,111.7,1,10,8.30,9.63,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
81,2009,2009-12-19,14,29.242,DAL,@,NOR,W 24-17,*,22,34,64.71,312,1,0,104.0,3,18,9.18,9.76,4,21,5.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
82,2009,2009-12-27,15,29.250,DAL,@,WAS,W 17-0,*,25,38,65.79,286,1,1,86.1,1,1,7.53,6.87,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
83,2009,2010-01-03,16,29.257,DAL,,PHI,W 24-0,*,24,34,70.59,311,2,1,106.4,2,16,9.15,9.00,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
84,2010,2010-09-12,1,30.144,DAL,@,WAS,L 7-13,*,31,47,65.96,282,1,0,89.1,1,5,6.00,6.43,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
85,2010,2010-09-19,2,30.151,DAL,,CHI,L 20-27,*,34,51,66.67,374,1,2,78.4,0,0,7.33,5.96,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
86,2010,2010-09-26,3,30.158,DAL,@,HOU,W 27-13,*,23,30,76.67,284,2,0,127.6,0,0,9.47,10.80,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
87,2010,2010-10-10,4,30.172,DAL,,TEN,L 27-34,*,31,46,67.39,406,3,3,89.6,6,36,8.83,7.20,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
88,2010,2010-10-17,5,30.179,DAL,@,MIN,L 21-24,*,24,32,75.00,220,3,2,98.4,0,0,6.88,5.94,3,31,10.33,0,0,0,11,,0,0.0%,,,0,0,0.0,0,0
89,2010,2010-10-25,6,30.187,DAL,,NYG,L 35-41,*,5,7,71.43,39,1,0,124.4,0,0,5.57,8.43,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
90,2011,2011-09-11,1,31.143,DAL,@,NYJ,L 24-27,*,23,36,63.89,342,2,1,101.9,4,16,9.50,9.36,3,9,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
91,2011,2011-09-18,2,31.150,DAL,@,SFO,W 27-24,*,20,33,60.61,345,2,0,116.4,1,5,10.45,11.67,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
92,2011,2011-09-26,3,31.158,DAL,,WAS,W 18-16,*,22,36,61.11,255,0,1,70.9,1,5,7.08,5.83,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
93,2011,2011-10-02,4,31.164,DAL,,DET,L 30-34,*,34,47,72.34,331,3,3,86.4,1,10,7.04,5.45,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
94,2011,2011-10-16,5,31.178,DAL,@,NWE,L 16-20,*,27,41,65.85,317,1,1,87.1,2,17,7.73,7.12,1,17,17.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
95,2011,2011-10-23,6,31.185,DAL,,STL,W 34-7,*,14,24,58.33,166,2,0,107.3,2,15,6.92,8.58,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
96,2011,2011-10-30,7,31.192,DAL,@,PHI,L 7-34,*,18,35,51.43,203,1,1,66.7,4,21,5.80,5.09,1,9,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
97,2011,2011-11-06,8,31.199,DAL,,SEA,W 23-13,*,19,31,61.29,279,2,0,112.2,0,0,9.00,10.29,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
98,2011,2011-11-13,9,31.206,DAL,,BUF,W 44-7,*,23,26,88.46,270,3,0,148.4,0,0,10.38,12.69,2,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
99,2011,2011-11-20,10,31.213,DAL,@,WAS,W 27-24,*,23,37,62.16,292,3,0,113.8,4,28,7.89,9.51,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
100,2011,2011-11-24,11,31.217,DAL,,MIA,W 20-19,*,22,34,64.71,226,2,2,78.8,1,8,6.65,5.18,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
101,2011,2011-12-04,12,31.227,DAL,@,ARI,L 13-19,*,28,42,66.67,299,1,0,95.2,5,38,7.12,7.60,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
102,2011,2011-12-11,13,31.234,DAL,,NYG,L 34-37,*,21,31,67.74,321,4,0,141.3,3,16,10.35,12.94,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
103,2011,2011-12-17,14,31.240,DAL,@,TAM,W 31-15,*,23,30,76.67,249,3,0,133.9,2,10,8.30,10.30,3,-1,-0.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
104,2011,2011-12-24,15,31.247,DAL,,PHI,L 7-20,*,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
105,2011,2012-01-01,16,31.255,DAL,@,NYG,L 14-31,*,29,37,78.38,289,2,1,106.0,6,38,7.81,7.68,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
106,2012,2012-09-05,1,32.137,DAL,@,NYG,W 24-17,*,22,29,75.86,307,3,1,129.5,2,17,10.59,11.10,5,12,2.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
107,2012,2012-09-16,2,32.148,DAL,@,SEA,L 7-27,*,23,40,57.50,251,1,1,74.1,1,4,6.28,5.65,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
108,2012,2012-09-23,3,32.155,DAL,,TAM,W 16-10,*,25,39,64.10,283,0,1,75.1,4,24,7.26,6.10,4,1,0.25,0,1,1,-1,-1.00,0,100.0%,-1.00,,0,0,0.0,0,0
109,2012,2012-10-01,4,32.163,DAL,,CHI,L 18-34,*,31,43,72.09,307,1,5,60.1,1,7,7.14,2.37,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
110,2012,2012-10-14,5,32.176,DAL,@,BAL,L 29-31,*,25,36,69.44,261,2,1,97.1,1,7,7.25,7.11,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
111,2012,2012-10-21,6,32.183,DAL,@,CAR,W 19-14,*,24,34,70.59,227,1,0,98.5,0,0,6.68,7.26,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
112,2012,2012-10-28,7,32.190,DAL,,NYG,L 24-29,*,36,62,58.06,437,1,4,58.3,4,22,7.05,4.47,2,0,0.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
113,2012,2012-11-04,8,32.197,DAL,@,ATL,L 13-19,*,25,35,71.43,321,1,0,109.3,1,9,9.17,9.74,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
114,2012,2012-11-11,9,32.204,DAL,@,PHI,W 38-23,*,19,26,73.08,209,2,0,122.1,3,16,8.04,9.58,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
115,2012,2012-11-18,10,32.211,DAL,,CLE,W 23-20,*,35,50,70.00,313,1,0,93.2,7,56,6.26,6.66,2,10,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
116,2012,2012-11-22,11,32.215,DAL,,WAS,L 31-38,*,37,62,59.68,441,3,2,84.1,2,18,7.11,6.63,3,7,2.33,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
117,2012,2012-12-02,12,32.225,DAL,,PHI,W 38-33,*,22,27,81.48,303,3,0,150.5,2,9,11.22,13.44,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
118,2012,2012-12-09,13,32.232,DAL,@,CIN,W 20-19,*,25,43,58.14,268,1,1,74.6,3,29,6.23,5.65,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
119,2012,2012-12-16,14,32.239,DAL,,PIT,W 27-24,*,30,42,71.43,341,2,0,111.3,1,13,8.12,9.07,4,-4,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
120,2012,2012-12-23,15,32.246,DAL,,NOR,L 31-34,*,26,43,60.47,416,4,0,123.8,2,10,9.67,11.53,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
121,2012,2012-12-30,16,32.253,DAL,@,WAS,L 18-28,*,20,37,54.05,218,2,3,55.9,2,22,5.89,3.32,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
122,2013,2013-09-08,1,33.140,DAL,,NYG,W 36-31,*,36,49,73.47,263,2,1,90.8,2,19,5.37,5.27,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
123,2013,2013-09-15,2,33.147,DAL,@,KAN,L 16-17,*,30,42,71.43,298,1,0,99.1,3,17,7.10,7.57,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
124,2013,2013-09-22,3,33.154,DAL,,STL,W 31-7,*,17,24,70.83,210,3,0,137.2,1,7,8.75,11.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
125,2013,2013-09-29,4,33.161,DAL,@,SDG,L 21-30,*,27,37,72.97,246,2,0,108.6,3,19,6.65,7.73,1,15,15.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
126,2013,2013-10-06,5,33.168,DAL,,DEN,L 48-51,*,25,36,69.44,506,5,1,140.0,4,36,14.06,15.58,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
127,2013,2013-10-13,6,33.175,DAL,,WAS,W 31-16,*,18,30,60.00,170,1,1,72.9,1,5,5.67,4.83,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
128,2013,2013-10-20,7,33.182,DAL,@,PHI,W 17-3,*,28,47,59.57,317,1,2,69.2,2,23,6.74,5.26,4,2,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
129,2013,2013-10-27,8,33.189,DAL,@,DET,L 30-31,*,14,30,46.67,206,3,0,102.9,0,0,6.87,8.87,3,6,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
130,2013,2013-11-03,9,33.196,DAL,,MIN,W 27-23,*,34,51,66.67,337,2,1,90.1,3,23,6.61,6.51,1,8,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
131,2013,2013-11-10,10,33.203,DAL,@,NOR,L 17-49,*,10,24,41.67,128,1,0,72.9,3,24,5.33,6.17,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
132,2013,2013-11-24,11,33.217,DAL,@,NYG,W 24-21,*,23,38,60.53,234,2,1,84.8,4,30,6.16,6.03,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
133,2013,2013-11-28,12,33.221,DAL,,OAK,W 31-24,*,23,32,71.88,225,1,0,101.7,2,17,7.03,7.66,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
134,2013,2013-12-09,13,33.232,DAL,@,CHI,L 28-45,*,11,20,55.00,104,3,0,109.2,2,14,5.20,8.20,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
135,2013,2013-12-15,14,33.238,DAL,,GNB,L 36-37,*,29,48,60.42,358,2,2,80.0,3,26,7.46,6.42,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
136,2013,2013-12-22,15,33.245,DAL,@,WAS,W 24-23,*,17,27,62.96,226,2,1,98.7,2,12,8.37,8.19,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
137,2014,2014-09-07,1,34.139,DAL,,SFO,L 17-28,*,23,37,62.16,281,1,3,60.8,3,26,7.59,4.49,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
