ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,23.251,DET,@,MIN,W 13-10,,,,,
2,1986,1986-09-14,2,23.258,DET,,DAL,L 7-31,,,,,
3,1986,1986-09-21,3,23.265,DET,,TAM,L 20-24,,,,,
4,1986,1986-09-28,4,23.272,DET,@,CLE,L 21-24,,,,,
5,1986,1986-10-05,5,23.279,DET,,HOU,W 24-13,,,,,
6,1986,1986-10-12,6,23.286,DET,@,GNB,W 21-14,0,0,1,0,0
7,1986,1986-10-19,7,23.293,DET,@,RAM,L 10-14,,,,,
8,1986,1986-10-26,8,23.300,DET,@,CHI,L 7-13,0,0,1,17,0
9,1986,1986-11-02,9,23.307,DET,,CIN,L 17-24,,,,,
10,1986,1986-11-09,10,23.314,DET,,MIN,L 10-24,,,,,
11,1986,1986-11-16,11,23.321,DET,@,PHI,W 13-11,0,0,1,14,0
12,1986,1986-11-23,12,23.328,DET,@,TAM,W 38-17,0,0,2,10,0
13,1986,1986-11-27,13,23.332,DET,,GNB,L 40-44,,,,,
14,1986,1986-12-07,14,23.342,DET,@,PIT,L 17-27,,,,,
15,1986,1986-12-15,15,23.350,DET,,CHI,L 13-16,,,,,
16,1986,1986-12-21,16,23.356,DET,,ATL,L 6-20,,,,,
17,1988,1988-10-16,7,25.291,DET,@,NYG,L 10-30,,,,,
18,1988,1988-10-23,8,25.298,DET,@,KAN,W 7-6,,,,,
19,1988,1988-10-30,9,25.305,DET,,NYG,L 10-13,,,,,
20,1988,1988-11-06,10,25.312,DET,@,MIN,L 17-44,,,,,
21,1988,1988-11-13,11,25.319,DET,,TAM,L 20-23,,,,,
22,1988,1988-11-20,12,25.326,DET,@,GNB,W 19-9,,,,,
23,1988,1988-11-24,13,25.330,DET,,MIN,L 0-23,,,,,
24,1988,1988-12-04,14,25.340,DET,,GNB,W 30-14,1,6,2,107,1
25,1988,1988-12-11,15,25.347,DET,@,CHI,L 12-13,,,,,
26,1988,1988-12-18,16,25.354,DET,@,TAM,L 10-21,0,0,1,0,0
