ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1952,1952-09-29,1,24.334,WAS,@,CRD,W 23-7,5,11,2.20,0,1,8,8.00,0
2,1952,1952-10-05,2,24.340,WAS,@,GNB,L 20-35,6,11,1.83,1,0,0,,0
