ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,23.168,RAM,@,NYG,W 16-6,,,,
2,1983,1983-09-11,2,23.175,RAM,,NOR,W 30-27,,,,
3,1983,1983-09-18,3,23.182,RAM,@,GNB,L 24-27,,,,
4,1983,1983-09-25,4,23.189,RAM,@,NYJ,L 24-27,,,,
5,1983,1983-10-02,5,23.196,RAM,,DET,W 21-10,,,,
6,1983,1983-10-09,6,23.203,RAM,@,SFO,W 10-7,,,,
7,1983,1983-10-23,8,23.217,RAM,,SFO,L 35-45,,,,
8,1983,1983-10-30,9,23.224,RAM,@,MIA,L 14-30,,,,
9,1983,1983-11-06,10,23.231,RAM,,CHI,W 21-14,,,,
10,1983,1983-11-14,11,23.239,RAM,@,ATL,W 36-13,,,,
11,1983,1983-11-20,12,23.245,RAM,,WAS,L 20-42,,,,
12,1983,1983-11-27,13,23.252,RAM,,BUF,W 41-17,,,,
13,1983,1983-12-04,14,23.259,RAM,@,PHI,L 9-13,,,,
14,1983,1983-12-11,15,23.266,RAM,,NWE,L 7-21,,,,
15,1983,1983-12-18,16,23.273,RAM,@,NOR,W 26-24,,,,
16,1984,1984-09-03,1,24.167,RAM,,DAL,L 13-20,,,,
17,1984,1984-09-09,2,24.173,RAM,,CLE,W 20-17,,,,
18,1984,1984-09-16,3,24.180,RAM,@,PIT,L 14-24,,,,
19,1984,1984-09-23,4,24.187,RAM,@,CIN,W 24-14,,,,
20,1984,1984-09-30,5,24.194,RAM,,NYG,W 33-12,,,,
21,1984,1984-10-14,7,24.208,RAM,@,NOR,W 28-10,,,,
22,1984,1984-10-22,8,24.216,RAM,@,ATL,W 24-10,,,,
23,1984,1984-10-28,9,24.222,RAM,,SFO,L 0-33,,,,
24,1984,1984-11-04,10,24.229,RAM,@,STL,W 16-13,,,,
25,1984,1984-11-11,11,24.236,RAM,,CHI,W 29-13,1.0,0,0,0
26,1984,1984-11-18,12,24.243,RAM,@,GNB,L 6-31,,,,
27,1984,1984-11-25,13,24.250,RAM,@,TAM,W 34-33,,,,
28,1984,1984-12-02,14,24.257,RAM,,NOR,W 34-21,,,,
