ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
64,2007,2007-12-30,16,28.175,DAL,@,WAS,L 6-27,,0,0,,0,0,0,,0,0,0,,,,,,7,332,47.43,0
65,2008,2008-09-07,1,29.061,DAL,@,CLE,W 28-10,,0,0,,0,0,0,,0,0,0,,,,,,2,97,48.50,0
66,2008,2008-09-15,2,29.069,DAL,,PHI,W 41-37,,0,0,,0,0,0,,0,0,0,,,,,,3,140,46.67,0
67,2008,2008-09-21,3,29.075,DAL,@,GNB,W 27-16,,0,0,,0,0,0,,0,0,0,,,,,,3,142,47.33,0
68,2008,2008-09-28,4,29.082,DAL,,WAS,L 24-26,,0,0,,0,0,0,,0,0,0,,,,,,6,295,49.17,0
69,2008,2008-10-05,5,29.089,DAL,,CIN,W 31-22,,0,0,,0,0,0,,0,0,0,,,,,,3,166,55.33,0
70,2008,2008-10-12,6,29.096,DAL,@,ARI,L 24-30,,0,0,,0,0,0,,0,0,0,,,,,,7,335,47.86,1
71,2009,2009-09-13,1,30.067,DAL,@,TAM,W 34-21,,0,0,,0,0,0,,0,0,0,,,,,,4,219,54.75,0
72,2009,2009-09-20,2,30.074,DAL,,NYG,L 31-33,,0,0,,0,0,0,,0,0,0,,,,,,4,195,48.75,0
73,2009,2009-09-28,3,30.082,DAL,,CAR,W 21-7,,0,0,,0,0,0,,0,0,0,,,,,,5,187,37.40,0
74,2009,2009-10-04,4,30.088,DAL,@,DEN,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,6,296,49.33,0
75,2009,2009-10-11,5,30.095,DAL,@,KAN,W 26-20,,0,0,,0,0,0,,0,0,0,,,,,,4,172,43.00,0
76,2009,2009-10-25,6,30.109,DAL,,ATL,W 37-21,,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
77,2009,2009-11-01,7,30.116,DAL,,SEA,W 38-17,,0,0,,0,0,0,,0,0,0,,,,,,4,189,47.25,0
78,2009,2009-11-08,8,30.123,DAL,@,PHI,W 20-16,,0,0,,0,0,0,,0,0,0,,,,,,5,219,43.80,0
79,2009,2009-11-15,9,30.130,DAL,@,GNB,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,6,247,41.17,0
80,2009,2009-11-22,10,30.137,DAL,,WAS,W 7-6,,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
81,2009,2009-11-26,11,30.141,DAL,,OAK,W 24-7,,0,0,,0,0,0,,0,0,0,,,,,,6,251,41.83,0
82,2009,2009-12-06,12,30.151,DAL,@,NYG,L 24-31,,0,0,,0,0,0,,0,0,0,,,,,,5,227,45.40,0
83,2009,2009-12-13,13,30.158,DAL,,SDG,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,3,169,56.33,0
84,2009,2009-12-19,14,30.164,DAL,@,NOR,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,5,205,41.00,0
85,2009,2009-12-27,15,30.172,DAL,@,WAS,W 17-0,,0,0,,0,0,0,,0,0,0,,,,,,3,154,51.33,0
86,2009,2010-01-03,16,30.179,DAL,,PHI,W 24-0,,0,0,,0,0,0,,0,0,0,,,,,,3,152,50.67,0
87,2010,2010-09-12,1,31.066,DAL,@,WAS,L 7-13,,0,0,,0,0,0,,0,0,0,,,,,,6,244,40.67,0
88,2010,2010-09-19,2,31.073,DAL,,CHI,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,0
89,2010,2010-09-26,3,31.080,DAL,@,HOU,W 27-13,,0,0,,0,0,0,,0,0,0,,,,,,2,107,53.50,0
90,2010,2010-10-10,4,31.094,DAL,,TEN,L 27-34,,0,0,,0,0,0,,0,0,0,,,,,,2,72,36.00,0
91,2010,2010-10-17,5,31.101,DAL,@,MIN,L 21-24,,0,0,,0,0,0,,0,0,0,,,,,,5,244,48.80,0
92,2010,2010-10-25,6,31.109,DAL,,NYG,L 35-41,,0,0,,0,0,0,,0,0,0,,,,,,6,310,51.67,0
93,2010,2010-10-31,7,31.115,DAL,,JAX,L 17-35,,0,0,,0,0,0,,0,0,0,,,,,,3,134,44.67,0
94,2010,2010-11-07,8,31.122,DAL,@,GNB,L 7-45,,0,0,,0,0,0,,0,0,0,,,,,,6,317,52.83,0
95,2010,2010-11-14,9,31.129,DAL,@,NYG,W 33-20,,0,0,,0,0,0,,0,0,0,,,,,,3,160,53.33,0
96,2010,2010-11-21,10,31.136,DAL,,DET,W 35-19,,0,0,,0,0,0,,0,0,0,,,,,,4,199,49.75,0
97,2010,2010-11-25,11,31.140,DAL,,NOR,L 27-30,,1,0,0.00,0,0,0,,0,0,0,,,,,,2,110,55.00,0
98,2010,2010-12-05,12,31.150,DAL,@,IND,W 38-35,,0,0,,0,0,0,,0,0,0,,,,,,3,146,48.67,1
99,2010,2010-12-12,13,31.157,DAL,,PHI,L 27-30,,0,0,,0,0,0,,0,0,0,,,,,,5,239,47.80,0
100,2010,2010-12-19,14,31.164,DAL,,WAS,W 33-30,,0,0,,0,0,0,,0,0,0,,,,,,2,82,41.00,0
101,2010,2010-12-25,15,31.170,DAL,@,ARI,L 26-27,,0,0,,0,0,0,,0,0,0,,,,,,5,267,53.40,0
102,2010,2011-01-02,16,31.178,DAL,@,PHI,W 14-13,,0,0,,0,0,0,,0,0,0,,,,,,8,357,44.63,0
103,2011,2011-09-11,1,32.065,DAL,@,NYJ,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,5,236,47.20,1
104,2011,2011-09-18,2,32.072,DAL,@,SFO,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,4,194,48.50,0
105,2011,2011-09-26,3,32.080,DAL,,WAS,W 18-16,,0,0,,0,0,0,,0,0,0,,0,0,,,3,152,50.67,0
106,2011,2011-10-02,4,32.086,DAL,,DET,L 30-34,,0,0,,0,0,0,,0,0,0,,0,0,,,3,161,53.67,0
107,2011,2011-10-16,5,32.100,DAL,@,NWE,L 16-20,,0,0,,0,0,0,,0,0,0,,0,0,,,4,207,51.75,0
108,2011,2011-10-23,6,32.107,DAL,,STL,W 34-7,,0,0,,0,0,0,,0,0,0,,0,0,,,3,145,48.33,0
109,2011,2011-10-30,7,32.114,DAL,@,PHI,L 7-34,,0,0,,0,0,0,,0,0,0,,0,0,,,3,116,38.67,0
110,2011,2011-11-13,9,32.128,DAL,,BUF,W 44-7,,0,0,,0,0,0,,0,0,0,,0,0,,,1,52,52.00,0
111,2011,2011-11-20,10,32.135,DAL,@,WAS,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,7,286,40.86,0
112,2011,2011-11-24,11,32.139,DAL,,MIA,W 20-19,,0,0,,0,0,0,,0,0,0,,0,0,,,5,205,41.00,0
113,2011,2011-12-04,12,32.149,DAL,@,ARI,L 13-19,,0,0,,0,0,0,,0,0,0,,0,0,,,5,191,38.20,0
114,2011,2011-12-11,13,32.156,DAL,,NYG,L 34-37,,0,0,,0,0,0,,0,0,0,,0,0,,,3,131,43.67,0
115,2011,2011-12-17,14,32.162,DAL,@,TAM,W 31-15,,0,0,,0,0,0,,0,0,0,,0,0,,,3,123,41.00,0
116,2011,2011-12-24,15,32.169,DAL,,PHI,L 7-20,,0,0,,0,0,0,,0,0,0,,0,0,,,9,343,38.11,0
117,2012,2012-09-30,4,33.084,PHI,,NYG,W 19-17,,0,0,,0,0,0,,0,0,0,,0,0,,,4,182,45.50,0
118,2012,2012-10-07,5,33.091,PHI,@,PIT,L 14-16,,0,0,,0,0,0,,0,0,0,,0,0,,,4,176,44.00,0
119,2012,2012-10-14,6,33.098,PHI,,DET,L 23-26,,0,0,,0,0,0,,0,0,0,,0,0,,,5,283,56.60,0
120,2012,2012-10-28,7,33.112,PHI,,ATL,L 17-30,,0,0,,0,0,0,,0,0,0,,0,0,,,3,144,48.00,0
121,2012,2012-11-05,8,33.120,PHI,@,NOR,L 13-28,,0,0,,0,0,0,,0,0,0,,0,0,,,4,178,44.50,0
122,2012,2012-11-11,9,33.126,PHI,,DAL,L 23-38,,0,0,,0,0,0,,0,0,0,,0,0,,,7,354,50.57,0
123,2012,2012-11-18,10,33.133,PHI,@,WAS,L 6-31,,0,0,,0,0,0,,0,0,0,,0,0,,,5,234,46.80,0
124,2012,2012-11-26,11,33.141,PHI,,CAR,L 22-30,,0,0,,0,0,0,,0,0,0,,0,0,,,2,82,41.00,0
125,2012,2012-12-02,12,33.147,PHI,@,DAL,L 33-38,,0,0,,0,0,0,,0,0,0,,0,0,,,2,78,39.00,0
126,2012,2012-12-09,13,33.154,PHI,@,TAM,W 23-21,,0,0,,0,0,0,,0,0,0,,0,0,,,7,343,49.00,0
127,2012,2012-12-13,14,33.158,PHI,,CIN,L 13-34,,0,0,,0,0,0,,0,0,0,,0,0,,,6,258,43.00,1
128,2012,2012-12-23,15,33.168,PHI,,WAS,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,2,87,43.50,0
129,2012,2012-12-30,16,33.175,PHI,@,NYG,L 7-42,,0,0,,0,0,0,,0,0,0,,0,0,,,4,161,40.25,0
130,2013,2013-11-03,8,34.118,PIT,@,NWE,L 31-55,,0,0,,0,0,0,,0,0,0,,0,0,,,3,140,46.67,0
131,2013,2013-11-10,9,34.125,PIT,,BUF,W 23-10,,0,0,,0,0,0,,0,0,0,,0,0,,,5,195,39.00,0
132,2013,2013-11-17,10,34.132,PIT,,DET,W 37-27,,0,0,,0,0,0,,0,0,0,,0,0,,,5,219,43.80,0
133,2013,2013-11-24,11,34.139,PIT,@,CLE,W 27-11,,0,0,,0,0,0,,0,0,0,,0,0,,,6,230,38.33,0
134,2013,2013-11-28,12,34.143,PIT,@,BAL,L 20-22,,0,0,,0,0,0,,0,0,0,,0,0,,,4,174,43.50,0
135,2013,2013-12-08,13,34.153,PIT,,MIA,L 28-34,,0,0,,0,0,0,,0,0,0,,0,0,,,5,234,46.80,1
136,2013,2013-12-15,14,34.160,PIT,,CIN,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0,,,3,115,38.33,0
137,2013,2013-12-22,15,34.167,PIT,@,GNB,W 38-31,,0,0,,0,1,1,100.00,30,0,0,118.7,0,0,30.00,30.00,5,178,35.60,0
138,2013,2013-12-29,16,34.174,PIT,,CLE,W 20-7,,0,0,,0,0,0,,0,0,0,,0,0,,,4,167,41.75,0
139,2014,2014-12-14,14,35.159,SDG,,DEN,L 10-22,,0,0,,0,0,0,,0,0,0,,0,0,,,4,199,49.75,0
140,2014,2014-12-20,15,35.165,SDG,@,SFO,W 38-35,,0,0,,0,0,0,,0,0,0,,0,0,,,4,201,50.25,0
141,2014,2014-12-28,16,35.173,SDG,@,KAN,L 7-19,,0,0,,0,0,0,,0,0,0,,0,0,,,5,210,42.00,0
