ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,22.317,DEN,,KAN,W 34-20,,,,,,,,,,,
2,1989,1989-09-18,2,22.325,DEN,@,BUF,W 28-14,,,,,,,,,,,
3,1989,1989-09-24,3,22.331,DEN,,RAI,W 31-21,,0,0,,0,0,0,0.0,2,34,0
4,1989,1989-10-01,4,22.338,DEN,@,CLE,L 13-16,,,,,,,,,,,
5,1989,1989-10-08,5,22.345,DEN,,SDG,W 16-10,,,,,,,,,,,
6,1989,1989-10-15,6,22.352,DEN,,IND,W 14-3,,,,,,,,,,,
7,1989,1989-10-22,7,22.359,DEN,@,SEA,W 24-21,,,,,,,,,,,
8,1989,1989-10-29,8,23.001,DEN,,PHI,L 24-28,,,,,,,,,,,
9,1989,1989-11-05,9,23.008,DEN,,PIT,W 34-7,,,,,,,,,,,
10,1989,1989-11-12,10,23.015,DEN,@,KAN,W 16-13,,,,,,,,,,,
11,1989,1989-11-20,11,23.023,DEN,@,WAS,W 14-10,,,,,,,,,,,
12,1989,1989-11-26,12,23.029,DEN,,SEA,W 41-14,,,,,,,,,,,
13,1989,1989-12-03,13,23.036,DEN,@,RAI,L 13-16,,,,,,,,,,,
14,1989,1989-12-10,14,23.043,DEN,,NYG,L 7-14,,,,,,,,,,,
15,1989,1989-12-16,15,23.049,DEN,@,PHO,W 37-0,,,,,,,,,,,
16,1989,1989-12-24,16,23.057,DEN,@,SDG,L 16-19,,0,0,,0,0,0,0.0,1,0,0
17,1990,1990-09-09,1,23.316,DEN,@,RAI,L 9-14,,0,0,,0,,,,,,
18,1990,1990-09-17,2,23.324,DEN,,KAN,W 24-23,,0,0,,0,,,,,,
19,1990,1990-09-30,4,23.337,DEN,@,BUF,L 28-29,,0,0,,0,0,0,0.0,1,5,0
20,1990,1990-10-08,5,23.345,DEN,,CLE,L 29-30,,0,0,,0,0,0,0.0,1,27,0
21,1990,1990-10-14,6,23.351,DEN,,PIT,L 17-34,,0,0,,0,,,,,,
22,1990,1990-10-21,7,23.358,DEN,@,IND,W 27-17,,0,0,,0,,,,,,
23,1990,1990-11-04,8,24.007,DEN,@,MIN,L 22-27,,0,0,,0,,,,,,
24,1990,1990-11-11,9,24.014,DEN,@,SDG,L 7-19,,0,0,,0,,,,,,
25,1990,1990-11-18,10,24.021,DEN,,CHI,L 13-16,,0,0,,0,0,0,1.0,0,0,0
26,1990,1990-11-22,11,24.025,DEN,@,DET,L 27-40,,0,0,,0,,,,,,
27,1990,1990-12-02,12,24.035,DEN,,RAI,L 20-23,,0,0,,0,,,,,,
28,1990,1990-12-09,13,24.042,DEN,@,KAN,L 20-31,,0,0,,0,,,,,,
29,1990,1990-12-16,14,24.049,DEN,,SDG,W 20-10,,0,0,,0,,,,,,
30,1990,1990-12-23,15,24.056,DEN,@,SEA,L 12-17,,0,0,,0,,,,,,
31,1990,1990-12-30,16,24.063,DEN,,GNB,W 22-13,,1,0,0.00,0,0,0,0.0,0,0,0
32,1991,1991-09-01,1,24.308,DEN,,CIN,W 45-14,,0,0,,0,0,0,0.0,1,46,0
33,1991,1991-09-08,2,24.315,DEN,@,RAI,L 13-16,,,,,,,,,,,
34,1991,1991-09-15,3,24.322,DEN,,SEA,W 16-10,,0,0,,0,0,0,0.0,1,1,0
35,1991,1991-09-22,4,24.329,DEN,,SDG,W 27-19,,,,,,,,,,,
36,1991,1991-09-29,5,24.336,DEN,@,MIN,W 13-6,,0,0,,0,0,0,0.0,1,8,0
37,1991,1991-10-06,6,24.343,DEN,@,HOU,L 14-42,,,,,,,,,,,
38,1991,1991-10-20,7,24.357,DEN,,KAN,W 19-16,,,,,,,,,,,
39,1991,1991-10-27,8,24.364,DEN,@,NWE,W 9-6,,,,,,,,,,,
40,1991,1991-11-03,9,25.006,DEN,,PIT,W 20-13,,,,,,,,,,,
41,1991,1991-11-10,10,25.013,DEN,,RAI,L 16-17,,,,,,,,,,,
42,1991,1991-11-17,11,25.020,DEN,@,KAN,W 24-20,,0,0,,0,0,0,0.0,1,0,0
43,1991,1991-11-24,12,25.027,DEN,@,SEA,L 10-13,,,,,,,,,,,
44,1991,1991-12-01,13,25.034,DEN,,NWE,W 20-3,,,,,,,,,,,
45,1991,1991-12-08,14,25.041,DEN,@,CLE,W 17-7,,,,,,,,,,,
46,1991,1991-12-15,15,25.048,DEN,,PHO,W 24-19,,0,0,,0,0,0,1.0,0,0,0
47,1991,1991-12-22,16,25.055,DEN,@,SDG,W 17-14,,0,0,,0,0,0,0.0,1,49,0
48,1992,1992-09-13,2,25.321,DEN,,SDG,W 21-13,,,,,,,,,,,
49,1992,1992-09-20,3,25.328,DEN,@,PHI,L 0-30,,,,,,,,,,,
50,1992,1992-09-27,4,25.335,DEN,@,CLE,W 12-0,,0,0,,0,0,0,0.0,1,0,0
51,1992,1992-10-04,5,25.342,DEN,,KAN,W 20-19,,,,,,,,,,,
52,1992,1992-10-12,6,25.350,DEN,@,WAS,L 3-34,,,,,,,,,,,
53,1992,1992-10-18,7,25.356,DEN,,HOU,W 27-21,,,,,,,,,,,
54,1992,1992-10-25,8,25.363,DEN,@,SDG,L 21-24,,0,0,,0,0,0,1.0,0,0,0
55,1992,1992-11-08,9,26.011,DEN,,NYJ,W 27-16,,,,,,,,,,,
56,1992,1992-11-15,10,26.018,DEN,,NYG,W 27-13,,,,,,,,,,,
57,1992,1992-11-22,11,26.025,DEN,@,RAI,L 0-24,,,,,,,,,,,
58,1992,1992-11-30,12,26.033,DEN,@,SEA,L 13-16,,,,,,,,,,,
59,1992,1992-12-06,13,26.039,DEN,,DAL,L 27-31,,,,,,,,,,,
