ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1967,1967-10-01,3,21.260,GNB,,ATL,W 23-0,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1967,1967-10-30,7,21.289,GNB,@,STL,W 31-23,0,0,,0,0,0,,0,3,151,50.33,1,0,0,,0,1,6
3,1967,1967-11-05,8,21.295,GNB,@,BAL,L 10-13,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
4,1967,1967-11-12,9,21.302,GNB,,CLE,W 55-7,4,43,10.75,0,0,0,,0,2,172,86.00,2,0,0,,0,2,12
5,1967,1967-11-26,11,21.316,GNB,@,CHI,W 17-13,0,0,,0,0,0,,0,3,101,33.67,0,0,0,,0,0,0
6,1967,1967-12-03,12,21.323,GNB,@,MIN,W 30-27,7,35,5.00,0,0,0,,0,3,64,21.33,0,0,0,,0,0,0
7,1967,1967-12-09,13,21.329,GNB,@,RAM,L 24-27,12,26,2.17,0,1,14,14.00,0,2,120,60.00,1,0,0,,0,1,6
8,1967,1967-12-17,14,21.337,GNB,,PIT,L 17-24,10,73,7.30,1,4,66,16.50,1,4,114,28.50,0,0,0,,0,2,12
9,1968,1968-09-15,1,22.245,GNB,,PHI,W 30-13,3,11,3.67,0,0,0,,0,1,32,32.00,0,0,0,,0,0,0
10,1968,1968-09-22,2,22.252,GNB,,MIN,L 13-26,5,13,2.60,0,1,9,9.00,0,2,47,23.50,0,0,0,,0,0,0
11,1968,1968-09-29,3,22.259,GNB,,DET,L 17-23,0,0,,0,0,0,,0,3,66,22.00,0,0,0,,0,0,0
12,1968,1968-10-06,4,22.266,GNB,@,ATL,W 38-7,7,4,0.57,0,3,28,9.33,0,2,83,41.50,0,0,0,,0,0,0
13,1968,1968-10-13,5,22.273,GNB,,RAM,L 14-16,5,11,2.20,0,1,11,11.00,0,1,18,18.00,0,0,0,,0,0,0
14,1968,1968-10-20,6,22.280,GNB,@,DET,T 14-14,5,11,2.20,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
15,1968,1968-10-28,7,22.288,GNB,@,DAL,W 28-17,1,2,2.00,0,0,0,,0,4,85,21.25,0,0,0,,0,0,0
16,1968,1968-11-03,8,22.294,GNB,,CHI,L 10-13,2,4,2.00,0,0,0,,0,3,53,17.67,0,0,0,,0,0,0
