ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2006,2006-10-01,3,25.010,KAN,,SFO,W 41-0,
2,2006,2006-10-08,4,25.017,KAN,@,ARI,W 23-20,
3,2006,2006-10-15,5,25.024,KAN,@,PIT,L 7-45,
4,2006,2006-10-22,6,25.031,KAN,,SDG,W 30-27,
5,2006,2006-10-29,7,25.038,KAN,,SEA,W 35-28,
6,2006,2006-11-05,8,25.045,KAN,@,STL,W 31-17,
7,2006,2006-11-12,9,25.052,KAN,@,MIA,L 10-13,
8,2006,2006-12-03,12,25.073,KAN,@,CLE,L 28-31,
9,2006,2006-12-10,13,25.080,KAN,,BAL,L 10-20,
10,2006,2006-12-17,14,25.087,KAN,@,SDG,L 9-20,
11,2006,2006-12-23,15,25.093,KAN,@,OAK,W 20-9,
