ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,22.126,ATL,@,DET,L 17-28,,,,
2,1997,1997-09-07,2,22.133,ATL,,CAR,L 6-9,,,,
3,1997,1997-09-14,3,22.140,ATL,,OAK,L 31-36,,,,
4,1997,1997-09-21,4,22.147,ATL,@,SFO,L 7-34,,,,
5,1997,1997-09-28,5,22.154,ATL,,DEN,L 21-29,,,,
6,1997,1997-10-12,6,22.168,ATL,@,NOR,W 23-17,,2,10,0
7,1997,1997-10-19,7,22.175,ATL,,SFO,L 28-35,,,,
8,1997,1997-10-26,8,22.182,ATL,@,CAR,L 12-21,,,,
9,1997,1997-11-02,9,22.189,ATL,,STL,W 34-31,,,,
10,1997,1997-11-09,10,22.196,ATL,,TAM,L 10-31,,,,
11,1997,1997-11-16,11,22.203,ATL,@,STL,W 27-21,,,,
12,1997,1997-11-23,12,22.210,ATL,,NOR,W 20-3,,1,6,0
13,1997,1997-12-07,14,22.224,ATL,@,SDG,W 14-3,,,,
14,1997,1997-12-14,15,22.231,ATL,,PHI,W 20-17,,,,
15,1997,1997-12-21,16,22.238,ATL,@,ARI,L 26-29,,,,
16,1998,1998-09-06,1,23.132,ATL,@,CAR,W 19-14,,,,
17,1998,1998-09-13,2,23.139,ATL,,PHI,W 17-12,,,,
18,1998,1998-09-27,3,23.153,ATL,@,SFO,L 20-31,,,,
19,1998,1998-10-18,6,23.174,ATL,,NOR,W 31-23,,,,
20,1998,1998-10-25,7,23.181,ATL,@,NYJ,L 3-28,,,,
21,1998,1998-11-01,8,23.188,ATL,,STL,W 37-15,,,,
22,1998,1998-11-08,9,23.195,ATL,@,NWE,W 41-10,,,,
23,1998,1998-11-15,10,23.202,ATL,,SFO,W 31-19,,,,
24,1998,1998-11-22,11,23.209,ATL,,CHI,W 20-13,,,,
25,1998,1998-11-29,12,23.216,ATL,@,STL,W 21-10,,,,
26,1998,1998-12-06,13,23.223,ATL,,IND,W 28-21,,,,
27,1998,1998-12-13,14,23.230,ATL,@,NOR,W 27-17,,,,
28,1998,1998-12-20,15,23.237,ATL,@,DET,W 24-17,,,,
29,1998,1998-12-27,16,23.244,ATL,,MIA,W 38-16,,1,27,0
30,1999,1999-10-03,4,24.159,ATL,,BAL,L 13-19,,,,
31,1999,1999-10-10,5,24.166,ATL,@,NOR,W 20-17,,1,10,0
32,1999,1999-10-17,6,24.173,ATL,,STL,L 13-41,,,,
33,1999,1999-10-25,7,24.181,ATL,@,PIT,L 9-13,,,,
34,1999,1999-10-31,8,24.187,ATL,,CAR,W 27-20,,,,
35,1999,1999-11-07,9,24.194,ATL,,JAX,L 7-30,,,,
36,1999,1999-11-21,10,24.208,ATL,@,TAM,L 10-19,,,,
37,1999,1999-11-28,11,24.215,ATL,@,CAR,L 28-34,,,,
38,1999,1999-12-05,12,24.222,ATL,,NOR,W 35-12,,,,
39,1999,1999-12-12,13,24.229,ATL,@,SFO,L 7-26,,,,
40,1999,1999-12-19,14,24.236,ATL,@,TEN,L 17-30,,,,
41,1999,1999-12-26,15,24.243,ATL,,ARI,W 37-14,,1,0,0
42,1999,2000-01-03,16,24.251,ATL,,SFO,W 34-29,*,,,
43,2000,2000-09-10,2,25.136,TEN,,KAN,W 17-14,,,,
44,2000,2000-09-24,3,25.150,TEN,@,PIT,W 23-20,,,,
45,2000,2000-10-01,4,25.157,TEN,,NYG,W 28-14,,,,
46,2000,2000-10-08,5,25.164,TEN,@,CIN,W 23-14,,,,
47,2000,2000-10-16,6,25.172,TEN,,JAX,W 27-13,,,,
48,2000,2000-10-22,7,25.178,TEN,@,BAL,W 14-6,,1,2,0
49,2000,2000-10-30,8,25.186,TEN,@,WAS,W 27-21,,,,
50,2000,2000-11-05,9,25.192,TEN,,PIT,W 9-7,,,,
51,2000,2000-11-12,10,25.199,TEN,,BAL,L 23-24,,,,
52,2000,2000-11-19,11,25.206,TEN,,CLE,W 24-10,,,,
53,2000,2000-11-26,12,25.213,TEN,@,JAX,L 13-16,,,,
54,2000,2000-12-03,13,25.220,TEN,@,PHI,W 15-13,,,,
55,2000,2000-12-10,14,25.227,TEN,,CIN,W 35-3,,,,
56,2000,2000-12-17,15,25.234,TEN,@,CLE,W 24-0,,,,
57,2000,2000-12-25,16,25.242,TEN,,DAL,W 31-0,,,,
58,2001,2001-09-09,1,26.135,TEN,,MIA,L 23-31,,,,
59,2001,2001-09-23,2,26.149,TEN,@,JAX,L 6-13,,,,
60,2001,2001-10-07,3,26.163,TEN,@,BAL,L 7-26,,,,
61,2001,2001-10-14,4,26.170,TEN,,TAM,W 31-28,,,,
62,2001,2001-10-21,5,26.177,TEN,@,DET,W 27-24,,,,
63,2001,2001-10-29,6,26.185,TEN,@,PIT,L 7-34,,,,
64,2001,2001-11-04,7,26.191,TEN,,JAX,W 28-24,,,,
65,2001,2001-11-12,8,26.199,TEN,,BAL,L 10-16,,,,
66,2001,2001-11-18,9,26.205,TEN,@,CIN,W 20-7,,,,
67,2001,2001-11-25,10,26.212,TEN,,PIT,L 24-34,,,,
68,2001,2001-12-02,11,26.219,TEN,@,CLE,W 31-15,,1,0,0
69,2001,2001-12-09,12,26.226,TEN,@,MIN,L 24-42,,,,
70,2001,2001-12-16,13,26.233,TEN,,GNB,W 26-20,,,,
71,2001,2001-12-22,14,26.239,TEN,@,OAK,W 13-10,,,,
