ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
52,2012,2012-11-04,8,25.348,MIA,@,IND,L 20-23,*,12,8,107,13.38,0,66.7%,8.92,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2012,2012-11-11,9,25.355,MIA,,TEN,L 3-37,*,10,8,79,9.88,0,80.0%,7.90,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2012,2012-11-15,10,25.359,MIA,@,BUF,L 14-19,*,7,4,49,12.25,0,57.1%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2012,2012-11-25,11,26.003,MIA,,SEA,W 24-21,*,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2012,2012-12-02,12,26.010,MIA,,NWE,L 16-23,*,10,5,84,16.80,0,50.0%,8.40,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2012,2012-12-09,13,26.017,MIA,@,SFO,L 13-27,*,8,2,34,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2012,2012-12-16,14,26.024,MIA,,JAX,W 24-3,*,6,5,77,15.40,0,83.3%,12.83,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2012,2012-12-23,15,26.031,MIA,,BUF,W 24-10,*,7,2,12,6.00,0,28.6%,1.71,0,0,,0,0,0,,0,0,0,0.0,0,0
60,2012,2012-12-30,16,26.038,MIA,@,NWE,L 0-28,*,7,5,69,13.80,0,71.4%,9.86,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2013,2013-09-08,1,26.290,MIA,@,CLE,W 23-10,,14,9,114,12.67,1,64.3%,8.14,0,0,,0,0,0,,0,1,6,0.0,0,0
62,2013,2013-09-15,2,26.297,MIA,@,IND,W 24-20,*,8,5,68,13.60,0,62.5%,8.50,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2013,2013-09-22,3,26.304,MIA,,ATL,W 27-23,*,6,4,56,14.00,1,66.7%,9.33,0,0,,0,0,0,,0,1,6,0.0,0,0
64,2013,2013-09-30,4,26.312,MIA,@,NOR,L 17-38,*,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2013,2013-10-06,5,26.318,MIA,,BAL,L 23-26,*,7,4,60,15.00,0,57.1%,8.57,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2013,2013-10-20,6,26.332,MIA,,BUF,L 21-23,*,11,6,69,11.50,0,54.5%,6.27,0,0,,0,0,0,,0,0,0,0.0,1,0
67,2013,2013-10-27,7,26.339,MIA,@,NWE,L 17-27,*,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2013,2013-10-31,8,26.343,MIA,,CIN,W 22-20,*,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2013,2013-11-11,9,26.354,MIA,@,TAM,L 19-22,*,8,5,57,11.40,0,62.5%,7.13,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2013,2013-11-17,10,26.360,MIA,,SDG,W 20-16,*,13,5,65,13.00,0,38.5%,5.00,0,0,,0,0,0,,0,0,0,0.0,1,0
71,2013,2013-11-24,11,27.002,MIA,,CAR,L 16-20,*,5,5,78,15.60,0,100.0%,15.60,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2013,2013-12-01,12,27.009,MIA,@,NYJ,W 23-3,*,15,9,127,14.11,1,60.0%,8.47,0,0,,0,0,0,,0,1,6,0.0,0,0
73,2013,2013-12-08,13,27.016,MIA,@,PIT,W 34-28,*,8,5,51,10.20,1,62.5%,6.38,0,0,,0,0,0,,0,1,6,0.0,0,0
74,2013,2013-12-15,14,27.023,MIA,,NWE,W 24-20,*,8,5,70,14.00,0,62.5%,8.75,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2013,2013-12-22,15,27.030,MIA,@,BUF,L 0-19,*,10,2,53,26.50,0,20.0%,5.30,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2013,2013-12-29,16,27.037,MIA,,NYJ,L 7-20,*,5,2,38,19.00,0,40.0%,7.60,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2014,2014-09-07,1,27.289,MIA,,NWE,W 33-20,*,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2014,2014-09-14,2,27.296,MIA,@,BUF,L 10-29,*,8,5,36,7.20,0,62.5%,4.50,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2014,2014-09-21,3,27.303,MIA,,KAN,L 15-34,*,7,3,25,8.33,1,42.9%,3.57,0,0,,0,0,0,,0,1,6,0.0,0,0
80,2014,2014-09-28,4,27.310,MIA,@,OAK,W 38-14,*,7,6,74,12.33,0,85.7%,10.57,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2014,2014-10-12,5,27.324,MIA,,GNB,L 24-27,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,1,0
82,2014,2014-10-19,6,27.331,MIA,@,CHI,W 27-14,*,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,0,0,0.0,0,0
83,2014,2014-10-26,7,27.338,MIA,@,JAX,W 27-13,*,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2014,2014-11-02,8,27.345,MIA,,SDG,W 37-0,*,7,5,50,10.00,0,71.4%,7.14,0,0,,0,0,0,,0,0,0,0.0,0,0
85,2014,2014-11-09,9,27.352,MIA,@,DET,L 16-20,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
86,2014,2014-11-13,10,27.356,MIA,,BUF,W 22-9,*,4,3,55,18.33,0,75.0%,13.75,0,0,,0,0,0,,0,0,0,0.0,0,0
87,2014,2014-11-23,11,28.001,MIA,@,DEN,L 36-39,*,2,2,39,19.50,0,100.0%,19.50,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2014,2014-12-01,12,28.009,MIA,@,NYJ,W 16-13,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2014,2014-12-07,13,28.015,MIA,,BAL,L 13-28,*,4,2,11,5.50,1,50.0%,2.75,0,0,,0,0,0,,0,1,6,0.0,0,0
90,2014,2014-12-14,14,28.022,MIA,@,NWE,L 13-41,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
91,2014,2014-12-21,15,28.029,MIA,,MIN,W 37-35,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2014,2014-12-28,16,28.036,MIA,,NYJ,L 24-37,*,6,5,94,18.80,0,83.3%,15.67,0,0,,0,0,0,,0,0,0,0.0,0,0
93,2015,2015-09-13,1,28.295,CLE,@,NYJ,L 10-31,,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
94,2015,2015-09-20,2,28.302,CLE,,TEN,W 28-14,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
95,2015,2015-09-27,3,28.309,CLE,,OAK,L 20-27,,7,5,96,19.20,0,71.4%,13.71,0,0,,0,0,0,,0,0,0,0.0,0,0
96,2015,2015-10-04,4,28.316,CLE,@,SDG,L 27-30,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
97,2015,2015-10-11,5,28.323,CLE,@,BAL,W 33-30,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,0.0,0,0
98,2015,2015-10-18,6,28.330,CLE,,DEN,L 23-26,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
99,2015,2015-10-25,7,28.337,CLE,@,STL,L 6-24,,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,0,0,0,0.0,0,0
100,2015,2015-11-01,8,28.344,CLE,,ARI,L 20-34,*,10,4,32,8.00,2,40.0%,3.20,0,0,,0,0,0,,0,2,12,0.0,0,0
101,2015,2015-11-15,10,28.358,CLE,@,PIT,L 9-30,,9,6,77,12.83,0,66.7%,8.56,0,0,,0,0,0,,0,0,0,0.0,0,0
102,2015,2015-11-30,11,29.008,CLE,,BAL,L 27-33,*,12,8,74,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,0,0,0.0,0,0
103,2015,2015-12-06,12,29.014,CLE,,CIN,L 3-37,*,11,8,83,10.38,0,72.7%,7.55,0,0,,0,0,0,,0,0,0,0.0,0,0
104,2015,2015-12-13,13,29.021,CLE,,SFO,W 24-10,*,10,8,107,13.38,0,80.0%,10.70,0,0,,0,0,0,,0,0,0,0.0,0,0
