ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,22.251,PIT,@,CLE,W 34-7,,,,,,,,,,,,,
2,2007,2007-09-16,2,22.258,PIT,,BUF,W 26-3,,,,,,,,,,,,,
3,2007,2007-09-23,3,22.265,PIT,,SFO,W 37-16,,,,,,,,,,,,,
4,2007,2007-09-30,4,22.272,PIT,@,ARI,L 14-21,,,,,,,,,,,,,
5,2007,2007-10-07,5,22.279,PIT,,SEA,W 21-0,,,,,,,,,,,,,
6,2007,2007-10-21,6,22.293,PIT,@,DEN,L 28-31,,,,,,,,,,,,,
7,2007,2007-10-28,7,22.300,PIT,@,CIN,W 24-13,,,,,,,,,,,,,
8,2007,2007-11-05,8,22.308,PIT,,BAL,W 38-7,,,,,,,,,,,,,
9,2007,2007-11-11,9,22.314,PIT,,CLE,W 31-28,,,,,,,,,,,,,
10,2007,2007-11-18,10,22.321,PIT,@,NYJ,L 16-19,,,,,,,,,,,,,
11,2007,2007-11-26,11,22.329,PIT,,MIA,W 3-0,,,,,,,,,,,,,
12,2007,2007-12-02,12,22.335,PIT,,CIN,W 24-10,,,,,,,,,,,,,
13,2007,2007-12-09,13,22.342,PIT,@,NWE,L 13-34,,1,0,0.00,0,0,0,0.0,,,0,0,0
14,2007,2007-12-16,14,22.349,PIT,,JAX,L 22-29,,,,,,,,,,,,,
15,2007,2007-12-20,15,22.353,PIT,@,STL,W 41-24,,,,,,,,,,,,,
16,2007,2007-12-30,16,22.363,PIT,@,BAL,L 21-27,,,,,,,,,,,,,
17,2008,2008-09-07,1,23.250,PIT,,HOU,W 38-17,,0,0,,0,0,0,0.0,0,1,0,0,0
18,2008,2008-09-14,2,23.257,PIT,@,CLE,W 10-6,,,,,,,,,,,,,
19,2008,2008-09-21,3,23.264,PIT,@,PHI,L 6-15,,0,0,,0,0,0,0.0,2,0,0,0,0
20,2008,2008-09-29,4,23.272,PIT,,BAL,W 23-20,,,,,,,,,,,,,
21,2008,2008-10-05,5,23.278,PIT,@,JAX,W 26-21,,0,0,,0,0,0,0.0,0,0,0,0,0
22,2008,2008-10-19,6,23.292,PIT,@,CIN,W 38-10,,0,0,,0,0,0,0.0,1,0,0,0,0
23,2008,2008-10-26,7,23.299,PIT,,NYG,L 14-21,,0,0,,0,0,0,0.0,1,2,0,0,0
24,2008,2008-11-03,8,23.307,PIT,@,WAS,W 23-6,,0,0,,0,0,0,0.0,3,2,0,0,0
25,2008,2008-11-09,9,23.313,PIT,,IND,L 20-24,,0,0,,0,0,0,0.0,1,1,0,0,0
26,2008,2008-11-16,10,23.320,PIT,,SDG,W 11-10,*,0,0,,0,0,0,0.0,3,0,0,0,0
27,2008,2008-11-20,11,23.324,PIT,,CIN,W 27-10,*,0,0,,0,0,0,0.0,4,2,0,0,0
28,2008,2008-11-30,12,23.334,PIT,@,NWE,W 33-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
29,2008,2008-12-07,13,23.341,PIT,,DAL,W 20-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
30,2008,2008-12-14,14,23.348,PIT,@,BAL,W 13-9,,0,0,,0,0,0,0.0,1,0,1,12,0
31,2008,2008-12-21,15,23.355,PIT,@,TEN,L 14-31,,0,0,,0,0,0,0.0,2,0,0,0,0
32,2008,2008-12-28,16,23.362,PIT,,CLE,W 31-0,,0,0,,0,0,0,0.0,1,0,0,0,0
33,2009,2009-09-10,1,24.252,PIT,,TEN,W 13-10,*,0,0,,0,0,0,0.0,3,1,0,0,0
34,2009,2009-09-20,2,24.262,PIT,@,CHI,L 14-17,*,0,0,,0,0,0,0.0,6,2,0,0,0
35,2009,2009-09-27,3,24.269,PIT,@,CIN,L 20-23,*,0,0,,0,0,0,0.0,3,1,0,0,0
36,2009,2009-10-04,4,24.276,PIT,,SDG,W 38-28,*,0,0,,0,0,0,0.0,3,0,0,0,0
37,2009,2009-10-11,5,24.283,PIT,@,DET,W 28-20,*,0,0,,0,0,0,1.0,7,0,0,0,0
38,2009,2009-10-18,6,24.290,PIT,,CLE,W 27-14,*,,,,,,,,,,,,
39,2009,2009-10-25,7,24.297,PIT,,MIN,W 27-17,*,0,0,,0,0,0,0.0,7,1,0,0,0
40,2009,2009-11-09,8,24.312,PIT,@,DEN,W 28-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
41,2009,2009-11-15,9,24.318,PIT,,CIN,L 12-18,*,0,0,,0,0,0,0.0,5,3,0,0,0
42,2009,2009-11-22,10,24.325,PIT,@,KAN,L 24-27,*,0,0,,0,0,0,0.0,3,0,0,0,0
43,2009,2009-11-29,11,24.332,PIT,@,BAL,L 17-20,*,0,0,,0,0,0,0.0,8,0,0,0,0
44,2009,2009-12-06,12,24.339,PIT,,OAK,L 24-27,*,0,0,,0,0,0,0.0,5,0,0,0,0
45,2009,2009-12-10,13,24.343,PIT,@,CLE,L 6-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
46,2009,2009-12-20,14,24.353,PIT,,GNB,W 37-36,*,0,0,,0,0,0,0.0,6,0,0,0,0
47,2009,2009-12-27,15,24.360,PIT,,BAL,W 23-20,,0,0,,0,0,0,0.0,3,0,0,0,0
48,2009,2010-01-03,16,25.002,PIT,@,MIA,W 30-24,,0,0,,0,0,0,0.0,1,0,0,0,0
49,2010,2010-09-12,1,25.254,PIT,,ATL,W 15-9,,0,0,,0,0,0,0.0,1,0,0,0,0
50,2010,2010-09-19,2,25.261,PIT,@,TEN,W 19-11,,0,0,,0,0,0,0.0,0,1,0,0,0
51,2010,2010-09-26,3,25.268,PIT,@,TAM,W 38-13,,0,0,,0,0,0,1.0,4,1,0,0,0
52,2010,2010-10-03,4,25.275,PIT,,BAL,L 14-17,,0,0,,0,0,0,0.0,1,0,0,0,0
53,2010,2010-10-17,5,25.289,PIT,,CLE,W 28-10,,0,0,,0,0,0,0.0,2,0,0,0,0
54,2010,2010-10-24,6,25.296,PIT,@,MIA,W 23-22,,0,0,,0,0,0,0.0,3,0,0,0,0
55,2010,2010-10-31,7,25.303,PIT,@,NOR,L 10-20,,0,0,,0,0,0,0.0,5,1,0,0,0
56,2010,2010-11-08,8,25.311,PIT,@,CIN,W 27-21,,0,0,,0,0,0,0.0,2,2,0,0,0
57,2010,2010-11-14,9,25.317,PIT,,NWE,L 26-39,,0,0,,0,0,0,0.0,2,1,0,0,0
58,2010,2010-11-21,10,25.324,PIT,,OAK,W 35-3,*,0,0,,0,0,0,0.0,2,0,0,0,0
59,2010,2010-11-28,11,25.331,PIT,@,BUF,W 19-16,*,0,0,,0,0,0,0.0,3,0,0,0,0
60,2010,2010-12-05,12,25.338,PIT,@,BAL,W 13-10,*,0,0,,0,0,0,0.0,2,0,0,0,0
61,2010,2010-12-12,13,25.345,PIT,,CIN,W 23-7,*,0,0,,0,0,0,1.0,4,1,0,0,0
62,2010,2010-12-19,14,25.352,PIT,,NYJ,L 17-22,,0,0,,0,0,0,0.0,1,0,0,0,0
63,2010,2010-12-23,15,25.356,PIT,,CAR,W 27-3,,0,0,,0,0,0,0.0,0,0,0,0,0
64,2010,2011-01-02,16,26.001,PIT,@,CLE,W 41-9,,0,0,,0,0,0,0.0,2,0,0,0,0
65,2011,2011-09-11,1,26.253,PIT,@,BAL,L 7-35,,0,0,,0,0,0,0.0,1,0,0,0,0
66,2011,2011-09-18,2,26.260,PIT,,SEA,W 24-0,*,0,0,,0,0,0,0.0,3,0,0,0,0
67,2011,2011-09-25,3,26.267,PIT,@,IND,W 23-20,*,0,0,,0,0,0,0.0,5,0,0,0,0
68,2011,2011-10-02,4,26.274,PIT,@,HOU,L 10-17,*,0,0,,0,0,0,0.0,3,1,0,0,0
69,2011,2011-10-09,5,26.281,PIT,,TEN,W 38-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
70,2011,2011-10-16,6,26.288,PIT,,JAX,W 17-13,*,0,0,,0,0,0,0.0,3,1,0,0,0
71,2011,2011-10-23,7,26.295,PIT,@,ARI,W 32-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
72,2011,2011-10-30,8,26.302,PIT,,NWE,W 25-17,*,0,0,,0,0,0,0.0,1,3,0,0,0
73,2011,2011-11-06,9,26.309,PIT,,BAL,L 20-23,*,0,0,,0,0,0,0.0,5,1,0,0,0
74,2011,2011-11-13,10,26.316,PIT,@,CIN,W 24-17,*,0,0,,0,0,0,0.0,2,1,1,12,0
75,2011,2011-11-27,11,26.330,PIT,@,KAN,W 13-9,*,0,0,,0,0,0,0.0,2,0,0,0,0
76,2011,2011-12-04,12,26.337,PIT,,CIN,W 35-7,*,0,0,,0,0,0,0.0,1,0,0,0,0
77,2011,2011-12-08,13,26.341,PIT,,CLE,W 14-3,*,0,0,,0,0,0,0.0,5,2,1,0,0
78,2011,2011-12-19,14,26.352,PIT,@,SFO,L 3-20,*,0,0,,0,0,0,0.0,2,1,0,0,0
79,2011,2011-12-24,15,26.357,PIT,,STL,W 27-0,*,0,0,,0,0,0,0.0,4,2,0,0,0
80,2011,2012-01-01,16,27.000,PIT,@,CLE,W 13-9,*,0,0,,0,0,0,0.0,4,0,0,0,0
81,2012,2012-09-09,1,27.252,ARI,,SEA,W 20-16,*,0,0,,0,0,0,0.0,7,0,0,0,0
82,2012,2012-09-16,2,27.259,ARI,@,NWE,W 20-18,*,0,0,,0,0,0,0.0,3,2,0,0,0
83,2012,2012-09-23,3,27.266,ARI,,PHI,W 27-6,*,0,0,,0,0,0,0.0,4,2,0,0,0
84,2012,2012-09-30,4,27.273,ARI,,MIA,W 24-21,*,0,0,,0,0,0,0.0,2,1,0,0,0
85,2012,2012-10-04,5,27.277,ARI,@,STL,L 3-17,,,,,,,,,,,,,
86,2012,2012-10-14,6,27.287,ARI,,BUF,L 16-19,*,0,0,,0,0,0,0.0,2,2,0,0,0
87,2012,2012-10-21,7,27.294,ARI,@,MIN,L 14-21,*,0,0,,0,0,0,0.0,1,2,0,0,0
88,2012,2012-10-29,8,27.302,ARI,,SFO,L 3-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
89,2012,2012-11-04,9,27.308,ARI,@,GNB,L 17-31,*,0,0,,0,0,0,0.0,0,0,1,6,0
90,2012,2012-11-18,10,27.322,ARI,@,ATL,L 19-23,*,0,0,,0,0,0,0.0,5,0,1,1,0
91,2012,2012-11-25,11,27.329,ARI,,STL,L 17-31,*,0,0,,0,0,0,0.0,2,0,0,0,0
92,2012,2012-12-02,12,27.336,ARI,@,NYJ,L 6-7,*,0,0,,0,0,0,1.0,4,1,0,0,0
93,2012,2012-12-09,13,27.343,ARI,@,SEA,L 0-58,*,0,0,,0,0,0,0.0,1,0,0,0,0
94,2012,2012-12-16,14,27.350,ARI,,DET,W 38-10,*,0,0,,0,0,0,0.0,4,1,0,0,0
95,2012,2012-12-23,15,27.357,ARI,,CHI,L 13-28,*,0,0,,0,0,0,0.0,2,0,0,0,0
96,2012,2012-12-30,16,27.364,ARI,@,SFO,L 13-27,*,0,0,,0,0,0,0.0,3,1,0,0,0
97,2013,2013-09-08,1,28.250,PIT,,TEN,L 9-16,,0,0,,0,0,0,0.0,3,0,0,0,0
98,2013,2013-09-16,2,28.258,PIT,@,CIN,L 10-20,*,0,0,,0,0,0,0.0,4,1,0,0,0
99,2013,2013-09-22,3,28.264,PIT,,CHI,L 23-40,*,0,0,,0,0,0,0.0,6,0,0,0,0
100,2013,2013-09-29,4,28.271,PIT,@,MIN,L 27-34,,0,0,,0,0,0,0.0,1,1,0,0,0
101,2013,2013-10-13,5,28.285,PIT,@,NYJ,W 19-6,*,0,0,,0,0,0,0.0,2,1,0,0,0
102,2013,2013-10-20,6,28.292,PIT,,BAL,W 19-16,*,0,0,,0,0,0,0.0,3,0,0,0,0
103,2013,2013-10-27,7,28.299,PIT,@,OAK,L 18-21,*,0,0,,0,0,0,0.0,4,0,0,0,0
104,2013,2013-11-03,8,28.306,PIT,@,NWE,L 31-55,*,0,0,,0,0,0,0.0,3,1,0,0,0
105,2013,2013-11-10,9,28.313,PIT,,BUF,W 23-10,*,0,0,,0,0,0,0.0,9,2,0,0,0
106,2013,2013-11-17,10,28.320,PIT,,DET,W 37-27,*,0,0,,0,0,0,0.0,1,2,0,0,0
107,2013,2013-11-24,11,28.327,PIT,@,CLE,W 27-11,*,0,0,,0,0,6,1.0,3,0,1,21,1
108,2013,2013-11-28,12,28.331,PIT,@,BAL,L 20-22,*,0,0,,0,0,0,0.0,2,0,0,0,0
109,2013,2013-12-08,13,28.341,PIT,,MIA,L 28-34,,0,0,,0,0,0,0.0,7,0,0,0,0
110,2013,2013-12-15,14,28.348,PIT,,CIN,W 30-20,,0,0,,0,0,0,0.0,1,0,0,0,0
111,2013,2013-12-22,15,28.355,PIT,@,GNB,W 38-31,*,0,0,,0,0,0,0.0,3,0,0,0,0
112,2013,2013-12-29,16,28.362,PIT,,CLE,W 20-7,,0,0,,0,0,0,0.0,3,0,0,0,0
113,2014,2014-09-07,1,29.249,PIT,,CLE,W 30-27,,0,0,,0,0,0,0.0,3,0,0,0,0
114,2014,2014-09-11,2,29.253,PIT,@,BAL,L 6-26,,0,0,,0,0,0,0.0,1,0,0,0,0
115,2014,2014-09-21,3,29.263,PIT,@,CAR,W 37-19,,0,0,,0,0,0,0.0,1,2,0,0,0
116,2014,2014-09-28,4,29.270,PIT,,TAM,L 24-27,*,0,0,,0,0,0,0.0,4,0,0,0,0
117,2014,2014-10-05,5,29.277,PIT,@,JAX,W 17-9,*,0,0,,0,0,0,0.0,2,0,0,0,0
118,2014,2014-10-12,6,29.284,PIT,@,CLE,L 10-31,*,0,0,,0,0,0,0.0,1,1,0,0,0
119,2014,2014-10-20,7,29.292,PIT,,HOU,W 30-23,*,0,0,,0,0,0,0.0,5,0,0,0,0
120,2014,2014-10-26,8,29.298,PIT,,IND,W 51-34,*,0,0,,0,0,6,0.0,6,2,1,33,1
121,2014,2014-11-02,9,29.305,PIT,,BAL,W 43-23,*,0,0,,0,0,0,0.0,5,0,0,0,0
122,2014,2014-11-09,10,29.312,PIT,@,NYJ,L 13-20,*,0,0,,0,0,0,0.0,5,2,0,0,0
123,2014,2014-11-17,11,29.320,PIT,@,TEN,W 27-24,*,0,0,,0,0,6,0.0,2,1,1,28,1
124,2014,2014-11-30,12,29.333,PIT,,NOR,L 32-35,*,0,0,,0,0,0,0.0,3,2,0,0,0
125,2014,2014-12-07,13,29.340,PIT,@,CIN,W 42-21,*,0,0,,0,0,0,0.0,3,1,0,0,0
126,2014,2014-12-14,14,29.347,PIT,@,ATL,W 27-20,*,0,0,,0,0,6,0.0,8,0,1,52,1
127,2014,2014-12-21,15,29.354,PIT,,KAN,W 20-12,*,0,0,,0,0,0,0.0,6,0,0,0,0
128,2014,2014-12-28,16,29.361,PIT,,CIN,W 27-17,*,0,0,,0,0,0,0.0,3,0,0,0,0
129,2015,2015-09-10,1,30.252,PIT,@,NWE,L 21-28,*,0,0,,0,0,0,0.0,4,0,0,0,0
130,2015,2015-09-20,2,30.262,PIT,,SFO,W 43-18,*,0,0,,0,0,0,0.0,3,0,0,0,0
131,2015,2015-09-27,3,30.269,PIT,@,STL,W 12-6,*,0,0,,0,0,0,0.0,3,2,0,0,0
132,2015,2015-10-01,4,30.273,PIT,,BAL,L 20-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
133,2015,2015-10-12,5,30.284,PIT,@,SDG,W 24-20,*,0,0,,0,0,0,0.0,1,1,0,0,0
134,2015,2015-10-18,6,30.290,PIT,,ARI,W 25-13,*,0,0,,0,0,0,0.0,3,2,0,0,0
135,2015,2015-10-25,7,30.297,PIT,@,KAN,L 13-23,*,0,0,,0,0,0,0.0,1,1,0,0,0
136,2015,2015-11-01,8,30.304,PIT,,CIN,L 10-16,*,0,0,,0,0,0,0.0,2,1,0,0,0
137,2015,2015-11-08,9,30.311,PIT,,OAK,W 38-35,*,0,0,,0,0,0,0.0,2,0,0,0,0
138,2015,2015-11-15,10,30.318,PIT,,CLE,W 30-9,*,0,0,,0,0,0,0.0,7,0,0,0,0
139,2015,2015-11-29,11,30.332,PIT,@,SEA,L 30-39,*,0,0,,0,0,0,1.0,1,2,0,0,0
140,2015,2015-12-06,12,30.339,PIT,,IND,W 45-10,*,0,0,,0,0,0,0.0,4,2,0,0,0
141,2015,2015-12-13,13,30.346,PIT,@,CIN,W 33-20,*,0,0,,0,1,6,0.0,1,1,1,23,1
142,2015,2015-12-20,14,30.353,PIT,,DEN,W 34-27,*,0,0,,0,0,0,0.0,4,0,0,0,0
143,2015,2015-12-27,15,30.360,PIT,@,BAL,L 17-20,*,0,0,,0,0,0,0.0,5,0,0,0,0
144,2015,2016-01-03,16,31.002,PIT,@,CLE,W 28-12,*,0,0,,0,0,0,0.0,3,0,1,7,0
145,2016,2016-09-12,1,31.255,PIT,@,WAS,W 38-16,*,0,0,,0,0,0,0.0,2,4,0,0,0
146,2016,2016-09-18,2,31.261,PIT,,CIN,W 24-16,*,0,0,,0,0,0,0.0,4,0,0,0,0
147,2016,2016-09-25,3,31.268,PIT,@,PHI,L 3-34,*,0,0,,0,0,0,0.0,5,0,0,0,0
148,2016,2016-10-02,4,31.275,PIT,,KAN,W 43-14,*,0,0,,0,0,0,0.0,4,1,0,0,0
149,2016,2016-10-09,5,31.282,PIT,,NYJ,W 31-13,*,0,0,,0,0,0,0.0,1,1,0,0,0
150,2016,2016-10-16,6,31.289,PIT,@,MIA,L 15-30,*,0,0,,0,0,0,0.0,4,0,0,0,0
151,2016,2016-10-23,7,31.296,PIT,,NWE,L 16-27,*,0,0,,0,0,0,0.0,4,1,0,0,0
152,2016,2016-11-06,8,31.310,PIT,@,BAL,L 14-21,,0,0,,0,0,0,0.0,0,0,0,0,0
153,2016,2016-11-13,9,31.317,PIT,,DAL,L 30-35,,0,0,,0,0,0,0.0,1,1,0,0,0
154,2016,2016-11-20,10,31.324,PIT,@,CLE,W 24-9,,0,0,,0,0,0,0.0,0,0,0,0,0
155,2016,2016-11-24,11,31.328,PIT,@,IND,W 28-7,*,0,0,,0,0,0,1.0,3,0,1,0,0
156,2016,2016-12-04,12,31.338,PIT,,NYG,W 24-14,*,0,0,,0,0,0,0.0,2,1,0,0,0
157,2016,2016-12-11,13,31.345,PIT,@,BUF,W 27-20,,0,0,,0,0,0,0.0,2,3,0,0,0
158,2016,2016-12-18,14,31.352,PIT,@,CIN,W 24-20,,0,0,,0,0,0,0.0,1,1,0,0,0
159,2016,2016-12-25,15,31.359,PIT,,BAL,W 31-27,,0,0,,0,0,0,0.0,5,2,0,0,0
160,2016,2017-01-01,16,32.000,PIT,,CLE,W 27-24,,0,0,,0,0,0,0.0,4,1,0,0,0
161,2017,2017-09-10,1,32.252,PIT,@,CLE,W 21-18,,0,0,,0,0,0,0.0,4,1,0,0,0
162,2017,2017-09-17,2,32.259,PIT,,MIN,W 26-9,*,0,0,,0,0,0,0.0,2,1,0,0,0
163,2017,2017-09-24,3,32.266,PIT,@,CHI,L 17-23,,0,0,,0,0,0,0.0,1,0,0,0,0
164,2017,2017-10-01,4,32.273,PIT,@,BAL,W 26-9,,0,0,,0,0,0,0.0,1,0,0,0,0
165,2017,2017-10-08,5,32.280,PIT,,JAX,L 9-30,,0,0,,0,0,0,0.0,1,0,0,0,0
166,2017,2017-10-15,6,32.287,PIT,@,KAN,W 19-13,,0,0,,0,0,0,0.0,0,0,0,0,0
167,2017,2017-10-22,7,32.294,PIT,,CIN,W 29-14,,0,0,,0,0,0,0.0,0,0,1,-1,0
168,2017,2017-10-29,8,32.301,PIT,@,DET,W 20-15,,0,0,,0,0,0,0.0,0,0,0,0,0
169,2017,2017-11-12,9,32.315,PIT,@,IND,W 20-17,,0,0,,0,0,0,0.0,1,0,0,0,0
170,2017,2017-11-16,10,32.319,PIT,,TEN,W 40-17,,0,0,,0,0,0,0.0,0,0,0,0,0
171,2017,2017-11-26,11,32.329,PIT,,GNB,W 31-28,,0,0,,0,0,0,0.0,2,0,0,0,0
172,2017,2017-12-04,12,32.337,PIT,@,CIN,W 23-20,,0,0,,0,0,0,0.0,1,0,0,0,0
173,2017,2017-12-10,13,32.343,PIT,,BAL,W 39-38,,0,0,,0,0,0,0.0,0,0,0,0,0
174,2017,2017-12-17,14,32.350,PIT,,NWE,L 24-27,,0,0,,0,0,0,0.0,1,0,0,0,0
175,2017,2017-12-25,15,32.358,PIT,@,HOU,W 34-6,,0,0,,0,0,0,0.0,0,0,0,0,0
176,2017,2017-12-31,16,32.364,PIT,,CLE,W 28-24,,0,0,,0,0,0,0.0,2,1,0,0,0
