ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,26.329,HOU,@,PIT,W 19-7
2,1970,1970-09-27,2,26.336,HOU,,MIA,L 10-20
3,1970,1970-10-04,3,26.343,HOU,@,CIN,W 20-13
4,1970,1970-10-11,4,26.350,HOU,,BAL,L 20-24
5,1970,1970-10-18,5,26.357,HOU,,PIT,L 3-7
6,1970,1970-10-25,6,26.364,HOU,@,SDG,T 31-31
7,1970,1970-11-01,7,27.006,HOU,@,STL,L 0-44
8,1970,1970-11-08,8,27.013,HOU,@,KAN,L 9-24
9,1970,1970-11-15,9,27.020,HOU,,SFO,L 20-30
10,1970,1970-11-22,10,27.027,HOU,@,CLE,L 14-28
11,1970,1970-11-29,11,27.034,HOU,,DEN,W 31-21
12,1970,1970-12-07,12,27.042,HOU,,CLE,L 10-21
13,1970,1970-12-13,13,27.048,HOU,,CIN,L 20-30
14,1970,1970-12-20,14,27.055,HOU,@,DAL,L 10-52
15,1971,1971-09-19,1,27.328,NOR,,RAM,W 24-20
16,1971,1971-09-26,2,27.335,NOR,,SFO,L 20-38
17,1971,1971-10-03,3,27.342,NOR,@,HOU,T 13-13
18,1971,1971-10-10,4,27.349,NOR,@,CHI,L 14-35
19,1971,1971-10-17,5,27.356,NOR,,DAL,W 24-14
20,1971,1971-10-24,6,27.363,NOR,@,ATL,L 6-28
21,1971,1971-10-31,7,28.005,NOR,@,WAS,L 14-24
22,1971,1971-11-07,8,28.012,NOR,,OAK,T 21-21
23,1971,1971-11-14,9,28.019,NOR,@,SFO,W 26-20
24,1971,1971-11-21,10,28.026,NOR,,MIN,L 10-23
25,1971,1971-11-28,11,28.033,NOR,@,GNB,W 29-21
26,1971,1971-12-05,12,28.040,NOR,@,RAM,L 28-45
27,1971,1971-12-12,13,28.047,NOR,,CLE,L 17-21
28,1971,1971-12-19,14,28.054,NOR,,ATL,L 20-24
29,1972,1972-09-17,1,28.327,NOR,@,RAM,L 14-34
30,1972,1972-09-25,2,28.335,NOR,,KAN,L 17-20
31,1972,1972-10-01,3,28.341,NOR,,SFO,L 2-37
32,1972,1972-10-08,4,28.348,NOR,@,NYG,L 21-45
33,1972,1972-10-15,5,28.355,NOR,,ATL,L 14-21
34,1972,1972-10-22,6,28.362,NOR,@,SFO,T 20-20
35,1972,1972-10-29,7,29.003,NOR,,PHI,W 21-3
36,1972,1972-11-05,8,29.010,NOR,@,MIN,L 6-37
37,1972,1972-11-12,9,29.017,NOR,@,ATL,L 20-36
38,1972,1972-11-19,10,29.024,NOR,@,DET,L 14-27
39,1972,1972-11-26,11,29.031,NOR,,RAM,W 19-16
40,1972,1972-12-03,12,29.038,NOR,@,NYJ,L 17-18
41,1972,1972-12-10,13,29.045,NOR,,NWE,L 10-17
42,1972,1972-12-17,14,29.052,NOR,,GNB,L 20-30
43,1973,1973-09-16,1,29.325,PIT,,DET,W 24-10
44,1973,1973-09-23,2,29.332,PIT,,CLE,W 33-6
45,1973,1973-09-30,3,29.339,PIT,@,HOU,W 36-7
46,1973,1973-10-07,4,29.346,PIT,,SDG,W 38-21
47,1973,1973-10-14,5,29.353,PIT,@,CIN,L 7-19
48,1973,1973-10-21,6,29.360,PIT,,NYJ,W 26-14
49,1973,1973-10-28,7,30.002,PIT,,CIN,W 20-13
50,1973,1973-11-05,8,30.010,PIT,,WAS,W 21-16
51,1973,1973-11-11,9,30.016,PIT,@,OAK,W 17-9
52,1973,1973-11-18,10,30.023,PIT,,DEN,L 13-23
53,1973,1973-11-25,11,30.030,PIT,@,CLE,L 16-21
54,1973,1973-12-03,12,30.038,PIT,@,MIA,L 26-30
55,1973,1973-12-09,13,30.044,PIT,,HOU,W 33-7
56,1973,1973-12-15,14,30.050,PIT,@,SFO,W 37-14
