ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1970,1970-09-20,1,24.162,BUF,,DEN,L 10-25,,,,
2,1970,1970-09-27,2,24.169,BUF,,RAM,L 0-19,,,,
3,1970,1970-10-04,3,24.176,BUF,,NYJ,W 34-31,1,8,8.00,0
4,1970,1970-10-11,4,24.183,BUF,@,PIT,L 10-23,1,7,7.00,0
5,1970,1970-11-01,7,24.204,BUF,@,BOS,W 45-10,,,,
6,1970,1970-11-08,8,24.211,BUF,,CIN,L 14-43,,,,
7,1970,1970-11-15,9,24.218,BUF,@,BAL,T 17-17,,,,
8,1970,1970-11-22,10,24.225,BUF,@,CHI,L 13-31,,,,
9,1970,1970-11-29,11,24.232,BUF,,BOS,L 10-14,,,,
10,1970,1970-12-06,12,24.239,BUF,@,NYG,L 6-20,,,,
11,1970,1970-12-13,13,24.246,BUF,,BAL,L 14-20,,,,
12,1970,1970-12-20,14,24.253,BUF,@,MIA,L 7-45,,,,
