ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1967,1967-09-22,2,23.362,RAM,,MIN,W 39-3,1,0,0.00,0,0,0,,0,0,0
2,1967,1967-10-29,7,24.034,RAM,@,CHI,W 28-17,1,2,2.00,1,0,0,,0,1,6
3,1968,1968-11-10,9,25.046,RAM,@,ATL,W 17-10,3,27,9.00,0,0,0,,0,0,0
4,1968,1968-12-01,12,25.067,RAM,@,MIN,W 31-3,0,0,,0,1,0,0.00,0,0,0
5,1968,1968-12-15,14,25.081,RAM,,BAL,L 24-28,0,0,,0,1,0,0.00,0,0,0
6,1969,1969-11-02,8,26.038,DEN,,SDG,W 13-0,1,14,14.00,0,0,0,,0,0,0
7,1969,1969-11-09,9,26.045,DEN,@,OAK,L 10-41,3,36,12.00,0,0,0,,0,0,0
8,1969,1969-11-23,11,26.059,DEN,@,SDG,L 24-45,3,34,11.33,0,0,0,,0,0,0
9,1969,1969-11-27,12,26.063,DEN,@,KAN,L 17-31,2,33,16.50,0,0,0,,0,0,0
