ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1972,1972-09-17,1,23.078,PIT,,OAK,W 34-28,,,,
2,1972,1972-09-24,2,23.085,PIT,@,CIN,L 10-15,,,,
3,1972,1972-10-01,3,23.092,PIT,@,STL,W 25-19,,,,
4,1972,1972-10-08,4,23.099,PIT,@,DAL,L 13-17,,,,
5,1972,1972-10-15,5,23.106,PIT,,HOU,W 24-7,,,,
6,1972,1972-10-22,6,23.113,PIT,,NWE,W 33-3,,,,
7,1972,1972-10-29,7,23.120,PIT,@,BUF,W 38-21,,,,
8,1972,1972-11-05,8,23.127,PIT,,CIN,W 40-17,,,,
9,1972,1972-11-12,9,23.134,PIT,,KAN,W 16-7,,,,
10,1972,1972-11-19,10,23.141,PIT,@,CLE,L 24-26,,,,
11,1972,1972-11-26,11,23.148,PIT,,MIN,W 23-10,,,,
12,1972,1972-12-03,12,23.155,PIT,,CLE,W 30-0,,,,
13,1972,1972-12-10,13,23.162,PIT,@,HOU,W 9-3,,,,
14,1973,1973-09-16,1,24.077,PIT,,DET,W 24-10,,,,
15,1973,1973-09-23,2,24.084,PIT,,CLE,W 33-6,,,,
16,1973,1973-09-30,3,24.091,PIT,@,HOU,W 36-7,,,,
17,1973,1973-10-07,4,24.098,PIT,,SDG,W 38-21,,,,
18,1973,1973-10-14,5,24.105,PIT,@,CIN,L 7-19,,,,
19,1973,1973-10-21,6,24.112,PIT,,NYJ,W 26-14,,,,
20,1973,1973-10-28,7,24.119,PIT,,CIN,W 20-13,1,20,20.00,0
21,1973,1973-11-05,8,24.127,PIT,,WAS,W 21-16,,,,
22,1973,1973-11-11,9,24.133,PIT,@,OAK,W 17-9,,,,
23,1973,1973-11-18,10,24.140,PIT,,DEN,L 13-23,,,,
24,1973,1973-11-25,11,24.147,PIT,@,CLE,L 16-21,,,,
25,1973,1973-12-03,12,24.155,PIT,@,MIA,L 26-30,,,,
26,1973,1973-12-09,13,24.161,PIT,,HOU,W 33-7,,,,
27,1973,1973-12-15,14,24.167,PIT,@,SFO,W 37-14,,,,
28,1974,1974-09-15,1,25.076,NWE,,MIA,W 34-24,,,,
29,1974,1974-09-22,2,25.083,NWE,@,NYG,W 28-20,,,,
30,1974,1974-09-29,3,25.090,NWE,,RAM,W 20-14,,,,
31,1974,1974-11-10,9,25.132,NWE,,CLE,L 14-21,,,,
32,1974,1974-11-17,10,25.139,NWE,,NYJ,L 16-21,,,,
33,1974,1974-11-24,11,25.146,NWE,@,BAL,W 27-17,,,,
34,1974,1974-12-01,12,25.153,NWE,@,OAK,L 26-41,,,,
35,1974,1974-12-08,13,25.160,NWE,,PIT,L 17-21,,,,
36,1974,1974-12-15,14,25.167,NWE,@,MIA,L 27-34,,,,
37,1975,1975-09-21,1,26.082,NWE,,HOU,L 0-7,,,,
38,1975,1975-09-28,2,26.089,NWE,,MIA,L 14-22,,,,
39,1975,1975-10-05,3,26.096,NWE,@,NYJ,L 7-36,,,,
40,1975,1975-10-12,4,26.103,NWE,@,CIN,L 10-27,,,,
41,1975,1975-10-19,5,26.110,NWE,,BAL,W 21-10,,,,
42,1975,1975-10-26,6,26.117,NWE,,SFO,W 24-16,,,,
43,1975,1975-11-02,7,26.124,NWE,@,STL,L 17-24,,,,
44,1975,1975-11-09,8,26.131,NWE,@,SDG,W 33-19,,,,
45,1975,1975-11-16,9,26.138,NWE,,DAL,L 31-34,,,,
46,1975,1975-11-23,10,26.145,NWE,@,BUF,L 31-45,,,,
47,1975,1975-12-01,11,26.153,NWE,@,MIA,L 7-20,,,,
