ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,22.038,SDG,,DAL,L 24-28,,,,,,,
2,2005,2005-09-18,2,22.045,SDG,@,DEN,L 17-20,*,,,,,,
3,2005,2005-09-25,3,22.052,SDG,,NYG,W 45-23,*,,,,,,
4,2005,2005-10-02,4,22.059,SDG,@,NWE,W 41-17,*,,,,,,
5,2005,2005-10-10,5,22.067,SDG,,PIT,L 22-24,*,,,,,,
6,2005,2005-10-16,6,22.073,SDG,@,OAK,W 27-14,*,,,,,,
7,2005,2005-10-23,7,22.080,SDG,@,PHI,L 17-20,*,,,,,,
8,2005,2005-10-30,8,22.087,SDG,,KAN,W 28-20,*,1.5,,,0,0,0
9,2005,2005-11-06,9,22.094,SDG,@,NYJ,W 31-26,*,,,,,,
10,2005,2005-11-20,10,22.108,SDG,,BUF,W 48-10,*,1.0,,,0,0,0
11,2005,2005-11-27,11,22.115,SDG,@,WAS,W 23-17,*,,,,,,
12,2005,2005-12-04,12,22.122,SDG,,OAK,W 34-10,*,,,,,,
13,2005,2005-12-11,13,22.129,SDG,,MIA,L 21-23,*,,,,,,
14,2005,2005-12-18,14,22.136,SDG,@,IND,W 26-17,*,1.0,,,0,0,0
15,2005,2005-12-24,15,22.142,SDG,@,KAN,L 7-20,*,,,,,,
16,2005,2005-12-31,16,22.149,SDG,,DEN,L 7-23,*,,,,,,
17,2006,2006-09-11,1,23.038,SDG,@,OAK,W 27-0,*,1.5,,,0,0,0
18,2006,2006-09-17,2,23.044,SDG,,TEN,W 40-7,*,,,,,,
19,2006,2006-10-01,3,23.058,SDG,@,BAL,L 13-16,*,,,,,,
20,2006,2006-10-08,4,23.065,SDG,,PIT,W 23-13,*,1.5,,,0,0,0
21,2006,2006-10-15,5,23.072,SDG,@,SFO,W 48-19,*,1.0,,,1,1,0
22,2006,2006-10-22,6,23.079,SDG,@,KAN,L 27-30,*,,,,,,
23,2006,2006-10-29,7,23.086,SDG,,STL,W 38-24,*,,,,,,
24,2006,2006-11-05,8,23.093,SDG,,CLE,W 32-25,*,1.0,,,0,0,0
25,2006,2006-12-10,13,23.128,SDG,,DEN,W 48-20,,1.0,,,0,0,0
26,2006,2006-12-17,14,23.135,SDG,,KAN,W 20-9,*,1.0,,,0,0,0
27,2007,2007-09-09,1,24.036,SDG,,CHI,W 14-3,*,,,,,,
28,2007,2007-09-16,2,24.043,SDG,@,NWE,L 14-38,*,,,,,,
29,2007,2007-09-23,3,24.050,SDG,@,GNB,L 24-31,*,,,,,,
30,2007,2007-09-30,4,24.057,SDG,,KAN,L 16-30,*,,,,,,
31,2007,2007-10-07,5,24.064,SDG,@,DEN,W 41-3,*,,,,,,
32,2007,2007-10-14,6,24.071,SDG,,OAK,W 28-14,*,,,,,,
33,2007,2007-10-28,7,24.085,SDG,,HOU,W 35-10,*,0.5,,,0,0,0
34,2007,2007-11-04,8,24.092,SDG,@,MIN,L 17-35,*,1.0,,,0,0,0
35,2007,2007-12-24,15,24.142,SDG,,DEN,W 23-3,,1.0,,,0,0,0
36,2007,2007-12-30,16,24.148,SDG,@,OAK,W 30-17,*,,,,,,
37,2008,2008-09-07,1,25.034,SDG,,CAR,L 24-26,*,0.0,3,1,0,0,0
38,2008,2008-09-14,2,25.041,SDG,@,DEN,L 38-39,*,0.0,1,1,0,0,0
39,2008,2008-09-22,3,25.049,SDG,,NYJ,W 48-29,*,0.0,0,1,0,0,0
40,2008,2008-09-28,4,25.055,SDG,@,OAK,W 28-18,*,1.5,3,2,0,0,0
41,2008,2008-10-05,5,25.062,SDG,@,MIA,L 10-17,*,0.0,1,0,0,0,0
42,2008,2008-10-12,6,25.069,SDG,,NWE,W 30-10,*,0.0,5,0,0,0,0
43,2008,2008-10-19,7,25.076,SDG,@,BUF,L 14-23,*,0.0,1,4,0,0,0
44,2008,2008-10-26,8,25.083,SDG,@,NOR,L 32-37,*,0.0,2,0,0,0,0
45,2008,2008-11-09,9,25.097,SDG,,KAN,W 20-19,*,0.0,2,0,0,0,0
46,2008,2008-11-16,10,25.104,SDG,@,PIT,L 10-11,*,0.0,2,0,0,0,0
47,2008,2008-11-30,12,25.118,SDG,,ATL,L 16-22,*,0.0,3,0,0,0,0
48,2008,2008-12-04,13,25.122,SDG,,OAK,W 34-7,*,0.0,1,0,0,0,0
49,2008,2008-12-14,14,25.132,SDG,@,KAN,W 22-21,*,,,,,,
50,2008,2008-12-21,15,25.139,SDG,@,TAM,W 41-24,*,0.0,3,2,0,0,0
