ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-09-13,1,23.216,DET,@,SDG,L 28-33,*
2,2015,2015-09-20,2,23.223,DET,@,MIN,L 16-26,
3,2015,2015-09-27,3,23.230,DET,,DEN,L 12-24,
4,2015,2015-10-05,4,23.238,DET,@,SEA,L 10-13,*
5,2015,2015-10-11,5,23.244,DET,,ARI,L 17-42,*
6,2015,2015-10-18,6,23.251,DET,,CHI,W 37-34,*
7,2015,2015-10-25,7,23.258,DET,,MIN,L 19-28,*
8,2015,2015-11-01,8,23.265,DET,@,KAN,L 10-45,*
9,2015,2015-11-15,9,23.279,DET,@,GNB,W 18-16,*
10,2015,2015-11-22,10,23.286,DET,,OAK,W 18-13,*
11,2015,2015-11-26,11,23.290,DET,,PHI,W 45-14,*
12,2015,2015-12-03,12,23.297,DET,,GNB,L 23-27,*
13,2015,2015-12-13,13,23.307,DET,@,STL,L 14-21,*
14,2015,2015-12-21,14,23.315,DET,@,NOR,W 35-27,*
15,2015,2015-12-27,15,23.321,DET,,SFO,W 32-17,*
16,2015,2016-01-03,16,23.328,DET,@,CHI,W 24-20,*
17,2016,2016-09-11,1,24.215,DET,@,IND,W 39-35,*
18,2016,2016-09-18,2,24.222,DET,,TEN,L 15-16,*
19,2016,2016-09-25,3,24.229,DET,@,GNB,L 27-34,*
20,2016,2016-10-02,4,24.236,DET,@,CHI,L 14-17,*
21,2016,2016-10-09,5,24.243,DET,,PHI,W 24-23,*
22,2016,2016-10-16,6,24.250,DET,,LAR,W 31-28,*
23,2016,2016-10-23,7,24.257,DET,,WAS,W 20-17,
24,2016,2016-10-30,8,24.264,DET,@,HOU,L 13-20,
25,2016,2016-11-06,9,24.271,DET,@,MIN,W 22-16,
26,2016,2016-11-20,10,24.285,DET,,JAX,W 26-19,
27,2016,2016-11-24,11,24.289,DET,,MIN,W 16-13,
28,2016,2016-12-04,12,24.299,DET,@,NOR,W 28-13,
29,2016,2016-12-11,13,24.306,DET,,CHI,W 20-17,*
30,2016,2016-12-18,14,24.313,DET,@,NYG,L 6-17,*
31,2016,2016-12-26,15,24.321,DET,@,DAL,L 21-42,*
32,2016,2017-01-01,16,24.327,DET,,GNB,L 24-31,*
33,2017,2017-09-17,2,25.220,SFO,@,SEA,L 9-12,*
34,2017,2017-09-21,3,25.224,SFO,,LAR,L 39-41,*
35,2017,2017-10-01,4,25.234,SFO,@,ARI,L 15-18,*
36,2017,2017-10-08,5,25.241,SFO,@,IND,L 23-26,*
37,2017,2017-10-15,6,25.248,SFO,@,WAS,L 24-26,*
38,2017,2017-10-22,7,25.255,SFO,,DAL,L 10-40,*
39,2017,2017-10-29,8,25.262,SFO,@,PHI,L 10-33,*
40,2017,2017-11-05,9,25.269,SFO,,ARI,L 10-20,*
41,2017,2017-11-12,10,25.276,SFO,,NYG,W 31-21,*
42,2017,2017-11-26,11,25.290,SFO,,SEA,L 13-24,*
43,2017,2017-12-03,12,25.297,SFO,@,CHI,W 15-14,*
44,2017,2017-12-10,13,25.304,SFO,@,HOU,W 26-16,*
45,2017,2017-12-17,14,25.311,SFO,,TEN,W 25-23,*
46,2017,2017-12-24,15,25.318,SFO,,JAX,W 44-33,*
47,2017,2017-12-31,16,25.325,SFO,@,LAR,W 34-13,*
48,2018,2018-09-09,1,26.212,SFO,@,MIN,L 16-24,*
49,2018,2018-09-16,2,26.219,SFO,,DET,W 30-27,*
50,2018,2018-09-23,3,26.226,SFO,@,KAN,L 27-38,*
