ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,23.027,NYG,,WAS,L 10-13,,,,,,,
2,1974,1974-09-22,2,23.034,NYG,,NWE,L 20-28,,,,,,,
3,1974,1974-09-29,3,23.041,NYG,@,DAL,W 14-6,1,0,0.00,0,0,0,0
4,1974,1974-10-06,4,23.048,NYG,,ATL,L 7-14,,,,,,,
5,1974,1974-10-13,5,23.055,NYG,@,PHI,L 7-35,,,,,,,
6,1974,1974-10-20,6,23.062,NYG,@,WAS,L 3-24,,,,,,,
7,1974,1974-10-27,7,23.069,NYG,,DAL,L 7-21,,,,,,,
8,1974,1974-11-03,8,23.076,NYG,@,KAN,W 33-27,,,,,,,
9,1974,1974-11-10,9,23.083,NYG,,NYJ,L 20-26,,,,,,,
10,1974,1974-11-17,10,23.090,NYG,@,DET,L 19-20,,,,,,,
11,1974,1974-11-24,11,23.097,NYG,,STL,L 21-23,,,,,,,
12,1974,1974-12-01,12,23.104,NYG,@,CHI,L 13-16,,,,,,,
13,1974,1974-12-08,13,23.111,NYG,,PHI,L 7-20,,,,,,,
14,1974,1974-12-15,14,23.118,NYG,@,STL,L 14-26,,,,,,,
15,1975,1975-09-21,1,24.033,NYG,@,PHI,W 23-14,,,,,,,
16,1975,1975-09-28,2,24.040,NYG,@,WAS,L 13-49,,,,,,,
17,1975,1975-10-05,3,24.047,NYG,@,STL,L 14-26,0,0,,0,1,0,0
18,1975,1975-10-12,4,24.054,NYG,,DAL,L 7-13,,,,,,,
19,1975,1975-10-20,5,24.062,NYG,@,BUF,W 17-14,0,0,,0,1,0,0
20,1975,1975-10-25,6,24.067,NYG,,STL,L 13-20,,,,,,,
21,1975,1975-11-01,7,24.074,NYG,,SDG,W 35-24,,,,,,,
22,1975,1975-11-09,8,24.082,NYG,,WAS,L 13-21,0,0,,0,1,0,0
23,1975,1975-11-16,9,24.089,NYG,,PHI,L 10-13,,,,,,,
24,1975,1975-11-23,10,24.096,NYG,@,GNB,L 14-40,,,,,,,
25,1975,1975-11-30,11,24.103,NYG,@,DAL,L 3-14,,,,,,,
26,1975,1975-12-07,12,24.110,NYG,,BAL,L 0-21,,,,,,,
27,1975,1975-12-14,13,24.117,NYG,,NOR,W 28-14,,,,,,,
28,1975,1975-12-21,14,24.124,NYG,@,SFO,W 26-23,,,,,,,
29,1976,1976-09-12,1,25.024,NYG,@,WAS,L 17-19,,,,,,,
30,1976,1976-09-19,2,25.031,NYG,@,PHI,L 7-20,,,,,,,
31,1976,1976-09-26,3,25.038,NYG,@,RAM,L 10-24,,,,,,,
32,1976,1976-10-03,4,25.045,NYG,@,STL,L 21-27,,,,,,,
33,1976,1976-10-10,5,25.052,NYG,,DAL,L 14-24,,,,,,,
34,1976,1976-10-17,6,25.059,NYG,@,MIN,L 7-24,,,,,,,
35,1976,1976-10-24,7,25.066,NYG,,PIT,L 0-27,,,,,,,
36,1976,1976-10-31,8,25.073,NYG,,PHI,L 0-10,,,,,,,
37,1976,1976-11-07,9,25.080,NYG,@,DAL,L 3-9,,,,,,,
38,1976,1976-11-14,10,25.087,NYG,,WAS,W 12-9,,,,,,,
39,1976,1976-11-21,11,25.094,NYG,@,DEN,L 13-14,,,,,,,
40,1976,1976-11-28,12,25.101,NYG,,SEA,W 28-16,0,0,,0,1,11,0
41,1976,1976-12-05,13,25.108,NYG,,DET,W 24-10,,,,,,,
42,1976,1976-12-12,14,25.115,NYG,,STL,L 14-17,,,,,,,
43,1977,1977-09-18,1,26.030,NYG,,WAS,W 20-17,,,,,,,
44,1977,1977-09-25,2,26.037,NYG,@,DAL,L 21-41,,,,,,,
45,1977,1977-10-02,3,26.044,NYG,@,ATL,L 3-17,,,,,,,
46,1977,1977-10-09,4,26.051,NYG,,PHI,L 10-28,,,,,,,
47,1977,1977-10-16,5,26.058,NYG,,SFO,W 20-17,,,,,,,
48,1977,1977-10-23,6,26.065,NYG,@,WAS,W 17-6,,,,,,,
49,1977,1977-10-31,7,26.073,NYG,@,STL,L 0-28,,,,,,,
50,1977,1977-11-06,8,26.079,NYG,,DAL,L 10-24,,,,,,,
51,1977,1977-11-13,9,26.086,NYG,@,TAM,W 10-0,0,0,,0,1,1,0
52,1977,1977-11-20,10,26.093,NYG,,CLE,L 7-21,,,,,,,
53,1977,1977-11-27,11,26.100,NYG,@,CIN,L 13-30,,,,,,,
54,1977,1977-12-04,12,26.107,NYG,,STL,W 27-7,,,,,,,
55,1977,1977-12-11,13,26.114,NYG,@,PHI,L 14-17,,,,,,,
56,1977,1977-12-18,14,26.121,NYG,,CHI,L 9-12,,,,,,,
57,1978,1978-12-17,16,27.120,KAN,@,SEA,L 19-23,,,,,,,
