ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1973,1973-09-16,1,23.026,SDG,@,WAS,L 0-38,,,,,,,,
2,1973,1973-09-23,2,23.033,SDG,,BUF,W 34-7,4,5,80.0,,2,0.0,0,4
3,1973,1973-09-30,3,23.040,SDG,,CIN,L 13-20,1,1,100.0,2,3,66.7,0,7
4,1973,1973-10-07,4,23.047,SDG,@,PIT,L 21-38,3,3,100.0,,1,0.0,0,3
5,1973,1973-10-14,5,23.054,SDG,,OAK,L 17-27,2,2,100.0,1,2,50.0,0,5
6,1973,1973-10-21,6,23.061,SDG,,ATL,L 0-41,,,,,2,0.0,0,0
7,1973,1973-10-28,7,23.068,SDG,@,CLE,T 16-16,,,,3,5,60.0,0,9
8,1973,1973-11-04,8,23.075,SDG,,KAN,L 0-19,,,,,,,,
9,1973,1973-11-11,9,23.082,SDG,@,DEN,L 19-30,1,2,50.0,2,3,66.7,0,7
10,1973,1973-11-18,10,23.089,SDG,,NOR,W 17-14,2,2,100.0,1,3,33.3,0,5
11,1973,1973-11-25,11,23.096,SDG,@,OAK,L 3-31,,,,,,,,
12,1973,1973-12-02,12,23.103,SDG,@,NWE,L 14-30,,,,,1,0.0,0,0
13,1973,1973-12-09,13,23.110,SDG,,DEN,L 28-42,,,,,,,,
14,1973,1973-12-16,14,23.117,SDG,@,KAN,L 6-33,,,,2,3,66.7,0,6
15,1974,1974-09-15,1,24.025,SDG,@,HOU,L 14-21,,,,,1,0.0,0,0
16,1974,1974-09-22,2,24.032,SDG,@,CIN,W 20-17,,,,1,2,50.0,0,3
17,1974,1974-09-29,3,24.039,SDG,,MIA,L 21-28,,,,,,,,
18,1974,1974-10-06,4,24.046,SDG,,PHI,L 7-13,,,,,,,,
19,1974,1974-10-13,5,24.053,SDG,,OAK,L 10-14,,,,1,1,100.0,0,3
20,1974,1974-10-20,6,24.060,SDG,@,DEN,L 7-27,,,,,,,,
21,1974,1974-10-27,7,24.067,SDG,,KAN,L 14-24,,,,,,,,
22,1974,1974-11-03,8,24.074,SDG,,CLE,W 36-35,,,,1,2,50.0,0,3
23,1974,1974-11-10,9,24.081,SDG,@,KAN,W 14-7,,,,,1,0.0,0,0
24,1974,1974-11-17,10,24.088,SDG,@,OAK,L 10-17,,,,1,2,50.0,0,3
25,1974,1974-11-24,11,24.095,SDG,@,GNB,L 0-34,,,,,,,,
26,1974,1974-12-01,12,24.102,SDG,@,NYJ,L 14-27,,,,,,,,
27,1974,1974-12-08,13,24.109,SDG,,CHI,W 28-21,,,,,,,,
28,1974,1974-12-15,14,24.116,SDG,,DEN,W 17-0,,,,1,2,50.0,0,3
29,1975,1975-09-21,1,25.031,SDG,,PIT,L 0-37,,,,,,,,
30,1975,1975-09-28,2,25.038,SDG,@,HOU,L 17-33,2,2,100.0,1,2,50.0,0,5
31,1975,1975-10-05,3,25.045,SDG,,OAK,L 0-6,,,,,,,,
32,1975,1975-10-12,4,25.052,SDG,,RAM,L 10-13,1,1,100.0,1,3,33.3,0,4
33,1975,1975-10-19,5,25.059,SDG,,KAN,L 10-12,1,1,100.0,1,3,33.3,0,4
34,1975,1975-10-26,6,25.066,SDG,@,OAK,L 0-25,,,,,1,0.0,0,0
35,1975,1975-11-01,7,25.072,SDG,@,NYG,L 24-35,3,3,100.0,1,1,100.0,0,6
36,1975,1975-11-09,8,25.080,SDG,,NWE,L 19-33,1,1,100.0,4,5,80.0,0,13
37,1975,1975-11-16,9,25.087,SDG,,DEN,L 17-27,2,2,100.0,1,1,100.0,0,5
38,1975,1975-11-23,10,25.094,SDG,@,MIN,L 13-28,,1,0.0,,1,0.0,0,0
39,1975,1975-11-30,11,25.101,SDG,@,DEN,L 10-13,1,1,100.0,1,1,100.0,0,4
