ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1981,1981-09-07,1,24.301,SDG,@,CLE,W 44-14,0,0,,0
2,1981,1981-09-13,2,24.307,SDG,,DET,W 28-23,0,0,,0
3,1981,1981-09-20,3,24.314,SDG,@,KAN,W 42-31,0,0,,0
4,1981,1981-09-27,4,24.321,SDG,@,DEN,L 24-42,0,0,,0
5,1981,1981-10-04,5,24.328,SDG,,SEA,W 24-10,0,0,,0
6,1981,1981-10-11,6,24.335,SDG,,MIN,L 31-33,0,0,,0
7,1981,1981-10-18,7,24.342,SDG,@,BAL,W 43-14,0,0,,0
8,1981,1981-10-25,8,24.349,SDG,@,CHI,L 17-20,0,0,,0
9,1981,1981-11-01,9,24.356,SDG,,KAN,W 22-20,0,0,,0
10,1981,1981-11-08,10,24.363,SDG,,CIN,L 17-40,1,26,26.00,0
11,1981,1981-11-16,11,25.006,SDG,@,SEA,L 23-44,0,0,,0
12,1981,1981-11-22,12,25.012,SDG,@,OAK,W 55-21,0,0,,0
13,1981,1981-11-29,13,25.019,SDG,,DEN,W 34-17,0,0,,0
14,1981,1981-12-06,14,25.026,SDG,,BUF,L 27-28,0,0,,0
15,1981,1981-12-13,15,25.033,SDG,@,TAM,W 24-23,0,0,,0
