ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1991,1991-09-01,1,23.146,GNB,,PHI,L 3-20,0,0,,0,
2,1991,1991-09-08,2,23.153,GNB,@,DET,L 14-23,0,0,,0,
3,1991,1991-09-15,3,23.160,GNB,,TAM,W 15-13,0,0,,0,
4,1991,1991-09-22,4,23.167,GNB,@,MIA,L 13-16,0,0,,0,
5,1991,1991-09-29,5,23.174,GNB,@,RAM,L 21-23,0,0,,0,
6,1991,1991-10-06,6,23.181,GNB,,DAL,L 17-20,1,8,8.00,0,0.0
7,1991,1991-10-17,7,23.192,GNB,,CHI,L 0-10,0,0,,0,
8,1991,1991-10-27,8,23.202,GNB,@,TAM,W 27-0,0,0,,0,
9,1991,1991-11-03,9,23.209,GNB,@,NYJ,L 16-19,0,0,,0,
10,1991,1991-11-10,10,23.216,GNB,,BUF,L 24-34,0,0,,0,
11,1991,1991-11-17,11,23.223,GNB,,MIN,L 21-35,0,0,,0,
12,1991,1991-11-24,12,23.230,GNB,,IND,W 14-10,0,0,,0,
13,1991,1991-12-01,13,23.237,GNB,@,ATL,L 31-35,0,0,,0,
14,1991,1991-12-08,14,23.244,GNB,@,CHI,L 13-27,0,0,,0,
15,1991,1991-12-15,15,23.251,GNB,,DET,L 17-21,0,0,,0,
16,1991,1991-12-21,16,23.257,GNB,@,MIN,W 27-7,0,0,,0,
17,1992,1992-09-06,1,24.151,GNB,,MIN,L 20-23,0,0,,0,
18,1992,1992-09-13,2,24.158,GNB,@,TAM,L 3-31,1,8,8.00,0,0.0
19,1992,1992-11-15,10,24.221,GNB,,PHI,W 27-24,0,0,,0,
20,1992,1992-11-22,11,24.228,GNB,@,CHI,W 17-3,0,0,,0,
21,1992,1992-11-29,12,24.235,GNB,,TAM,W 19-14,0,0,,0,
22,1992,1992-12-06,13,24.242,GNB,,DET,W 38-10,0,0,,0,
23,1992,1992-12-13,14,24.249,GNB,@,HOU,W 16-14,0,0,,0,
24,1992,1992-12-20,15,24.256,GNB,,RAM,W 28-13,0,0,,0,
25,1992,1992-12-27,16,24.263,GNB,@,MIN,L 7-27,0,0,,0,
26,1993,1993-09-05,1,25.150,GNB,,RAM,W 36-6,,,,,
27,1993,1993-09-12,2,25.157,GNB,,PHI,L 17-20,,,,,
28,1993,1993-10-24,6,25.199,GNB,@,TAM,W 37-14,,,,,
29,1993,1993-11-14,9,25.220,GNB,@,NOR,W 19-17,,,,,
30,1993,1993-11-21,10,25.227,GNB,,DET,W 26-17,,,,,
31,1993,1993-11-28,11,25.234,GNB,,TAM,W 13-10,,,,,
32,1993,1993-12-12,13,25.248,GNB,@,SDG,W 20-13,,,,,
33,1993,1993-12-26,15,25.262,GNB,,RAI,W 28-0,,,,,
34,1993,1994-01-02,16,25.269,GNB,@,DET,L 20-30,,,,,
35,1994,1994-09-04,1,26.149,GNB,,MIN,W 16-10,0,0,,0,
36,1994,1994-09-11,2,26.156,GNB,,MIA,L 14-24,0,0,,0,
37,1994,1994-09-18,3,26.163,GNB,@,PHI,L 7-13,0,0,,0,0.5
38,1994,1994-09-25,4,26.170,GNB,,TAM,W 30-3,0,0,,0,
39,1994,1994-10-02,5,26.177,GNB,@,NWE,L 16-17,0,0,,0,
40,1994,1994-10-09,6,26.184,GNB,,RAM,W 24-17,0,0,,0,
41,1994,1994-10-20,7,26.195,GNB,@,MIN,L 10-13,0,0,,0,
42,1994,1994-10-31,8,26.206,GNB,@,CHI,W 33-6,0,0,,0,
43,1994,1994-11-06,9,26.212,GNB,,DET,W 38-30,0,0,,0,
44,1994,1994-11-13,10,26.219,GNB,,NYJ,W 17-10,0,0,,0,
45,1994,1994-11-20,11,26.226,GNB,@,BUF,L 20-29,0,0,,0,
46,1994,1994-11-24,12,26.230,GNB,@,DAL,L 31-42,1,6,6.00,0,0.0
47,1994,1994-12-04,13,26.240,GNB,@,DET,L 31-34,0,0,,0,
48,1994,1994-12-11,14,26.247,GNB,,CHI,W 40-3,0,0,,0,1.0
49,1994,1994-12-18,15,26.254,GNB,,ATL,W 21-17,0,0,,0,
50,1994,1994-12-24,16,26.260,GNB,@,TAM,W 34-19,0,0,,0,
51,1995,1995-09-03,1,27.148,JAX,,HOU,L 3-10,,,,,
52,1995,1995-09-10,2,27.155,JAX,@,CIN,L 17-24,0,0,,0,0.5
53,1995,1995-09-17,3,27.162,JAX,@,NYJ,L 10-27,,,,,
54,1995,1995-09-24,4,27.169,JAX,,GNB,L 14-24,,,,,
55,1995,1995-10-01,5,27.176,JAX,@,HOU,W 17-16,,,,,
56,1995,1995-10-08,6,27.183,JAX,,PIT,W 20-16,,,,,
57,1995,1995-10-15,7,27.190,JAX,,CHI,L 27-30,,,,,
58,1995,1995-10-22,8,27.197,JAX,@,CLE,W 23-15,,,,,
59,1995,1995-10-29,9,27.204,JAX,@,PIT,L 7-24,,,,,
60,1995,1995-11-12,10,27.218,JAX,,SEA,L 30-47,0,0,,0,1.0
61,1995,1995-11-19,11,27.225,JAX,@,TAM,L 16-17,,,,,
62,1995,1995-11-26,12,27.232,JAX,,CIN,L 13-17,,,,,
63,1995,1995-12-03,13,27.239,JAX,@,DEN,L 23-31,,,,,
64,1995,1995-12-10,14,27.246,JAX,,IND,L 31-41,,,,,
65,1995,1995-12-17,15,27.253,JAX,@,DET,L 0-44,,,,,
