ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-09-21,4,23.115,SDG,@,SEA,L 22-26,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
2,1997,1997-09-28,5,23.122,SDG,,BAL,W 21-17,,2,1,0.50,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
3,1997,1997-10-05,6,23.129,SDG,@,OAK,W 25-10,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,1997,1997-10-16,7,23.140,SDG,@,KAN,L 3-31,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
5,1997,1997-10-26,8,23.150,SDG,,IND,W 35-19,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
6,1997,1997-11-02,9,23.157,SDG,@,CIN,L 31-38,,0,0,,0,0,0,0,,0,0.0%,,2,36,18.00,0,0,0
7,1997,1997-11-09,10,23.164,SDG,,SEA,L 31-37,,0,0,,0,0,0,0,,0,0.0%,,4,67,16.75,0,0,0
8,1997,1997-11-16,11,23.171,SDG,,OAK,L 13-38,,0,0,,0,0,0,0,,0,0.0%,,5,98,19.60,0,0,0
9,1997,1997-11-23,12,23.178,SDG,@,SFO,L 10-17,,11,64,5.82,0,0,0,0,,0,0.0%,,4,117,29.25,0,0,0
10,1997,1997-11-30,13,23.185,SDG,,DEN,L 28-38,,0,0,,0,0,0,0,,0,0.0%,,7,158,22.57,0,0,0
11,1997,1997-12-07,14,23.192,SDG,,ATL,L 3-14,,0,0,,0,,0,0,,0,0.0%,,3,59,19.67,0,0,0
12,1997,1997-12-14,15,23.199,SDG,,KAN,L 7-29,,6,-1,-0.17,0,0,0,0,,0,0.0%,,6,125,20.83,0,0,0
13,1997,1997-12-21,16,23.206,SDG,@,DEN,L 3-38,,10,34,3.40,0,2,2,4,2.00,0,100.0%,2.00,6,133,22.17,0,0,0
14,1998,1998-10-18,7,24.142,SDG,,PHI,W 13-10,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
15,1998,1998-10-25,8,24.149,SDG,,SEA,L 20-27,,1,1,1.00,0,0,0,0,,0,0.0%,,3,66,22.00,0,0,0
16,1998,1998-11-08,9,24.163,SDG,@,DEN,L 10-27,,1,-1,-1.00,0,0,0,0,,0,0.0%,,2,27,13.50,0,0,0
17,1998,1998-11-15,10,24.170,SDG,,BAL,W 14-13,,0,0,,0,0,0,0,,0,0.0%,,4,82,20.50,0,0,0
18,1998,1998-11-22,11,24.177,SDG,,KAN,W 38-37,,6,18,3.00,0,2,2,18,9.00,0,100.0%,9.00,1,22,22.00,0,0,0
19,1998,1998-11-29,12,24.184,SDG,,DEN,L 16-31,,2,3,1.50,0,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
20,1998,1998-12-06,13,24.191,SDG,@,WAS,L 20-24,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
21,1998,1998-12-20,15,24.205,SDG,,OAK,L 10-17,,0,0,,0,0,0,0,,0,0.0%,,4,58,14.50,0,0,0
22,1998,1998-12-27,16,24.212,SDG,@,ARI,L 13-16,,0,0,,0,0,0,0,,0,0.0%,,4,73,18.25,0,0,0
23,1999,1999-09-19,1,25.113,SDG,@,CIN,W 34-7,,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
24,1999,1999-09-26,2,25.120,SDG,,IND,L 19-27,,0,0,,0,0,0,0,,0,0.0%,,5,78,15.60,0,0,0
25,1999,1999-10-03,3,25.127,SDG,,KAN,W 21-14,,1,0,0.00,0,1,1,18,18.00,1,100.0%,18.00,0,0,,0,1,6
26,1999,1999-10-10,4,25.134,SDG,@,DET,W 20-10,*,9,37,4.11,0,2,2,12,6.00,0,100.0%,6.00,1,26,26.00,0,0,0
27,1999,1999-10-17,5,25.141,SDG,,SEA,W 13-10,,2,16,8.00,0,0,0,0,,0,0.0%,,3,66,22.00,0,0,0
28,1999,1999-10-24,6,25.148,SDG,,GNB,L 3-31,,6,30,5.00,0,3,1,8,8.00,0,33.3%,2.67,3,68,22.67,0,0,0
29,1999,1999-10-31,7,25.155,SDG,@,KAN,L 0-34,*,12,55,4.58,0,3,3,26,8.67,0,100.0%,8.67,2,36,18.00,0,0,0
30,1999,1999-11-07,8,25.162,SDG,,DEN,L 17-33,,11,24,2.18,0,7,3,10,3.33,0,42.9%,1.43,3,66,22.00,0,0,0
31,1999,1999-11-14,9,25.169,SDG,@,OAK,L 9-28,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,2,55,27.50,0,0,0
32,1999,1999-11-21,10,25.176,SDG,,CHI,L 20-23,,1,5,5.00,0,0,0,0,,0,0.0%,,2,37,18.50,0,0,0
33,1999,1999-11-28,11,25.183,SDG,@,MIN,L 27-35,,8,26,3.25,0,2,2,90,45.00,1,100.0%,45.00,5,119,23.80,0,1,6
34,1999,1999-12-05,12,25.190,SDG,,CLE,W 23-10,*,17,60,3.53,1,1,0,0,,0,0.0%,0.00,1,29,29.00,0,1,6
35,1999,1999-12-12,13,25.197,SDG,@,SEA,W 19-16,*,15,24,1.60,0,1,1,11,11.00,0,100.0%,11.00,1,22,22.00,0,0,0
36,1999,1999-12-19,14,25.204,SDG,@,MIA,L 9-12,*,5,0,0.00,0,1,1,13,13.00,0,100.0%,13.00,2,39,19.50,0,0,0
37,1999,1999-12-26,15,25.211,SDG,,OAK,W 23-20,,0,0,,0,0,0,0,,0,0.0%,,5,102,20.40,0,0,0
38,1999,2000-01-02,16,25.218,SDG,@,DEN,W 12-6,,2,6,3.00,0,1,1,5,5.00,0,100.0%,5.00,2,38,19.00,0,0,0
39,2000,2000-09-03,1,26.097,SDG,@,OAK,L 6-9,,,,,,,,,,,0.0%,,,,,,,
40,2000,2000-09-10,2,26.104,SDG,,NOR,L 27-28,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
41,2000,2000-09-17,3,26.111,SDG,@,KAN,L 10-42,,4,17,4.25,0,2,2,13,6.50,0,100.0%,6.50,1,16,16.00,0,0,0
42,2000,2000-09-24,4,26.118,SDG,,SEA,L 12-20,,0,0,,0,0,0,0,,0,0.0%,,2,51,25.50,0,0,0
43,2000,2000-10-01,5,26.125,SDG,@,STL,L 31-57,,0,0,,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0
44,2000,2000-10-08,6,26.132,SDG,,DEN,L 7-21,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
45,2000,2000-10-15,7,26.139,SDG,@,BUF,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,2,28,14.00,0,0,0
46,2000,2000-10-29,8,26.153,SDG,,OAK,L 13-15,,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
47,2000,2000-11-12,10,26.167,SDG,,MIA,L 7-17,,,,,,0,,,,,0.0%,,,,,,,
48,2000,2000-11-19,11,26.174,SDG,@,DEN,L 37-38,,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
49,2000,2000-12-03,13,26.188,SDG,,SFO,L 17-45,,0,0,,0,0,0,0,,0,0.0%,,1,15,15.00,0,0,0
50,2000,2000-12-10,14,26.195,SDG,@,BAL,L 3-24,,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
51,2000,2000-12-17,15,26.202,SDG,@,CAR,L 22-30,,0,0,,0,0,0,0,,0,0.0%,,2,43,21.50,0,0,0
52,2000,2000-12-24,16,26.209,SDG,,PIT,L 21-34,,,,,,0,,,,,0.0%,,,,,,,
