ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2003,2003-09-07,1,23.225,OAK,@,TEN,L 20-25,,2,6,3.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
2,2003,2003-09-14,2,23.232,OAK,,CIN,W 23-20,,2,56,28.00,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0,0.0,,
3,2003,2003-09-22,3,23.240,OAK,@,DEN,L 10-31,,4,9,2.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
4,2003,2003-09-28,4,23.246,OAK,,SDG,W 34-31,,1,-2,-2.00,0,0,0,0,,0,0.0%,,5,83,16.60,0,0,0,0.0,,
5,2003,2003-10-05,5,23.253,OAK,@,CHI,L 21-24,,0,0,,0,0,0,0,,0,0.0%,,2,39,19.50,0,0,0,0.0,,
6,2003,2003-10-12,6,23.260,OAK,@,CLE,L 7-13,*,6,33,5.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
7,2003,2003-10-20,7,23.268,OAK,,KAN,L 10-17,,3,3,1.00,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,0,0,0.0,,
8,2003,2003-11-02,8,23.281,OAK,@,DET,L 13-23,,3,12,4.00,0,0,0,0,,0,0.0%,,2,60,30.00,0,0,0,0.0,,
9,2003,2003-11-09,9,23.288,OAK,,NYJ,L 24-27,,16,62,3.88,0,0,0,0,,0,0.0%,,5,99,19.80,0,0,0,0.0,,
10,2003,2003-11-16,10,23.295,OAK,,MIN,W 28-18,,3,24,8.00,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0,0.0,,
11,2004,2004-09-12,1,24.231,OAK,@,PIT,L 21-24,,7,17,2.43,0,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,,
12,2004,2004-09-26,3,24.245,OAK,,TAM,W 30-20,,6,28,4.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
13,2004,2004-10-03,4,24.252,OAK,@,HOU,L 17-30,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
14,2004,2004-10-10,5,24.259,OAK,@,IND,L 14-35,,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
15,2004,2004-10-17,6,24.266,OAK,,DEN,L 3-31,,,,,,,,,,,0.0%,,,,,,,,,,
16,2004,2004-11-21,10,24.301,OAK,,SDG,L 17-23,,,,,,,,,,,0.0%,,,,,,,,,,
17,2004,2004-11-28,11,24.308,OAK,@,DEN,W 25-24,,3,0,0.00,0,4,4,15,3.75,0,100.0%,3.75,0,0,,0,0,0,0.0,,
18,2004,2004-12-05,12,24.315,OAK,,KAN,L 27-34,,2,14,7.00,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,0.0,,
19,2004,2004-12-12,13,24.322,OAK,@,ATL,L 10-35,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
20,2004,2004-12-19,14,24.329,OAK,,TEN,W 40-35,,7,17,2.43,0,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,0.0,,
21,2004,2004-12-25,15,24.335,OAK,@,KAN,L 30-31,,6,38,6.33,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,0,0,0.0,,
22,2004,2005-01-02,16,24.343,OAK,,JAX,L 6-13,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
23,2005,2005-09-25,3,25.243,OAK,@,PHI,L 20-23,,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
24,2005,2005-10-02,4,25.250,OAK,,DAL,W 19-13,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
25,2005,2005-10-16,5,25.264,OAK,,SDG,L 14-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
26,2005,2005-10-23,6,25.271,OAK,,BUF,W 38-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
27,2005,2005-10-30,7,25.278,OAK,@,TEN,W 34-25,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
28,2005,2005-11-06,8,25.285,OAK,@,KAN,L 23-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
29,2005,2005-11-13,9,25.292,OAK,,DEN,L 17-31,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
30,2005,2005-11-20,10,25.299,OAK,@,WAS,W 16-13,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
31,2005,2005-11-27,11,25.306,OAK,,MIA,L 21-33,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
32,2005,2005-12-04,12,25.313,OAK,@,SDG,L 10-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
