ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
26,1993,1993-12-05,12,22.181,GNB,@,CHI,L 17-30,,,,,,0,0,,0,,,,,,
27,1993,1993-12-12,13,22.188,GNB,@,SDG,W 20-13,,0,0,,0,0,0,,0,0,0,0.0,1,31,0
28,1993,1993-12-19,14,22.195,GNB,,MIN,L 17-21,,,,,,0,0,,0,,,,,,
29,1993,1993-12-26,15,22.202,GNB,,RAI,W 28-0,,,,,,0,0,,0,,,,,,
30,1993,1994-01-02,16,22.209,GNB,@,DET,L 20-30,,,,,,0,0,,0,,,,,,
31,1994,1994-09-04,1,23.089,GNB,,MIN,W 16-10,,,,,,,,,,,,,,,
32,1994,1994-09-11,2,23.096,GNB,,MIA,L 14-24,,,,,,,,,,,,,,,
33,1994,1994-09-18,3,23.103,GNB,@,PHI,L 7-13,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
34,1994,1994-09-25,4,23.110,GNB,,TAM,W 30-3,,,,,,,,,,,,,,,
35,1994,1994-10-02,5,23.117,GNB,@,NWE,L 16-17,,,,,,,,,,,,,,,
36,1994,1994-10-09,6,23.124,GNB,,RAM,W 24-17,,,,,,,,,,,,,,,
37,1994,1994-10-20,7,23.135,GNB,@,MIN,L 10-13,,0,0,,0,0,0,,0,0,0,0.0,1,3,0
38,1994,1994-10-31,8,23.146,GNB,@,CHI,W 33-6,,,,,,,,,,,,,,,
39,1994,1994-11-06,9,23.152,GNB,,DET,W 38-30,,,,,,,,,,,,,,,
40,1994,1994-11-13,10,23.159,GNB,,NYJ,W 17-10,,0,0,,0,0,0,,0,0,0,0.0,1,8,0
41,1994,1994-11-20,11,23.166,GNB,@,BUF,L 20-29,,0,0,,0,0,0,,0,0,0,0.0,1,26,0
42,1994,1994-11-24,12,23.170,GNB,@,DAL,L 31-42,,0,0,,0,0,0,,0,0,0,0.0,1,1,0
43,1994,1994-12-04,13,23.180,GNB,@,DET,L 31-34,,,,,,,,,,,,,,,
44,1994,1994-12-11,14,23.187,GNB,,CHI,W 40-3,,,,,,,,,,,,,,,
45,1994,1994-12-18,15,23.194,GNB,,ATL,W 21-17,,,,,,,,,,,,,,,
46,1994,1994-12-24,16,23.200,GNB,@,TAM,W 34-19,,,,,,,,,,,,,,,
47,1995,1995-09-03,1,24.088,MIA,,NYJ,W 52-14,,0,0,,0,,,,,,,,,,
48,1995,1995-09-10,2,24.095,MIA,@,NWE,W 20-3,,0,0,,0,,,,,,,,,,
49,1995,1995-09-18,3,24.103,MIA,,PIT,W 23-10,,1,16,16.00,0,0,0,,0,0,0,0.0,0,0,0
50,1995,1995-10-01,4,24.116,MIA,@,CIN,W 26-23,,0,0,,0,,,,,,,,,,
51,1995,1995-10-08,5,24.123,MIA,,IND,L 24-27,,0,0,,0,,,,,,,,,,
52,1995,1995-10-15,6,24.130,MIA,@,NOR,L 30-33,,0,0,,0,,,,,,,,,,
53,1995,1995-10-22,7,24.137,MIA,@,NYJ,L 16-17,,0,0,,0,,,,,,,,,,
54,1995,1995-10-29,8,24.144,MIA,,BUF,W 23-6,,0,0,,0,,,,,,,,,,
55,1995,1995-11-05,9,24.151,MIA,@,SDG,W 24-14,,0,0,,0,,,,,,,,,,
56,1995,1995-11-12,10,24.158,MIA,,NWE,L 17-34,,0,0,,0,,,,,,,,,,
57,1995,1995-11-20,11,24.166,MIA,,SFO,L 20-44,,0,0,,0,,,,,,,,,,
58,1995,1995-11-26,12,24.172,MIA,@,IND,L 28-36,,0,0,,0,,,,,,,,,,
59,1995,1995-12-03,13,24.179,MIA,,ATL,W 21-20,,0,0,,0,,,,,,,,,,
60,1995,1995-12-11,14,24.187,MIA,,KAN,W 13-6,,0,0,,0,,,,,,,,,,
61,1995,1995-12-17,15,24.193,MIA,@,BUF,L 20-23,,0,0,,0,,,,,,,,,,
62,1995,1995-12-24,16,24.200,MIA,@,STL,W 41-22,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
63,1996,1996-09-01,1,25.086,MIA,,NWE,W 24-10,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
64,1996,1996-09-08,2,25.093,MIA,@,ARI,W 38-10,,0,0,,0,0,0,,0,0,0,0.0,2,65,0
65,1996,1996-09-15,3,25.100,MIA,,NYJ,W 36-27,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
66,1996,1996-09-23,4,25.108,MIA,@,IND,L 6-10,,0,0,,0,0,0,,0,,,,,,
67,1996,1996-10-06,5,25.121,MIA,,SEA,L 15-22,,0,0,,0,0,0,,0,,,,,,
68,1996,1996-10-13,6,25.128,MIA,@,BUF,W 21-7,,0,0,,0,0,0,,0,1,6,0.0,1,91,1
69,1996,1996-10-20,7,25.135,MIA,@,PHI,L 28-35,,0,0,,0,0,0,,0,,,,,,
70,1996,1996-10-27,8,25.142,MIA,,DAL,L 10-29,,0,0,,0,0,0,,0,,,,,,
71,1996,1996-11-03,9,25.149,MIA,@,NWE,L 23-42,,0,0,,0,0,0,,0,0,0,0.0,1,8,0
72,1996,1996-11-10,10,25.156,MIA,,IND,W 37-13,,1,48,48.00,0,0,0,,0,0,0,0.0,0,0,0
73,1996,1996-11-17,11,25.163,MIA,@,HOU,W 23-20,,0,0,,0,0,0,,0,,,,,,
74,1996,1996-11-25,12,25.171,MIA,,PIT,L 17-24,,0,0,,0,0,0,,0,,,,,,
75,1996,1996-12-01,13,25.177,MIA,@,OAK,L 7-17,,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0
76,1996,1996-12-08,14,25.184,MIA,,NYG,L 7-17,,0,0,,0,1,1,1.00,0,0,0,0.0,0,0,0
77,1996,1996-12-16,15,25.192,MIA,,BUF,W 16-14,,0,0,,0,0,0,,0,,,,,,
78,1996,1996-12-22,16,25.198,MIA,@,NYJ,W 31-28,,0,0,,0,1,10,10.00,0,0,0,0.0,0,0,0
79,1997,1997-08-31,1,26.085,MIA,,IND,W 16-10,,,,,,0,0,,0,,,,,,
80,1997,1997-09-07,2,26.092,MIA,,TEN,W 16-13,,0,0,,0,0,0,,0,0,0,0.0,1,1,0
81,1997,1997-09-14,3,26.099,MIA,@,GNB,L 18-23,,,,,,0,0,,0,,,,,,
82,1997,1997-09-21,4,26.106,MIA,@,TAM,L 21-31,,,,,,0,0,,0,,,,,,
83,1997,1997-10-05,5,26.120,MIA,,KAN,W 17-14,,,,,,0,0,,0,,,,,,
84,1997,1997-10-12,6,26.127,MIA,@,NYJ,W 31-20,,,,,,0,0,,0,,,,,,
85,1997,1997-10-19,7,26.134,MIA,@,BAL,W 24-13,,,,,,0,0,,0,,,,,,
86,1997,1997-10-27,8,26.142,MIA,,CHI,L 33-36,,,,,,0,0,,0,,,,,,
87,1997,1997-11-02,9,26.148,MIA,@,BUF,L 6-9,,,,,,0,0,,0,,,,,,
88,1997,1997-11-09,10,26.155,MIA,,NYJ,W 24-17,,,,,,0,0,,0,,,,,,
89,1997,1997-11-17,11,26.163,MIA,,BUF,W 30-13,,,,,,0,0,,0,,,,,,
90,1997,1997-11-23,12,26.169,MIA,@,NWE,L 24-27,,,,,,0,0,,0,,,,,,
91,1997,1997-11-30,13,26.176,MIA,@,OAK,W 34-16,,,,,,0,0,,0,,,,,,
92,1997,1997-12-07,14,26.183,MIA,,DET,W 33-30,,0,0,,0,0,0,,0,0,0,0.0,2,18,0
93,1997,1997-12-14,15,26.190,MIA,@,IND,L 0-41,,,,,,0,0,,0,,,,,,
94,1997,1997-12-22,16,26.198,MIA,,NWE,L 12-14,,0,0,,0,4,58,14.50,0,0,0,0.0,1,7,0
95,1998,1998-09-06,1,27.091,MIA,@,IND,W 24-15,,0,0,,0,0,0,,0,1,6,0.0,2,33,1
96,1998,1998-09-13,2,27.098,MIA,,BUF,W 13-7,,0,0,,0,3,35,11.67,0,0,0,0.0,0,0,0
97,1998,1998-09-20,3,27.105,MIA,,PIT,W 21-0,,,,,,,,,,,,,,,
98,1998,1998-10-04,4,27.119,MIA,@,NYJ,L 9-20,,,,,,,,,,,,,,,
99,1998,1998-10-12,5,27.127,MIA,@,JAX,L 21-28,,0,0,,0,4,39,9.75,0,0,0,0.0,1,0,0
100,1998,1998-10-18,6,27.133,MIA,,STL,W 14-0,,0,0,,0,3,53,17.67,0,0,0,0.0,0,0,0
101,1998,1998-10-25,7,27.140,MIA,,NWE,W 12-9,,0,0,,0,2,24,12.00,0,0,0,0.0,0,0,0
102,1998,1998-11-01,8,27.147,MIA,@,BUF,L 24-30,,0,0,,0,3,11,3.67,0,0,0,0.0,1,0,0
103,1998,1998-11-08,9,27.154,MIA,,IND,W 27-14,,0,0,,0,2,38,19.00,0,0,0,0.0,1,16,0
104,1998,1998-11-15,10,27.161,MIA,@,CAR,W 13-9,,0,0,,0,1,6,6.00,0,0,0,0.0,0,0,0
105,1998,1998-11-23,11,27.169,MIA,@,NWE,L 23-26,,0,0,,0,1,9,9.00,0,0,0,0.0,0,0,0
106,1998,1998-11-29,12,27.175,MIA,,NOR,W 30-10,,0,0,,0,1,35,35.00,0,0,0,0.0,1,2,0
107,1998,1998-12-06,13,27.182,MIA,@,OAK,W 27-17,,0,0,,0,1,37,37.00,0,0,0,0.0,1,45,0
108,1998,1998-12-13,14,27.189,MIA,,NYJ,L 16-21,,0,0,,0,3,18,6.00,0,0,0,0.0,1,61,0
109,1998,1998-12-21,15,27.197,MIA,,DEN,W 31-21,,0,0,,0,5,49,9.80,0,0,0,0.0,0,0,0
110,1998,1998-12-27,16,27.203,MIA,@,ATL,L 16-38,,,,,,,,,,,,,,,
111,1999,1999-09-13,1,28.098,MIA,@,DEN,W 38-21,*,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
112,1999,1999-09-19,2,28.104,MIA,,ARI,W 19-16,*,0,0,,0,3,18,6.00,0,0,0,0.0,0,0,0
113,1999,1999-10-04,3,28.119,MIA,,BUF,L 18-23,*,0,0,,0,2,8,4.00,0,0,0,0.0,0,0,0
114,1999,1999-10-10,4,28.125,MIA,@,IND,W 34-31,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
115,1999,1999-10-17,5,28.132,MIA,@,NWE,W 31-30,,,,,,,,,,,,,,,
116,1999,1999-10-24,6,28.139,MIA,,PHI,W 16-13,*,,,,,,,,,,,,,,
117,1999,1999-10-31,7,28.146,MIA,@,OAK,W 16-9,*,0,0,,0,0,0,,0,0,0,0.0,1,-15,0
118,1999,1999-11-07,8,28.153,MIA,,TEN,W 17-0,*,,,,,,,,,,,,,,
119,1999,1999-11-14,9,28.160,MIA,@,BUF,L 3-23,*,,,,,,,,,,,,,,
120,1999,1999-11-21,10,28.167,MIA,,NWE,W 27-17,*,0,0,,0,0,0,,0,0,0,1.0,1,18,0
121,1999,1999-11-25,11,28.171,MIA,@,DAL,L 0-20,*,,,,,,,,,,,,,,
122,1999,1999-12-05,12,28.181,MIA,,IND,L 34-37,,,,,,,,,,,,,,,
123,1999,1999-12-12,13,28.188,MIA,@,NYJ,L 20-28,,0,0,,0,1,-5,-5.00,0,0,0,0.0,0,0,0
124,1999,1999-12-19,14,28.195,MIA,,SDG,W 12-9,,,,,,,,,,,,,,,
125,1999,1999-12-27,15,28.203,MIA,,NYJ,L 31-38,*,,,,,,,,,,,,,,
126,1999,2000-01-02,16,28.209,MIA,@,WAS,L 10-21,,0,0,,0,1,-8,-8.00,0,0,0,0.0,0,0,0
127,2000,2000-09-04,1,29.089,DEN,@,STL,L 36-41,*,0,0,,0,0,0,,0,1,6,0.0,1,32,1
128,2000,2000-09-10,2,29.095,DEN,,ATL,W 42-14,*,,,,,,,,,,,,,,
129,2000,2000-09-17,3,29.102,DEN,@,OAK,W 33-24,*,0,0,,0,0,0,,0,0,0,0.0,1,5,0
130,2000,2000-09-24,4,29.109,DEN,,KAN,L 22-23,,,,,,,,,,,,,,,
131,2000,2000-10-01,5,29.116,DEN,,NWE,L 19-28,,0,0,,0,0,0,,0,0,0,0.0,1,9,0
132,2000,2000-10-08,6,29.123,DEN,@,SDG,W 21-7,*,0,0,,0,0,0,,0,0,0,0.0,2,64,0
133,2000,2000-10-15,7,29.130,DEN,,CLE,W 44-10,*,0,0,,0,1,11,11.00,0,0,0,0.0,0,0,0
134,2000,2000-10-22,8,29.137,DEN,@,CIN,L 21-31,*,,,,,,,,,,,,,,
135,2000,2000-11-05,9,29.151,DEN,@,NYJ,W 30-23,*,,,,,,,,,,,,,,
136,2000,2000-11-13,10,29.159,DEN,,OAK,W 27-24,,,,,,,,,,,,,,,
137,2000,2000-11-19,11,29.165,DEN,,SDG,W 38-37,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0
138,2000,2000-11-26,12,29.172,DEN,@,SEA,W 38-31,,,,,,,,,,,,,,,
139,2000,2000-12-03,13,29.179,DEN,@,NOR,W 38-23,,,,,,,,,,,,,,,
140,2000,2000-12-10,14,29.186,DEN,,SEA,W 31-24,,,,,,,,,,,,,,,
141,2000,2000-12-17,15,29.193,DEN,@,KAN,L 7-20,,,,,,,,,,,,,,,
142,2000,2000-12-23,16,29.199,DEN,,SFO,W 38-9,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
143,2001,2001-09-09,1,30.094,NWE,@,CIN,L 17-23,,,,,,,,,,,,,,,
144,2001,2001-09-23,2,30.108,NWE,,NYJ,L 3-10,*,,,,,,,,,,,,,,
145,2001,2001-09-30,3,30.115,NWE,,IND,W 44-13,,,,,,,,,,,,,,,
146,2001,2001-10-07,4,30.122,NWE,@,MIA,L 10-30,,,,,,,,,,,,,,,
147,2001,2001-10-14,5,30.129,NWE,,SDG,W 29-26,,,,,,,,,,,,,,,
148,2001,2001-10-21,6,30.136,NWE,@,IND,W 38-17,,,,,,,,,,,,,,,
149,2001,2001-11-04,8,30.150,NWE,@,ATL,W 24-10,,,,,,,,,,,,,,,
150,2001,2001-11-11,9,30.157,NWE,,BUF,W 21-11,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
151,2001,2001-11-18,10,30.164,NWE,,STL,L 17-24,,0,0,,0,0,0,,0,1,6,0.0,1,52,1
152,2001,2001-11-25,11,30.171,NWE,,NOR,W 34-17,,,,,,,,,,,,,,,
153,2001,2001-12-02,12,30.178,NWE,@,NYJ,W 17-16,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
154,2001,2001-12-09,13,30.185,NWE,,CLE,W 27-16,,0,0,,0,0,0,,0,0,0,0.0,1,24,0
155,2001,2001-12-16,14,30.192,NWE,@,BUF,W 12-9,,,,,,,,,,,,,,,
156,2001,2001-12-22,15,30.198,NWE,,MIA,W 20-13,,,,,,,,,,,,,,,
157,2001,2002-01-06,16,30.213,NWE,@,CAR,W 38-6,,,,,,,,,,,,,,,
158,2002,2002-09-09,1,31.094,NWE,,PIT,W 30-14,,0,0,,0,0,0,,0,0,0,0.0,2,4,0
159,2002,2002-09-15,2,31.100,NWE,@,NYJ,W 44-7,,,,,,,,,,,,,,,
160,2002,2002-09-22,3,31.107,NWE,,KAN,W 41-38,,,,,,,,,,,,,,,
161,2002,2002-09-29,4,31.114,NWE,@,SDG,L 14-21,,,,,,,,,,,,,,,
162,2002,2002-10-06,5,31.121,NWE,@,MIA,L 13-26,,,,,,,,,,,,,,,
163,2002,2002-10-13,6,31.128,NWE,,GNB,L 10-28,,,,,,,,,,,,,,,
164,2002,2002-10-27,7,31.142,NWE,,DEN,L 16-24,,,,,,,,,,,,,,,
165,2002,2002-11-03,8,31.149,NWE,@,BUF,W 38-7,*,,,,,,,,,,,,,,
166,2002,2002-11-10,9,31.156,NWE,@,CHI,W 33-30,,,,,,,,,,,,,,,
167,2002,2002-11-17,10,31.163,NWE,@,OAK,L 20-27,,,,,,,,,,,,,,,
168,2002,2002-11-24,11,31.170,NWE,,MIN,W 24-17,,,,,,,,,,,,,,,
169,2002,2002-11-28,12,31.174,NWE,@,DET,W 20-12,,,,,,,,,,,,,,,
170,2002,2002-12-08,13,31.184,NWE,,BUF,W 27-17,,0,0,,0,0,0,,0,0,0,0.0,1,39,0
171,2002,2002-12-16,14,31.192,NWE,@,TEN,L 7-24,,0,0,,0,0,0,,0,0,0,0.0,1,7,0
172,2002,2002-12-22,15,31.198,NWE,,NYJ,L 17-30,,,,,,,,,,,,,,,
173,2002,2002-12-29,16,31.205,NWE,,MIA,W 27-24,*,,,,,,,,,,,,,,
174,2003,2003-09-07,1,32.092,MIA,,HOU,L 20-21,*,,,,,,,,,,,,,,
175,2003,2003-09-14,2,32.099,MIA,@,NYJ,W 21-10,,,,,,,,,,,,,,,
176,2003,2003-09-21,3,32.106,MIA,,BUF,W 17-7,,,,,,,,,,,,,,,
177,2003,2003-10-05,4,32.120,MIA,@,NYG,W 23-10,,,,,,,,,,,,,,,
178,2003,2003-10-12,5,32.127,MIA,@,JAX,W 24-10,,,,,,,,,,,,,,,
179,2003,2003-10-19,6,32.134,MIA,,NWE,L 13-19,,,,,,,,,,,,,,,
180,2003,2003-10-27,7,32.142,MIA,@,SDG,W 26-10,*,,,,,,,,,,,,,,
181,2003,2003-11-02,8,32.148,MIA,,IND,L 17-23,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0
182,2003,2003-11-09,9,32.155,MIA,@,TEN,L 7-31,*,,,,,,,,,,,,,,
183,2003,2003-11-16,10,32.162,MIA,,BAL,W 9-6,,,,,,,,,,,,,,,
184,2003,2003-11-23,11,32.169,MIA,,WAS,W 24-23,,,,,,,,,,,,,,,
185,2003,2003-11-27,12,32.173,MIA,@,DAL,W 40-21,,,,,,,,,,,,,,,
186,2003,2003-12-07,13,32.183,MIA,@,NWE,L 0-12,,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0
187,2003,2003-12-15,14,32.191,MIA,,PHI,L 27-34,*,,,,,,,,,,,,,,
188,2003,2003-12-21,15,32.197,MIA,@,BUF,W 20-3,,0,0,,0,0,0,,0,1,6,0.0,1,74,1
189,2003,2003-12-28,16,32.204,MIA,,NYJ,W 23-21,,,,,,,,,,,,,,,
190,2004,2004-09-12,1,33.097,NYJ,,CIN,W 31-24,,,,,,,,,,,,,,,
191,2004,2004-09-19,2,33.104,NYJ,@,SDG,W 34-28,,,,,,,,,,,,,,,
192,2004,2004-10-03,3,33.118,NYJ,@,MIA,W 17-9,,,,,,,,,,,,,,,
193,2004,2004-10-10,4,33.125,NYJ,,BUF,W 16-14,,0,0,,0,0,0,,0,0,0,0.0,1,12,0
194,2004,2004-10-17,5,33.132,NYJ,,SFO,W 22-14,,,,,,,,,,,,,,,
195,2004,2004-10-24,6,33.139,NYJ,@,NWE,L 7-13,,,,,,,,,,,,,,,
196,2004,2004-11-01,7,33.147,NYJ,,MIA,W 41-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
197,2004,2004-11-07,8,33.153,NYJ,@,BUF,L 17-22,,,,,,,,,,,,,,,
198,2004,2004-11-14,9,33.160,NYJ,,BAL,L 17-20,,,,,,,,,,,,,,,
199,2004,2004-11-21,10,33.167,NYJ,@,CLE,W 10-7,,,,,,,,,,,,,,,
200,2004,2004-11-28,11,33.174,NYJ,@,ARI,W 13-3,,0,0,,0,0,0,,0,0,0,0.0,1,18,0
201,2004,2004-12-05,12,33.181,NYJ,,HOU,W 29-7,,,,,,,,,,,,,,,
202,2004,2004-12-12,13,33.188,NYJ,@,PIT,L 6-17,,,,,,,,,,,,,,,
203,2004,2004-12-19,14,33.195,NYJ,,SEA,W 37-14,,,,,,,,,,,,,,,
204,2004,2004-12-26,15,33.202,NYJ,,NWE,L 7-23,,,,,,,,,,,,,,,
205,2004,2005-01-02,16,33.209,NYJ,@,STL,L 29-32,,,,,,,,,,,,,,,
206,2005,2005-12-11,13,34.187,NYG,@,PHI,W 26-23,,,,,,,,,,,,,,,
207,2005,2005-12-17,14,34.193,NYG,,KAN,W 27-17,,,,,,,,,,,,,,,
208,2005,2005-12-24,15,34.200,NYG,@,WAS,L 20-35,,,,,,,,,,,,,,,
209,2005,2005-12-31,16,34.207,NYG,@,OAK,W 30-21,,,,,,,,,,,,,,,
