ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
24,1989,1989-12-10,14,25.014,RAI,,PHO,W 16-14,,0,0,,0,0,0,,,0,,,1,1,100.0,3,6,50.0,0,10,0,0,,0
25,1989,1989-12-17,15,25.021,RAI,@,SEA,L 17-23,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
26,1989,1989-12-24,16,25.028,RAI,@,NYG,L 17-34,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
27,1990,1990-09-09,1,25.287,RAI,,DEN,W 14-9,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
28,1990,1990-09-16,2,25.294,RAI,@,SEA,W 17-13,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
29,1990,1990-09-23,3,25.301,RAI,,PIT,W 20-3,,0,0,,0,0,0,,,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
30,1990,1990-09-30,4,25.308,RAI,,CHI,W 24-10,,0,0,,0,0,0,,,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
31,1990,1990-10-07,5,25.315,RAI,@,BUF,L 24-38,,0,0,,0,0,0,,,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
32,1990,1990-10-14,6,25.322,RAI,,SEA,W 24-17,,0,0,,0,0,0,,,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
33,1990,1990-10-21,7,25.329,RAI,@,SDG,W 24-9,,0,0,,0,0,0,,,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
34,1990,1990-11-04,8,25.343,RAI,@,KAN,L 7-9,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
35,1990,1990-11-11,9,25.350,RAI,,GNB,L 16-29,,0,0,,0,0,0,,,0,,,1,2,50.0,1,1,100.0,0,4,0,0,,0
36,1990,1990-11-19,10,25.358,RAI,@,MIA,W 13-10,,0,0,,0,0,0,,,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
37,1990,1990-11-25,11,25.364,RAI,,KAN,L 24-27,,0,0,,0,0,0,,,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
38,1990,1990-12-02,12,26.006,RAI,@,DEN,W 23-20,,0,0,,0,0,0,,,0,,,2,3,66.7,1,1,100.0,0,5,0,0,,0
39,1990,1990-12-10,13,26.014,RAI,@,DET,W 38-31,,0,0,,0,0,0,,,0,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
40,1990,1990-12-16,14,26.020,RAI,,CIN,W 24-7,,0,0,,0,0,0,,,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
41,1990,1990-12-22,15,26.026,RAI,@,MIN,W 28-24,,0,0,,0,0,0,,,0,,,4,4,100.0,,2,0.0,0,4,0,0,,0
42,1990,1990-12-30,16,26.034,RAI,,SDG,W 17-12,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
43,1991,1991-09-01,1,26.279,RAI,@,HOU,L 17-47,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
44,1991,1991-09-08,2,26.286,RAI,,DEN,W 16-13,,0,0,,0,0,0,,,0,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
45,1991,1991-09-15,3,26.293,RAI,,IND,W 16-0,,0,0,,0,0,0,,,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
46,1991,1991-09-22,4,26.300,RAI,@,ATL,L 17-21,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
47,1991,1991-09-29,5,26.307,RAI,,SFO,W 12-6,,0,0,,0,0,0,,,0,,,,,,4,4,100.0,0,12,0,0,,0
48,1991,1991-10-06,6,26.314,RAI,,SDG,L 13-21,,0,0,,0,0,0,,,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
49,1991,1991-10-13,7,26.321,RAI,@,SEA,W 23-20,,0,0,,0,0,0,,,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
50,1991,1991-10-20,8,26.328,RAI,,RAM,W 20-17,,0,0,,0,0,0,,,0,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
51,1991,1991-10-28,9,26.336,RAI,@,KAN,L 21-24,,0,0,,0,0,0,,,0,,,1,2,50.0,2,2,100.0,0,7,0,0,,0
52,1991,1991-11-10,10,26.349,RAI,@,DEN,W 17-16,,0,0,,0,0,0,,,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
53,1991,1991-11-17,11,26.356,RAI,,SEA,W 31-7,,0,0,,0,0,0,,,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
54,1991,1991-11-24,12,26.363,RAI,@,CIN,W 38-14,,0,0,,0,0,0,,,0,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
55,1991,1991-12-01,13,27.005,RAI,@,SDG,W 9-7,,0,0,,0,0,0,,,0,,,,,,3,3,100.0,0,9,0,0,,0
56,1991,1991-12-08,14,27.012,RAI,,BUF,L 27-30,,0,0,,0,0,0,,,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
57,1991,1991-12-16,15,27.020,RAI,@,NOR,L 0-27,,0,0,,0,0,0,,,0,,,,,,,1,0.0,0,0,0,0,,0
58,1991,1991-12-22,16,27.026,RAI,,KAN,L 21-27,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
59,1992,1992-09-06,1,27.285,RAI,@,DEN,L 13-17,,0,0,,0,0,0,,,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
60,1992,1992-09-13,2,27.292,RAI,@,CIN,L 21-24,,0,0,,0,0,0,,,0,,,3,3,100.0,,3,0.0,0,3,0,0,,0
61,1992,1992-09-20,3,27.299,RAI,,CLE,L 16-28,,0,0,,0,0,0,,,0,,,1,1,100.0,3,5,60.0,0,10,0,0,,0
62,1992,1992-09-28,4,27.307,RAI,@,KAN,L 7-27,,0,0,,0,0,0,,,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
63,1992,1992-10-04,5,27.313,RAI,,NYG,W 13-10,,0,0,,0,0,0,,,0,,,1,1,100.0,2,4,50.0,0,7,0,0,,0
64,1992,1992-10-11,6,27.320,RAI,,BUF,W 20-3,,0,0,,0,0,0,,,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
65,1992,1992-10-18,7,27.327,RAI,@,SEA,W 19-0,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
66,1992,1992-10-25,8,27.334,RAI,,DAL,L 13-28,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
67,1992,1992-11-08,9,27.348,RAI,@,PHI,L 10-31,,0,0,,0,0,0,,,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
68,1992,1992-11-15,10,27.355,RAI,,SEA,W 20-3,,0,0,,0,0,0,,,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
69,1992,1992-11-22,11,27.362,RAI,,DEN,W 24-0,,0,0,,0,0,0,,,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
70,1992,1992-11-29,12,28.003,RAI,@,SDG,L 3-27,,0,0,,0,0,0,,,0,,,,,,1,2,50.0,0,3,0,0,,0
71,1992,1992-12-06,13,28.010,RAI,,KAN,W 28-7,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
72,1992,1992-12-14,14,28.018,RAI,@,MIA,L 7-20,,0,0,,0,0,0,,,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
73,1992,1992-12-20,15,28.024,RAI,,SDG,L 14-36,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
74,1992,1992-12-26,16,28.030,RAI,@,WAS,W 21-20,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
75,1993,1993-09-05,1,28.283,RAI,,MIN,W 24-7,,0,0,,0,0,0,,,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
76,1993,1993-09-12,2,28.290,RAI,@,SEA,W 17-13,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
77,1993,1993-09-19,3,28.297,RAI,,CLE,L 16-19,,0,0,,0,0,0,,,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
78,1993,1993-10-03,4,28.311,RAI,@,KAN,L 9-24,,0,0,,0,0,0,,,0,,,,1,0.0,1,1,100.0,0,3,0,0,,0
79,1993,1993-10-10,5,28.318,RAI,,NYJ,W 24-20,,0,0,,0,0,0,,,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
80,1993,1993-10-18,6,28.326,RAI,@,DEN,W 23-20,,0,0,,0,0,0,,,0,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
81,1993,1993-10-31,7,28.339,RAI,,SDG,L 23-30,,0,0,,0,0,0,,,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
82,1993,1993-11-07,8,28.346,RAI,@,CHI,W 16-14,,0,0,,0,0,0,,,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
83,1993,1993-11-14,9,28.353,RAI,,KAN,L 20-31,,0,0,,0,0,0,,,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
84,1993,1993-11-21,10,28.360,RAI,@,SDG,W 12-7,,0,0,,0,0,0,,,0,,,,,,4,5,80.0,0,12,0,0,,0
85,1993,1993-11-28,11,29.002,RAI,@,CIN,L 10-16,,0,0,,0,0,0,,,0,,,1,1,100.0,1,5,20.0,0,4,0,0,,0
86,1993,1993-12-05,12,29.009,RAI,@,BUF,W 25-24,,0,0,,0,0,0,,,0,,,1,2,50.0,4,5,80.0,0,13,0,0,,0
87,1993,1993-12-12,13,29.016,RAI,,SEA,W 27-23,,0,0,,0,0,0,,,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
88,1993,1993-12-19,14,29.023,RAI,,TAM,W 27-20,,0,0,,0,0,0,,,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
89,1993,1993-12-26,15,29.030,RAI,@,GNB,L 0-28,,,,,,,,,,,,,,,,,,,,,,,,
90,1993,1994-01-02,16,29.037,RAI,,DEN,W 33-30,,0,0,,0,0,0,,,0,,,3,3,100.0,4,4,100.0,0,15,0,0,,0
91,1994,1994-09-05,1,29.283,RAI,@,SFO,L 14-44,,0,0,,0,0,0,,,0,,,2,2,100.0,,1,0.0,0,2,0,0,,0
92,1994,1994-09-11,2,29.289,RAI,,SEA,L 9-38,,0,0,,0,0,0,,,0,,,,,,1,2,50.0,0,3,0,0,,0
93,1994,1994-09-18,3,29.296,RAI,@,DEN,W 48-16,,0,0,,0,0,0,,,0,,,6,6,100.0,2,2,100.0,0,12,0,0,,0
94,1994,1994-09-25,4,29.303,RAI,,SDG,L 24-26,,0,0,,0,0,0,,,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
95,1994,1994-10-09,5,29.317,RAI,@,NWE,W 21-17,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
96,1994,1994-10-16,6,29.324,RAI,@,MIA,L 17-20,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
97,1994,1994-10-23,7,29.331,RAI,,ATL,W 30-17,,0,0,,0,0,0,,,0,,,3,3,100.0,3,4,75.0,0,12,0,0,,0
98,1994,1994-10-30,8,29.338,RAI,,HOU,W 17-14,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
99,1994,1994-11-06,9,29.345,RAI,@,KAN,L 3-13,,0,0,,0,0,0,,,0,,,,,,1,3,33.3,0,3,0,0,,0
100,1994,1994-11-13,10,29.352,RAI,@,RAM,W 20-17,,0,0,,0,0,0,,,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
101,1994,1994-11-20,11,29.359,RAI,,NOR,W 24-19,,0,0,,0,0,0,,,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
102,1994,1994-11-27,12,30.001,RAI,,PIT,L 3-21,,0,0,,0,0,0,,,0,,,,,,1,1,100.0,0,3,0,0,,0
103,1994,1994-12-05,13,30.009,RAI,@,SDG,W 24-17,,0,0,,0,0,0,,,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
104,1994,1994-12-11,14,30.015,RAI,,DEN,W 23-13,,0,0,,0,0,0,,,0,,,,,,5,5,100.0,0,15,0,0,,0
105,1994,1994-12-18,15,30.022,RAI,@,SEA,W 17-16,,0,0,,0,0,0,,,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
106,1994,1994-12-24,16,30.028,RAI,,KAN,L 9-19,,0,0,,0,0,0,,,0,,,,,,1,1,100.0,0,3,0,0,,0
107,1995,1995-10-08,6,30.316,OAK,,SEA,W 34-14,,0,0,,0,0,0,,,,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
108,1995,1995-10-16,7,30.324,OAK,@,DEN,L 0-27,,,,,,,,,,,,,,,,,,,,,,,,
109,1995,1995-10-22,8,30.330,OAK,,IND,W 30-17,,0,0,,0,0,0,,,,,,3,3,100.0,3,4,75.0,0,12,0,0,,0
110,1995,1995-11-05,9,30.344,OAK,@,CIN,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
111,1995,1995-11-12,10,30.351,OAK,@,NYG,W 17-13,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
112,1995,1995-11-19,11,30.358,OAK,,DAL,L 21-34,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
113,1995,1995-11-27,12,31.001,OAK,@,SDG,L 6-12,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
114,1995,1995-12-03,13,31.007,OAK,,KAN,L 23-29,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
115,1995,1995-12-10,14,31.014,OAK,,PIT,L 10-29,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
116,1995,1995-12-17,15,31.021,OAK,@,SEA,L 10-44,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
117,1995,1995-12-24,16,31.028,OAK,,DEN,L 28-31,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
118,1996,1996-09-22,4,31.301,CHI,@,DET,L 16-35,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
119,1996,1996-09-29,5,31.308,CHI,,OAK,W 19-17,,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
120,1996,1996-10-06,6,31.315,CHI,,GNB,L 6-37,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
121,1996,1996-10-13,7,31.322,CHI,@,NOR,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
122,1996,1996-10-28,8,31.337,CHI,@,MIN,W 15-13,,0,0,,0,0,0,,,,,,1,1,100.0,2,4,50.0,0,7,0,0,,0
123,1996,1996-11-03,9,31.343,CHI,,TAM,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
124,1996,1996-11-10,10,31.350,CHI,@,DEN,L 12-17,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
125,1996,1996-11-17,11,31.357,CHI,@,KAN,L 10-14,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
126,1996,1996-11-24,12,31.364,CHI,,DET,W 31-14,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
127,1996,1996-12-01,13,32.005,CHI,@,GNB,L 17-28,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
128,1996,1996-12-08,14,32.012,CHI,,STL,W 35-9,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
129,1996,1996-12-14,15,32.018,CHI,,SDG,W 27-14,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
130,1996,1996-12-22,16,32.026,CHI,@,TAM,L 19-34,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
131,1997,1997-09-01,1,32.279,CHI,@,GNB,L 24-38,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
132,1997,1997-09-07,2,32.285,CHI,,MIN,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
133,1997,1997-09-14,3,32.292,CHI,,DET,L 7-32,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
134,1997,1997-09-21,4,32.299,CHI,@,NWE,L 3-31,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
135,1997,1997-09-28,5,32.306,CHI,@,DAL,L 3-27,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
136,1997,1997-10-05,6,32.313,CHI,,NOR,L 17-20,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
137,1997,1997-10-12,7,32.320,CHI,,GNB,L 23-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
138,1997,1997-10-27,8,32.335,CHI,@,MIA,W 36-33,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
139,1997,1997-11-02,9,32.341,CHI,,WAS,L 8-31,,,,,,,,,,,,,,,,,,,,,,,,
140,1997,1997-11-09,10,32.348,CHI,@,MIN,L 22-29,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
141,1997,1997-11-16,11,32.355,CHI,,NYJ,L 15-23,,0,0,,0,0,0,,,,,,1,1,100.0,,2,0.0,0,1,1,18,18.00,0
142,1997,1997-11-23,12,32.362,CHI,,TAM,W 13-7,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
143,1997,1997-11-27,13,33.001,CHI,@,DET,L 20-55,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
144,1997,1997-12-07,14,33.011,CHI,,BUF,W 20-3,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
145,1997,1997-12-14,15,33.018,CHI,@,STL,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
146,1997,1997-12-21,16,33.025,CHI,@,TAM,L 15-31,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
147,1998,1998-09-06,1,33.284,CHI,,JAX,L 23-24,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
148,1998,1998-09-13,2,33.291,CHI,@,PIT,L 12-17,,0,0,,0,0,0,,0,0,,,,1,0.0,2,2,100.0,0,6,0,0,,0
149,1998,1998-09-20,3,33.298,CHI,@,TAM,L 15-27,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,1,27,27.00,0
150,1998,1998-09-27,4,33.305,CHI,,MIN,L 28-31,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
151,1998,1998-10-04,5,33.312,CHI,,DET,W 31-27,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
152,1998,1998-10-11,6,33.319,CHI,@,ARI,L 7-20,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
153,1998,1998-10-18,7,33.326,CHI,,DAL,W 13-12,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
154,1998,1998-10-25,8,33.333,CHI,@,TEN,W 23-20,,0,0,,0,0,0,,0,0,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
155,1998,1998-11-08,9,33.347,CHI,,STL,L 12-20,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
156,1998,1998-11-15,10,33.354,CHI,@,DET,L 3-26,,0,0,,0,0,0,,0,0,,,,,,1,2,50.0,0,3,0,0,,0
157,1998,1998-11-22,11,33.361,CHI,@,ATL,L 13-20,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
158,1998,1998-11-29,12,34.003,CHI,,TAM,L 17-31,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
159,1998,1998-12-06,13,34.010,CHI,@,MIN,L 22-48,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
160,1998,1998-12-13,14,34.017,CHI,@,GNB,L 20-26,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
161,1998,1998-12-20,15,34.024,CHI,,BAL,W 24-3,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
162,1998,1998-12-27,16,34.031,CHI,,GNB,L 13-16,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
163,1999,1999-09-26,3,34.304,CHI,@,OAK,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
164,1999,1999-10-03,4,34.311,CHI,,NOR,W 14-10,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
165,1999,1999-10-10,5,34.318,CHI,@,MIN,W 24-22,,0,0,,0,0,0,,,,,,3,3,100.0,1,4,25.0,0,6,0,0,,0
