ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,22.155,DEN,,HOU,W 30-17,,,
2,1972,1972-09-24,2,22.162,DEN,@,SDG,L 14-37,,,
3,1972,1972-10-01,3,22.169,DEN,,KAN,L 24-45,,,
4,1972,1972-10-08,4,22.176,DEN,@,CIN,L 10-21,,,
5,1972,1972-10-15,5,22.183,DEN,,MIN,L 20-23,,,
6,1972,1972-10-22,6,22.190,DEN,@,OAK,W 30-23,,,
7,1972,1972-10-29,7,22.197,DEN,,CLE,L 20-27,1,7,0
8,1972,1972-11-05,8,22.204,DEN,@,NYG,L 17-29,,,
9,1972,1972-11-12,9,22.211,DEN,@,RAM,W 16-10,,,
10,1972,1972-11-19,10,22.218,DEN,,OAK,L 20-37,,,
11,1972,1972-11-26,11,22.225,DEN,@,ATL,L 20-23,,,
12,1972,1972-12-03,12,22.232,DEN,@,KAN,L 21-24,1,3,0
13,1972,1972-12-10,13,22.239,DEN,,SDG,W 38-13,,,
14,1972,1972-12-17,14,22.246,DEN,,NWE,W 45-21,,,
15,1973,1973-09-16,1,23.154,DEN,,CIN,W 28-10,,,
16,1973,1973-09-23,2,23.161,DEN,,SFO,L 34-36,,,
17,1973,1973-09-30,3,23.168,DEN,,CHI,L 14-33,,,
18,1973,1973-10-07,4,23.175,DEN,@,KAN,L 14-16,,,
19,1973,1973-10-14,5,23.182,DEN,@,HOU,W 48-20,,,
20,1973,1973-10-22,6,23.190,DEN,,OAK,T 23-23,,,
21,1973,1973-10-28,7,23.196,DEN,@,NYJ,W 40-28,,,
22,1973,1973-11-04,8,23.203,DEN,@,STL,T 17-17,,,
23,1973,1973-11-11,9,23.210,DEN,,SDG,W 30-19,,,
24,1973,1973-11-18,10,23.217,DEN,@,PIT,W 23-13,,,
25,1973,1973-11-25,11,23.224,DEN,,KAN,W 14-10,,,
26,1973,1973-12-02,12,23.231,DEN,,DAL,L 10-22,,,
27,1973,1973-12-09,13,23.238,DEN,@,SDG,W 42-28,,,
28,1973,1973-12-16,14,23.245,DEN,@,OAK,L 17-21,,,
29,1974,1974-09-15,1,24.153,DEN,,RAM,L 10-17,,,
30,1974,1974-09-22,2,24.160,DEN,,PIT,T 35-35,,,
31,1974,1974-09-30,3,24.168,DEN,@,WAS,L 3-30,,,
32,1974,1974-10-06,4,24.174,DEN,@,KAN,W 17-14,,,
33,1974,1974-10-13,5,24.181,DEN,,NOR,W 33-17,,,
34,1974,1974-10-20,6,24.188,DEN,,SDG,W 27-7,,,
35,1974,1974-10-27,7,24.195,KAN,@,SDG,W 24-14,,,
36,1974,1974-11-03,8,24.202,KAN,,NYG,L 27-33,,,
37,1974,1974-11-10,9,24.209,KAN,,SDG,L 7-14,,,
38,1974,1974-11-18,10,24.217,KAN,@,DEN,W 42-34,,,
39,1974,1974-11-24,11,24.223,KAN,@,CIN,L 6-33,,,
40,1974,1974-12-01,12,24.230,KAN,@,STL,W 17-13,,,
41,1974,1974-12-08,13,24.237,KAN,,OAK,L 6-7,,,
42,1974,1974-12-14,14,24.243,KAN,,MIN,L 15-35,,,
43,1975,1975-09-21,1,25.159,SDG,,PIT,L 0-37,,,
44,1975,1975-09-28,2,25.166,SDG,@,HOU,L 17-33,,,
45,1975,1975-10-05,3,25.173,SDG,,OAK,L 0-6,,,
46,1975,1975-10-12,4,25.180,SDG,,RAM,L 10-13,,,
47,1975,1975-10-19,5,25.187,SDG,,KAN,L 10-12,,,
48,1975,1975-10-26,6,25.194,SDG,@,OAK,L 0-25,1,1,0
49,1975,1975-11-01,7,25.200,SDG,@,NYG,L 24-35,,,
50,1975,1975-11-09,8,25.208,SDG,,NWE,L 19-33,,,
51,1975,1975-11-16,9,25.215,SDG,,DEN,L 17-27,1,4,0
52,1975,1975-11-23,10,25.222,SDG,@,MIN,L 13-28,,,
53,1975,1975-11-30,11,25.229,SDG,@,DEN,L 10-13,,,
54,1975,1975-12-07,12,25.236,SDG,@,KAN,W 28-20,,,
55,1975,1975-12-15,13,25.244,SDG,,NYJ,W 24-16,,,
56,1975,1975-12-21,14,25.250,SDG,@,CIN,L 17-47,,,
57,1976,1976-09-12,1,26.150,SDG,@,KAN,W 30-16,1,17,0
58,1976,1976-09-19,2,26.157,SDG,@,TAM,W 23-0,,,
59,1976,1976-09-26,3,26.164,SDG,,STL,W 43-24,1,25,0
60,1976,1976-10-03,4,26.171,SDG,@,DEN,L 0-26,,,
61,1976,1976-10-31,8,26.199,SDG,@,PIT,L 0-23,,,
62,1976,1976-11-07,9,26.206,SDG,,BAL,L 21-37,,,
63,1976,1976-11-14,10,26.213,SDG,,DEN,L 0-17,1,13,0
64,1976,1976-11-28,12,26.227,SDG,,KAN,L 20-23,,,
65,1976,1976-12-05,13,26.234,SDG,,SFO,W 13-7,,,
66,1976,1976-12-12,14,26.241,SDG,@,OAK,L 0-24,,,
67,1977,1977-09-18,1,27.156,SDG,@,OAK,L 0-24,,,
68,1977,1977-09-25,2,27.163,SDG,@,KAN,W 23-7,,,
69,1977,1977-10-02,3,27.170,SDG,,CIN,W 24-3,,,
70,1977,1977-10-09,4,27.177,SDG,@,NOR,W 14-0,,,
71,1977,1977-10-16,5,27.184,SDG,,NWE,L 20-24,,,
72,1977,1977-10-23,6,27.191,SDG,,KAN,L 16-21,,,
73,1977,1977-10-30,7,27.198,SDG,@,MIA,W 14-13,,,
74,1977,1977-11-06,8,27.205,SDG,@,DET,L 0-20,,,
75,1977,1977-11-13,9,27.212,SDG,,DEN,L 14-17,,,
76,1977,1977-11-20,10,27.219,SDG,,OAK,W 12-7,,,
77,1977,1977-12-11,13,27.240,SDG,@,DEN,L 9-17,,,
78,1977,1977-12-18,14,27.247,SDG,,PIT,L 9-10,,,
79,1978,1978-10-08,6,28.176,BUF,@,NYJ,L 14-45,,,
80,1978,1978-10-15,7,28.183,BUF,@,HOU,L 10-17,,,
81,1978,1978-10-22,8,28.190,BUF,,CIN,W 5-0,,,
82,1978,1978-10-29,9,28.197,BUF,@,CLE,L 20-41,,,
83,1978,1978-11-05,10,28.204,BUF,,NWE,L 10-14,,,
84,1978,1978-11-12,11,28.211,BUF,,MIA,L 24-25,,,
85,1978,1978-11-19,12,28.218,BUF,@,TAM,L 10-31,,,
86,1978,1978-11-26,13,28.225,BUF,,NYG,W 41-17,,,
87,1978,1978-12-03,14,28.232,BUF,@,KAN,L 10-14,,,
88,1978,1978-12-10,15,28.239,BUF,@,NWE,L 24-26,,,
89,1978,1978-12-17,16,28.246,BUF,@,BAL,W 21-14,,,
