ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,22.256,CHI,,DET,W 17-9,,,,,,,
2,1974,1974-09-22,2,22.263,CHI,,NYJ,L 21-23,,,,,,,
3,1974,1974-09-29,3,22.270,CHI,@,MIN,L 7-11,,,,,,,
4,1974,1974-10-06,4,22.277,CHI,,NOR,W 24-10,,,,,,,
5,1974,1974-10-13,5,22.284,CHI,@,ATL,L 10-13,,,,,,,
6,1974,1974-10-21,6,22.292,CHI,,GNB,W 10-9,,,,,,,
7,1974,1974-10-27,7,22.298,CHI,@,BUF,L 6-16,,,,,,,
8,1974,1974-11-03,8,22.305,CHI,,MIN,L 0-17,,,,,,,
9,1974,1974-11-10,9,22.312,CHI,@,GNB,L 3-20,,,,,,,
10,1974,1974-11-17,10,22.319,CHI,,SFO,L 0-34,,,,,,,
11,1974,1974-11-24,11,22.326,CHI,@,DET,L 17-34,,,,,,,
12,1974,1974-12-01,12,22.333,CHI,,NYG,W 16-13,,,,,,,
13,1974,1974-12-08,13,22.340,CHI,@,SDG,L 21-28,,,,,,,
14,1974,1974-12-15,14,22.347,CHI,@,WAS,L 0-42,1,16,16.00,0,0,0,0
15,1975,1975-09-21,1,23.262,NYG,@,PHI,W 23-14,,,,,,,
16,1975,1975-09-28,2,23.269,NYG,@,WAS,L 13-49,,,,,,,
17,1975,1975-10-05,3,23.276,NYG,@,STL,L 14-26,,,,,,,
18,1975,1975-10-12,4,23.283,NYG,,DAL,L 7-13,,,,,,,
19,1975,1975-10-20,5,23.291,NYG,@,BUF,W 17-14,,,,,,,
20,1975,1975-10-25,6,23.296,NYG,,STL,L 13-20,,,,,,,
21,1975,1975-11-01,7,23.303,NYG,,SDG,W 35-24,,,,,,,
22,1975,1975-11-23,10,23.325,NYG,@,GNB,L 14-40,,,,,,,
23,1975,1975-11-30,11,23.332,NYG,@,DAL,L 3-14,,,,,,,
24,1975,1975-12-07,12,23.339,NYG,,BAL,L 0-21,,,,,,,
25,1975,1975-12-14,13,23.346,NYG,,NOR,W 28-14,,,,,,,
26,1975,1975-12-21,14,23.353,NYG,@,SFO,W 26-23,,,,,,,
27,1976,1976-09-12,1,24.254,NYG,@,WAS,L 17-19,,,,,,,
28,1976,1976-09-19,2,24.261,NYG,@,PHI,L 7-20,0,0,,0,1,7,0
29,1976,1976-09-26,3,24.268,NYG,@,RAM,L 10-24,,,,,,,
30,1976,1976-10-03,4,24.275,NYG,@,STL,L 21-27,,,,,,,
31,1976,1976-10-10,5,24.282,NYG,,DAL,L 14-24,,,,,,,
32,1976,1976-10-17,6,24.289,NYG,@,MIN,L 7-24,,,,,,,
33,1976,1976-10-24,7,24.296,NYG,,PIT,L 0-27,,,,,,,
34,1976,1976-10-31,8,24.303,NYG,,PHI,L 0-10,,,,,,,
35,1976,1976-11-07,9,24.310,NYG,@,DAL,L 3-9,,,,,,,
36,1976,1976-11-14,10,24.317,NYG,,WAS,W 12-9,,,,,,,
37,1976,1976-11-21,11,24.324,NYG,@,DEN,L 13-14,,,,,,,
38,1976,1976-11-28,12,24.331,NYG,,SEA,W 28-16,,,,,,,
39,1976,1976-12-05,13,24.338,NYG,,DET,W 24-10,,,,,,,
40,1976,1976-12-12,14,24.345,NYG,,STL,L 14-17,,,,,,,
41,1978,1978-09-09,2,26.250,DET,@,TAM,W 15-7,,,,,,,
42,1979,1979-09-01,1,27.242,DET,@,TAM,L 16-31,,,,,,,
43,1979,1979-09-09,2,27.250,DET,,WAS,L 24-27,,,,,,,
44,1979,1979-10-21,8,27.292,DET,@,NOR,L 7-17,,,,,,,
45,1979,1979-11-04,10,27.306,DET,@,CHI,L 7-35,,,,,,,
46,1979,1979-11-11,11,27.313,DET,,TAM,L 14-16,,,,,,,
47,1979,1979-11-18,12,27.320,DET,@,MIN,L 7-14,,,,,,,
48,1979,1979-11-22,13,27.324,DET,,CHI,W 20-0,,,,,,,
49,1979,1979-12-02,14,27.334,DET,@,PHI,L 7-44,,,,,,,
50,1979,1979-12-09,15,27.341,DET,,MIA,L 10-28,,,,,,,
51,1979,1979-12-15,16,27.347,DET,,GNB,L 13-18,,,,,,,
