ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
34,2004,2004-11-14,9,24.090,NWE,,BUF,W 29-6,*,11,5,66,13.20,0,45.5%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,2004,2004-11-22,10,24.098,NWE,@,KAN,W 27-19,*,5,1,3,3.00,0,20.0%,0.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,2004,2004-11-28,11,24.104,NWE,,BAL,W 24-3,*,8,6,42,7.00,0,75.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,2004,2004-12-05,12,24.111,NWE,@,CLE,W 42-15,*,9,3,25,8.33,0,33.3%,2.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,2004,2004-12-20,14,24.126,NWE,@,MIA,L 28-29,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
39,2004,2004-12-26,15,24.132,NWE,@,NYJ,W 23-7,*,3,2,64,32.00,0,66.7%,21.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,2004,2005-01-02,16,24.139,NWE,,SFO,W 21-7,*,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,2005,2005-09-08,1,25.023,NWE,,OAK,W 30-20,*,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,2005,2005-09-18,2,25.033,NWE,@,CAR,L 17-27,*,10,5,56,11.20,0,50.0%,5.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,2005,2005-09-25,3,25.040,NWE,@,PIT,W 23-20,,13,9,130,14.44,0,69.2%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,2005,2005-10-02,4,25.047,NWE,,SDG,L 17-41,*,10,6,66,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
45,2005,2005-10-09,5,25.054,NWE,@,ATL,W 31-28,,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,2005,2005-10-16,6,25.061,NWE,@,DEN,L 20-28,*,13,7,58,8.29,1,53.8%,4.46,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
47,2005,2005-10-30,7,25.075,NWE,,BUF,W 21-16,*,9,7,58,8.29,0,77.8%,6.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,2005,2005-11-07,8,25.083,NWE,,IND,L 21-40,*,5,4,64,16.00,0,80.0%,12.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,2005,2005-12-04,12,25.110,NWE,,NYJ,W 16-3,,9,5,27,5.40,0,55.6%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,2005,2005-12-11,13,25.117,NWE,@,BUF,W 35-7,*,4,3,58,19.33,0,75.0%,14.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,2005,2005-12-17,14,25.123,NWE,,TAM,W 28-0,*,8,6,137,22.83,1,75.0%,17.13,2,13,6.50,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
52,2005,2005-12-26,15,25.132,NWE,@,NYJ,W 31-21,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,2005,2006-01-01,16,25.138,NWE,,MIA,L 26-28,*,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,2006,2006-09-10,1,26.025,TEN,,NYJ,L 16-23,*,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,2006,2006-09-17,2,26.032,TEN,@,SDG,L 7-40,*,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,2006,2006-09-24,3,26.039,TEN,@,MIA,L 10-13,*,3,2,47,23.50,0,66.7%,15.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,2006,2006-10-01,4,26.046,TEN,,DAL,L 14-45,*,6,1,3,3.00,0,16.7%,0.50,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,2006,2006-11-12,9,26.088,TEN,,BAL,L 26-27,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
