ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1987,1987-10-04,3,23.308,NYJ,,DAL,L 24-38,*,18,33,54.55,213,1,1,71.9,11,54,6.45,5.70,4,5,1.25,0
2,1987,1987-10-11,4,23.315,NYJ,@,IND,L 0-6,*,17,35,48.57,163,0,3,26.3,4,18,4.66,0.80,1,0,0.00,0
