ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1975,1975-11-16,9,23.318,SDG,,DEN,L 17-27,,,,,,,
2,1975,1975-11-23,10,23.325,SDG,@,MIN,L 13-28,,,,,,,
3,1975,1975-11-30,11,23.332,SDG,@,DEN,L 10-13,,,,,,,
4,1975,1975-12-07,12,23.339,SDG,@,KAN,W 28-20,,,,,,,
5,1975,1975-12-15,13,23.347,SDG,,NYJ,W 24-16,,,,,,,
6,1975,1975-12-21,14,23.353,SDG,@,CIN,L 17-47,,,,,,,
7,1976,1976-09-26,3,24.268,SDG,,STL,W 43-24,,,,,,,
8,1976,1976-10-03,4,24.275,SDG,@,DEN,L 0-26,,,,,,,
9,1976,1976-10-10,5,24.282,SDG,,OAK,L 17-27,,,,,,,
10,1976,1976-10-17,6,24.289,SDG,,HOU,W 30-27,,,,,,,
11,1976,1976-10-31,8,24.303,SDG,@,PIT,L 0-23,0,0,,0,1,24,0
12,1976,1976-11-07,9,24.310,SDG,,BAL,L 21-37,,,,,,,
13,1976,1976-11-14,10,24.317,SDG,,DEN,L 0-17,,,,,,,
14,1976,1976-11-21,11,24.324,SDG,@,BUF,W 34-13,,,,,,,
15,1976,1976-11-28,12,24.331,SDG,,KAN,L 20-23,,,,,,,
16,1976,1976-12-05,13,24.338,SDG,,SFO,W 13-7,,,,,,,
17,1976,1976-12-12,14,24.345,SDG,@,OAK,L 0-24,,,,,,,
18,1977,1977-09-18,1,25.259,SDG,@,OAK,L 0-24,,,,,,,
19,1977,1977-09-25,2,25.266,SDG,@,KAN,W 23-7,0,0,,0,1,9,0
20,1977,1977-10-02,3,25.273,SDG,,CIN,W 24-3,,,,,,,
21,1977,1977-10-09,4,25.280,SDG,@,NOR,W 14-0,,,,,,,
22,1977,1977-10-16,5,25.287,SDG,,NWE,L 20-24,,,,,,,
23,1977,1977-10-23,6,25.294,SDG,,KAN,L 16-21,,,,,,,
24,1977,1977-10-30,7,25.301,SDG,@,MIA,W 14-13,,,,,,,
25,1977,1977-11-06,8,25.308,SDG,@,DET,L 0-20,,,,,,,
26,1977,1977-11-13,9,25.315,SDG,,DEN,L 14-17,,,,,,,
27,1977,1977-11-20,10,25.322,SDG,,OAK,W 12-7,,,,,,,
28,1977,1977-11-27,11,25.329,SDG,@,SEA,W 30-28,,,,,,,
29,1977,1977-12-04,12,25.336,SDG,,CLE,W 37-14,0,0,,0,1,26,0
30,1977,1977-12-11,13,25.343,SDG,@,DEN,L 9-17,0,0,,0,2,29,0
31,1977,1977-12-18,14,25.350,SDG,,PIT,L 9-10,,,,,,,
32,1978,1978-09-03,1,26.244,SDG,@,SEA,W 24-20,,,,,,,
33,1978,1978-09-10,2,26.251,SDG,,OAK,L 20-21,0,0,,0,1,2,0
34,1978,1978-09-17,3,26.258,SDG,@,DEN,L 14-27,,,,,,,
35,1978,1978-09-24,4,26.265,SDG,,GNB,L 3-24,,,,,,,
36,1978,1978-10-01,5,26.272,SDG,@,NWE,L 23-28,,,,,,,
