ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
93,2000,2000-10-08,6,30.007,ATL,,NYG,L 6-13,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
94,2000,2000-10-15,7,30.014,ATL,@,STL,L 29-45,*,,,,,,,,,,,,,,
95,2000,2000-10-22,8,30.021,ATL,,NOR,L 19-21,*,0,0,,0,0,0,,0,0,0,0.0,1,13,0
96,2000,2000-10-29,9,30.028,ATL,,CAR,W 13-12,*,,,,,,,,,,,,,,
97,2000,2000-11-05,10,30.035,ATL,,TAM,L 14-27,*,,,,,,,,,,,,,,
98,2000,2000-11-12,11,30.042,ATL,@,DET,L 10-13,,,,,,,,,,,,,,,
99,2000,2000-11-19,12,30.049,ATL,@,SFO,L 6-16,,,,,,,,,,,,,,,
100,2000,2000-11-26,13,30.056,ATL,@,OAK,L 14-41,*,,,,,,,,,,,,,,
101,2000,2000-12-03,14,30.063,ATL,,SEA,L 10-30,,,,,,,,,,,,,,,
102,2000,2000-12-17,15,30.077,ATL,@,NOR,L 7-23,*,,,,,,,,,,,,,,
103,2000,2000-12-24,16,30.084,ATL,,KAN,W 29-13,*,,,,,,,,,,,,,,
104,2001,2001-09-23,2,30.357,ATL,,CAR,W 24-16,*,,,,,,,,,,,,,,
105,2001,2001-09-30,3,30.364,ATL,@,ARI,W 34-14,*,,,,,,,,,,,,,,
106,2001,2001-10-07,4,31.006,ATL,,CHI,L 3-31,*,,,,,,,,,,,,,,
107,2001,2001-10-14,5,31.013,ATL,,SFO,L 31-37,*,,,,,,,,,,,,,,
108,2001,2001-10-21,6,31.020,ATL,@,NOR,W 20-13,*,,,,,,,,,,,,,,
109,2001,2001-11-11,8,31.041,ATL,,DAL,W 20-13,*,,,,,,,,,,,,,,
110,2001,2001-11-18,9,31.048,ATL,@,GNB,W 23-20,*,,,,,,,,,,,,,,
111,2001,2001-11-25,10,31.055,ATL,@,CAR,W 10-7,*,,,,,,,,,,,,,,
112,2001,2001-12-02,11,31.062,ATL,,STL,L 6-35,*,,,,,,,,,,,,,,
113,2001,2001-12-09,12,31.069,ATL,,NOR,L 10-28,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
114,2001,2001-12-16,13,31.076,ATL,@,IND,L 27-41,*,,,,,,,,,,,,,,
115,2001,2001-12-23,14,31.083,ATL,,BUF,W 33-30,*,,,,,,,,,,,,,,
116,2001,2001-12-30,15,31.090,ATL,@,MIA,L 14-21,*,,,,,,,,,,,,,,
117,2001,2002-01-06,16,31.097,ATL,@,STL,L 13-31,*,,,,,,,,,,,,,,
118,2002,2002-09-08,1,31.342,MIN,@,CHI,L 23-27,*,,,,,,,,,,,,,,
119,2002,2002-09-15,2,31.349,MIN,,BUF,L 39-45,*,,,,,,,,,,,,,,
120,2002,2002-09-22,3,31.356,MIN,,CAR,L 14-21,*,,,,,,,,,,,,,,
121,2002,2002-09-29,4,31.363,MIN,@,SEA,L 23-48,*,,,,,,,,,,,,,,
122,2002,2002-10-13,5,32.012,MIN,,DET,W 31-24,*,,,,,,,,,,,,,,
123,2002,2002-10-20,6,32.019,MIN,@,NYJ,L 7-20,*,,,,,,,,,,,,,,
124,2002,2002-10-27,7,32.026,MIN,,CHI,W 25-7,*,,,,,,,,,,,,,,
125,2002,2002-11-03,8,32.033,MIN,@,TAM,L 24-38,*,,,,,,,,,,,,,,
126,2002,2002-11-10,9,32.040,MIN,,NYG,L 20-27,*,,,,,,,,,,,,,,
127,2002,2002-11-17,10,32.047,MIN,,GNB,W 31-21,*,,,,,,,,,,,,,,
128,2002,2002-11-24,11,32.054,MIN,@,NWE,L 17-24,*,,,,,,,,,,,,,,
129,2002,2002-12-01,12,32.061,MIN,,ATL,L 24-30,*,0,0,,0,0,0,,0,0,0,0.0,1,20,0
130,2002,2002-12-08,13,32.068,MIN,@,GNB,L 22-26,*,,,,,,,,,,,,,,
131,2002,2002-12-15,14,32.075,MIN,@,NOR,W 32-31,*,,,,,,,,,,,,,,
132,2002,2002-12-21,15,32.081,MIN,,MIA,W 20-17,*,,,,,,,,,,,,,,
133,2002,2002-12-29,16,32.089,MIN,@,DET,W 38-36,,1,0,0.00,0,0,0,,0,0,0,0.0,0,0,0
