ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
26,2009,2010-01-03,16,22.286,CHI,@,DET,W 37-23,*,6,3,27,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2010,2010-09-19,2,23.180,CHI,@,DAL,W 27-20,,6,5,29,5.80,0,83.3%,4.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2010,2010-09-27,3,23.188,CHI,,GNB,W 20-17,*,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2010,2010-10-03,4,23.194,CHI,@,NYG,L 3-17,,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
30,2010,2010-10-10,5,23.201,CHI,@,CAR,W 23-6,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2010,2010-10-17,6,23.208,CHI,,SEA,L 20-23,,6,3,55,18.33,0,50.0%,9.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2010,2010-10-24,7,23.215,CHI,,WAS,L 14-17,*,5,4,76,19.00,0,80.0%,15.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2010,2010-11-07,8,23.229,CHI,@,BUF,W 22-19,,5,4,52,13.00,1,80.0%,10.40,1,5,5.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
34,2010,2010-11-14,9,23.236,CHI,,MIN,W 27-13,,7,3,21,7.00,0,42.9%,3.00,1,4,4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2010,2010-11-18,10,23.240,CHI,@,MIA,W 16-0,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2010,2010-11-28,11,23.250,CHI,,PHI,W 31-26,,5,4,56,14.00,2,80.0%,11.20,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
37,2010,2010-12-05,12,23.257,CHI,@,DET,W 24-20,*,8,7,104,14.86,0,87.5%,13.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2010,2010-12-12,13,23.264,CHI,,NWE,L 7-36,,7,3,53,17.67,0,42.9%,7.57,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
39,2010,2010-12-20,14,23.272,CHI,@,MIN,W 40-14,,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2010,2010-12-26,15,23.278,CHI,,NYJ,W 38-34,,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
41,2011,2011-09-11,1,24.172,CHI,,ATL,W 30-12,*,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
42,2011,2011-09-18,2,24.179,CHI,@,NOR,L 13-30,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
43,2011,2011-11-07,8,24.229,CHI,@,PHI,W 30-24,,5,5,95,19.00,1,100.0%,19.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
44,2011,2011-11-13,9,24.235,CHI,,DET,W 37-13,,6,6,81,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2011,2011-11-20,10,24.242,CHI,,SDG,W 31-20,,9,3,75,25.00,0,33.3%,8.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2011,2011-11-27,11,24.249,CHI,@,OAK,L 20-25,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,1,9,9.00,0,0,0,,0,,0,0,0.0,0,0
47,2011,2011-12-04,12,24.256,CHI,,KAN,L 3-10,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2011,2011-12-11,13,24.263,CHI,@,DEN,L 10-13,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2011,2011-12-18,14,24.270,CHI,,SEA,L 14-38,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,1,7,7.00,0,,0,0,0.0,1,0
50,2011,2011-12-25,15,24.277,CHI,@,GNB,L 21-35,*,3,1,49,49.00,0,33.3%,16.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2011,2012-01-01,16,24.284,CHI,@,MIN,W 17-13,*,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2012,2012-09-09,1,25.170,CHI,,IND,W 41-21,,4,3,50,16.67,0,75.0%,12.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2012,2012-09-13,2,25.174,CHI,@,GNB,L 10-23,,6,2,21,10.50,0,33.3%,3.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2012,2012-09-23,3,25.184,CHI,,STL,W 23-6,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2012,2012-10-22,6,25.213,CHI,,DET,W 13-7,,6,3,27,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0
56,2012,2012-10-28,7,25.219,CHI,,CAR,W 23-22,,4,3,47,15.67,0,75.0%,11.75,0,0,,0,1,18,18.00,0,0,0,,0,,0,0,0.0,0,0
57,2012,2012-11-04,8,25.226,CHI,@,TEN,W 51-20,*,8,4,22,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2012,2012-11-11,9,25.233,CHI,,HOU,L 6-13,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2012,2012-11-19,10,25.241,CHI,@,SFO,L 7-32,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2012,2012-11-25,11,25.247,CHI,,MIN,W 28-10,*,4,4,45,11.25,0,100.0%,11.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2012,2012-12-02,12,25.254,CHI,,SEA,L 17-23,*,3,1,12,12.00,1,33.3%,4.00,0,0,,0,1,6,6.00,0,0,0,,0,,1,6,0.0,0,0
62,2012,2012-12-23,15,25.275,CHI,@,ARI,W 28-13,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2012,2012-12-30,16,25.282,CHI,@,DET,W 26-24,,5,5,109,21.80,1,100.0%,21.80,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
64,2013,2013-09-08,1,26.169,CHI,,CIN,W 24-21,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2013,2013-09-15,2,26.176,CHI,,MIN,W 31-30,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2013,2013-09-22,3,26.183,CHI,@,PIT,W 40-23,*,3,2,22,11.00,1,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
67,2013,2013-09-29,4,26.190,CHI,@,DET,L 32-40,,4,2,19,9.50,1,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
68,2013,2013-10-06,5,26.197,CHI,,NOR,L 18-26,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2013,2013-10-10,6,26.201,CHI,,NYG,W 27-21,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2013,2013-10-20,7,26.211,CHI,@,WAS,L 41-45,,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2013,2013-11-04,8,26.226,CHI,@,GNB,W 27-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
72,2013,2013-11-10,9,26.232,CHI,,DET,L 19-21,,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2013,2013-11-17,10,26.239,CHI,,BAL,W 23-20,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2013,2013-11-24,11,26.246,CHI,@,STL,L 21-42,,8,8,58,7.25,0,100.0%,7.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2013,2013-12-01,12,26.253,CHI,@,MIN,L 20-23,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2013,2013-12-09,13,26.261,CHI,,DAL,W 45-28,,2,2,18,9.00,1,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
77,2013,2013-12-15,14,26.267,CHI,@,CLE,W 38-31,*,4,4,23,5.75,1,100.0%,5.75,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
78,2013,2013-12-22,15,26.274,CHI,@,PHI,L 11-54,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,1,0,2,0.0,0,0
