ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-08-31,1,22.364,MIA,,IND,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,,
2,1997,1997-09-07,2,23.006,MIA,,TEN,W 16-13,,0,0,0,,0,0.0%,,1,7,7.00,0,0,0
3,1997,1997-09-14,3,23.013,MIA,@,GNB,L 18-23,,0,0,0,,0,0.0%,,0,0,,0,,
4,1997,1997-09-21,4,23.020,MIA,@,TAM,L 21-31,,,0,0,,0,0.0%,,0,0,,0,,
5,1997,1997-10-05,5,23.034,MIA,,KAN,W 17-14,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
6,1997,1997-10-12,6,23.041,MIA,@,NYJ,W 31-20,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
7,1997,1997-10-19,7,23.048,MIA,@,BAL,W 24-13,,,0,0,,0,0.0%,,0,0,,0,,
8,1997,1997-10-27,8,23.056,MIA,,CHI,L 33-36,,,0,0,,0,0.0%,,0,0,,0,,
9,1997,1997-11-02,9,23.062,MIA,@,BUF,L 6-9,,1,0,0,,0,0.0%,0.00,0,0,,0,,
10,1997,1997-11-09,10,23.069,MIA,,NYJ,W 24-17,,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0
11,1997,1997-11-17,11,23.077,MIA,,BUF,W 30-13,,2,2,4,2.00,1,100.0%,2.00,0,0,,0,1,6
12,1997,1997-11-23,12,23.083,MIA,@,NWE,L 24-27,,3,3,9,3.00,0,100.0%,3.00,0,0,,0,0,0
13,1997,1997-11-30,13,23.090,MIA,@,OAK,W 34-16,,1,0,0,,0,0.0%,0.00,0,0,,0,,
14,1997,1997-12-07,14,23.097,MIA,,DET,W 33-30,,2,0,0,,0,0.0%,0.00,0,0,,0,,
15,1997,1997-12-14,15,23.104,MIA,@,IND,L 0-41,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
16,1997,1997-12-22,16,23.112,MIA,,NWE,L 12-14,,,0,0,,0,0.0%,,0,0,,0,,
17,1998,1998-09-06,1,24.005,MIA,@,IND,W 24-15,,5,2,9,4.50,0,40.0%,1.80,0,0,,0,0,0
18,1998,1998-09-13,2,24.012,MIA,,BUF,W 13-7,,4,4,26,6.50,0,100.0%,6.50,0,0,,0,0,0
19,1998,1998-09-20,3,24.019,MIA,,PIT,W 21-0,,,,,,,0.0%,,,,,,,
20,1998,1998-10-04,4,24.033,MIA,@,NYJ,L 9-20,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
21,1998,1998-10-12,5,24.041,MIA,@,JAX,L 21-28,,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0
22,1998,1998-10-18,6,24.047,MIA,,STL,W 14-0,,3,,,,,0.0%,,,,,,,
23,1998,1998-10-25,7,24.054,MIA,,NWE,W 12-9,,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0
24,1998,1998-11-01,8,24.061,MIA,@,BUF,L 24-30,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0
25,1998,1998-11-23,11,24.083,MIA,@,NWE,L 23-26,,2,2,59,29.50,0,100.0%,29.50,0,0,,0,0,0
26,1998,1998-11-29,12,24.089,MIA,,NOR,W 30-10,,,,,,,0.0%,,,,,,,
27,1998,1998-12-06,13,24.096,MIA,@,OAK,W 27-17,,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0
28,1998,1998-12-13,14,24.103,MIA,,NYJ,L 16-21,,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0
29,1998,1998-12-21,15,24.111,MIA,,DEN,W 31-21,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0
30,1998,1998-12-27,16,24.117,MIA,@,ATL,L 16-38,,1,,,,,0.0%,,,,,,,
31,1999,1999-09-13,1,25.012,MIA,@,DEN,W 38-21,,0,,,,,0.0%,,,,,,,
32,1999,1999-09-19,2,25.018,MIA,,ARI,W 19-16,,,,,,,0.0%,,,,,,,
33,1999,1999-10-04,3,25.033,MIA,,BUF,L 18-23,,,,,,,0.0%,,,,,,,
34,1999,1999-10-10,4,25.039,MIA,@,IND,W 34-31,,,,,,,0.0%,,,,,,,
35,1999,1999-10-17,5,25.046,MIA,@,NWE,W 31-30,,0,,,,,0.0%,,,,,,,
36,1999,1999-10-24,6,25.053,MIA,,PHI,W 16-13,,,,,,,0.0%,,,,,,,
37,1999,1999-10-31,7,25.060,MIA,@,OAK,W 16-9,,,,,,,0.0%,,,,,,,
38,1999,1999-11-07,8,25.067,MIA,,TEN,W 17-0,,0,,,,,0.0%,,,,,,,
39,1999,1999-11-14,9,25.074,MIA,@,BUF,L 3-23,,0,,,,,0.0%,,,,,,,
40,1999,1999-11-21,10,25.081,MIA,,NWE,W 27-17,*,0,,,,,0.0%,,,,,,,
