ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1976,1976-09-12,1,22.262,NYG,@,WAS,L 17-19,4,-6,-1.50,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
2,1976,1976-09-19,2,22.269,NYG,@,PHI,L 7-20,6,11,1.83,0,6,46,7.67,0,1,6,6.00,0,0,0,,0,0,0
3,1976,1976-09-26,3,22.276,NYG,@,RAM,L 10-24,6,20,3.33,0,1,3,3.00,0,1,20,20.00,0,0,0,,0,0,0
4,1976,1976-10-03,4,22.283,NYG,@,STL,L 21-27,6,37,6.17,0,3,26,8.67,0,2,45,22.50,0,0,0,,0,0,0
5,1976,1976-10-10,5,22.290,NYG,,DAL,L 14-24,2,7,3.50,0,0,0,,0,2,51,25.50,0,1,1,1.00,0,0,0
6,1976,1976-10-17,6,22.297,NYG,@,MIN,L 7-24,1,1,1.00,0,0,0,,0,1,13,13.00,0,0,0,,0,0,0
7,1976,1976-10-24,7,22.304,NYG,,PIT,L 0-27,4,11,2.75,0,1,-1,-1.00,0,2,59,29.50,0,0,0,,0,0,0
8,1976,1976-10-31,8,22.311,NYG,,PHI,L 0-10,2,-1,-0.50,0,0,0,,0,2,47,23.50,0,0,0,,0,0,0
9,1976,1976-11-07,9,22.318,NYG,@,DAL,L 3-9,3,6,2.00,0,3,19,6.33,0,2,36,18.00,0,0,0,,0,0,0
10,1976,1976-11-14,10,22.325,NYG,,WAS,W 12-9,1,1,1.00,0,1,10,10.00,0,1,18,18.00,0,0,0,,0,0,0
11,1976,1976-11-21,11,22.332,NYG,@,DEN,L 13-14,1,4,4.00,0,2,18,9.00,0,0,0,,0,0,0,,0,0,0
12,1976,1976-11-28,12,22.339,NYG,,SEA,W 28-16,10,56,5.60,2,4,41,10.25,0,1,11,11.00,0,0,0,,0,2,12
13,1976,1976-12-05,13,22.346,NYG,,DET,W 24-10,15,73,4.87,0,1,7,7.00,0,3,46,15.33,0,0,0,,0,0,0
14,1976,1976-12-12,14,22.353,NYG,,STL,L 14-17,6,13,2.17,0,2,24,12.00,0,0,0,,0,0,0,,0,0,0
15,1977,1977-09-25,2,23.274,NYG,@,DAL,L 21-41,0,0,,0,1,8,8.00,0,2,48,24.00,0,0,0,,0,0,0
16,1977,1977-10-02,3,23.281,NYG,@,ATL,L 3-17,0,0,,0,0,0,,0,1,14,14.00,0,0,0,,0,0,0
17,1977,1977-10-09,4,23.288,NYG,,PHI,L 10-28,,,,,,,,,,,,,,,,,,
18,1977,1977-10-16,5,23.295,NYG,,SFO,W 20-17,0,0,,0,0,0,,0,2,32,16.00,0,0,0,,0,0,0
19,1977,1977-10-23,6,23.302,NYG,@,WAS,W 17-6,6,21,3.50,0,0,0,,0,1,11,11.00,0,1,0,0.00,0,0,0
20,1977,1977-10-31,7,23.310,NYG,@,STL,L 0-28,5,31,6.20,0,2,20,10.00,0,2,30,15.00,0,0,0,,0,0,0
21,1977,1977-11-06,8,23.316,NYG,,DAL,L 10-24,3,13,4.33,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
22,1977,1977-11-20,10,23.330,NYG,,CLE,L 7-21,2,-2,-1.00,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
23,1977,1977-11-27,11,23.337,NYG,@,CIN,L 13-30,0,0,,0,0,0,,0,3,80,26.67,0,0,0,,0,0,0
24,1977,1977-12-11,13,23.351,NYG,@,PHI,L 14-17,,,,,,,,,,,,,,,,,,
25,1978,1978-11-12,11,24.322,STL,@,SFO,W 16-10,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
26,1978,1978-11-19,12,24.329,STL,@,WAS,W 27-17,0,0,,0,0,0,,0,2,33,16.50,0,4,29,7.25,0,0,0
27,1978,1978-11-26,13,24.336,STL,,PHI,L 10-14,0,0,,0,0,0,,0,1,24,24.00,0,4,44,11.00,0,0,0
28,1978,1978-12-03,14,24.343,STL,,DET,W 21-14,0,0,,0,0,0,,0,2,45,22.50,0,1,0,0.00,0,0,0
29,1978,1978-12-10,15,24.350,STL,@,NYG,L 0-17,0,0,,0,2,19,9.50,0,0,0,,0,4,20,5.00,0,0,0
30,1978,1978-12-17,16,24.357,STL,,ATL,W 42-21,7,23,3.29,0,1,9,9.00,0,2,54,27.00,0,1,8,8.00,0,0,0
