ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1979,1979-09-02,1,22.135,STL,,DAL,L 21-22,,,,,,,,,,,,,,,,,,,,,,,,,
2,1979,1979-09-09,2,22.142,STL,@,NYG,W 27-14,5,8,1.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
3,1979,1979-09-16,3,22.149,STL,,PIT,L 21-24,14,69,4.93,1,2,17,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
4,1979,1979-09-23,4,22.156,STL,,WAS,L 7-17,3,6,2.00,1,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
5,1979,1979-09-30,5,22.163,STL,@,RAM,L 0-21,2,-4,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1979,1979-10-07,6,22.170,STL,@,HOU,W 24-17,7,18,2.57,1,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
7,1979,1979-10-14,7,22.177,STL,,PHI,L 20-24,4,12,3.00,0,3,22,7.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1979,1979-10-21,8,22.184,STL,@,DAL,L 13-22,3,9,3.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1979,1979-10-28,9,22.191,STL,,CLE,L 20-38,0,0,,0,3,36,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1979,1979-11-04,10,22.198,STL,,MIN,W 37-7,,,,,,,,,,,,,,,,,,,,,,,,,
11,1979,1979-11-11,11,22.205,STL,@,WAS,L 28-30,5,14,2.80,2,2,19,9.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
12,1979,1979-11-18,12,22.212,STL,@,PHI,L 13-16,1,0,0.00,0,3,17,5.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1979,1979-11-25,13,22.219,STL,@,CIN,L 28-34,5,41,8.20,1,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
14,1979,1979-12-02,14,22.226,STL,,SFO,W 13-10,5,46,9.20,0,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
15,1979,1979-12-09,15,22.233,STL,,NYG,W 29-20,13,65,5.00,0,2,3,1.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
