ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-01,1,22.037,MIN,,DET,W 17-13,,,,,,,,,,,0.0%,,,,,,,
2,1996,1996-09-08,2,22.044,MIN,@,ATL,W 23-17,,,,,,,,,,,0.0%,,,,,,,
3,1996,1996-09-15,3,22.051,MIN,@,CHI,W 20-14,,,,,,,,,,,0.0%,,,,,,,
4,1996,1996-09-22,4,22.058,MIN,,GNB,W 30-21,,,,,,,,,,,0.0%,,,,,,,
5,1996,1996-09-29,5,22.065,MIN,@,NYG,L 10-15,,,,,,,,,,,0.0%,,,,,,,
6,1996,1996-10-06,6,22.072,MIN,,CAR,W 14-12,,,,,,,,,,,0.0%,,,,,,,
7,1996,1996-10-13,7,22.079,MIN,@,TAM,L 13-24,,,,,,,,,,,0.0%,,,,,,,
8,1996,1996-10-28,8,22.094,MIN,,CHI,L 13-15,,,,,,,,,,,0.0%,,,,,,,
9,1996,1996-12-22,16,22.149,MIN,@,GNB,L 10-38,,,,,,,,,,,0.0%,,,,,,,
10,1997,1997-08-31,1,23.036,MIN,@,BUF,W 34-13,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
11,1997,1997-09-14,3,23.050,MIN,,TAM,L 14-28,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
12,1997,1997-09-28,5,23.064,MIN,,PHI,W 28-19,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
13,1997,1997-10-05,6,23.071,MIN,@,ARI,W 20-19,,0,0,,0,0,0,0,,0,0.0%,,4,84,21.00,0,0,0
14,1997,1997-10-12,7,23.078,MIN,,CAR,W 21-14,,1,8,8.00,0,1,0,0,,0,0.0%,0.00,2,57,28.50,0,0,0
15,1997,1997-10-26,8,23.092,MIN,@,TAM,W 10-6,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,1997,1997-11-02,9,23.099,MIN,,NWE,W 23-18,,19,43,2.26,1,3,3,14,4.67,0,100.0%,4.67,4,137,34.25,0,1,6
17,1997,1997-11-09,10,23.106,MIN,,CHI,W 29-22,,1,4,4.00,0,1,1,0,0.00,0,100.0%,0.00,5,96,19.20,0,0,0
18,1997,1997-11-16,11,23.113,MIN,@,DET,L 15-38,,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
19,1997,1997-11-23,12,23.120,MIN,@,NYJ,L 21-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
20,1997,1997-12-01,13,23.128,MIN,,GNB,L 11-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
21,1997,1997-12-07,14,23.134,MIN,@,SFO,L 17-28,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
22,1997,1997-12-14,15,23.141,MIN,,DET,L 13-14,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
23,1997,1997-12-21,16,23.148,MIN,,IND,W 39-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
24,1998,1998-09-06,1,24.042,MIN,,TAM,W 31-7,,0,0,,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
25,1998,1998-09-13,2,24.049,MIN,@,STL,W 38-31,,,,,,,,,,,0.0%,,,,,,,
26,1998,1998-09-27,4,24.063,MIN,@,CHI,W 31-28,,,,,,,,,,,0.0%,,,,,,,
27,1998,1998-10-05,5,24.071,MIN,@,GNB,W 37-24,,,,,,,,,,,0.0%,,,,,,,
28,1998,1998-10-18,6,24.084,MIN,,WAS,W 41-7,,,,,,,,,,,0.0%,,,,,,,
29,1998,1998-10-25,7,24.091,MIN,@,DET,W 34-13,,,,,,,,,,,0.0%,,,,,,,
30,1998,1998-11-01,8,24.098,MIN,@,TAM,L 24-27,,,,,,,,,,,0.0%,,,,,,,
