ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1987,1987-10-04,3,24.266,CHI,@,PHI,W 35-3,0,0,,0,5,204,40.80,0
2,1987,1987-10-11,4,24.273,CHI,,MIN,W 27-7,1,0,0.00,0,5,208,41.60,0
3,1987,1987-10-18,5,24.280,CHI,,NOR,L 17-19,0,0,,0,8,330,41.25,1
