ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-09-11,1,24.267,IND,,DET,L 35-39,,0.0,0,0
2,2016,2016-09-18,2,24.274,IND,@,DEN,L 20-34,,0.0,0,0
3,2016,2016-09-25,3,24.281,IND,,SDG,W 26-22,,0.0,0,0
4,2016,2016-10-02,4,24.288,IND,@,JAX,L 27-30,,0.0,0,0
5,2016,2016-10-09,5,24.295,IND,,CHI,W 29-23,,0.0,0,0
6,2016,2016-10-16,6,24.302,IND,@,HOU,L 23-26,,0.0,0,0
7,2016,2016-10-23,7,24.309,IND,@,TEN,W 34-26,,0.0,1,2
8,2016,2016-10-30,8,24.316,IND,,KAN,L 14-30,*,1.0,4,0
9,2016,2016-11-06,9,24.323,IND,@,GNB,W 31-26,,0.0,3,1
10,2016,2016-11-20,10,24.337,IND,,TEN,W 24-17,*,1.0,3,2
11,2016,2016-11-24,11,24.341,IND,,PIT,L 7-28,*,0.0,4,3
12,2016,2016-12-05,12,24.352,IND,@,NYJ,W 41-10,*,0.0,6,1
13,2016,2016-12-11,13,24.358,IND,,HOU,L 17-22,*,0.0,3,7
14,2016,2016-12-18,14,24.365,IND,@,MIN,W 34-6,*,0.0,6,1
15,2016,2016-12-24,15,25.005,IND,@,OAK,L 25-33,*,0.0,6,2
16,2016,2017-01-01,16,25.013,IND,,JAX,W 24-20,*,0.0,6,0
