ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
87,2000,2000-11-12,10,30.282,KAN,@,SFO,L 7-21,,1,1,100.0,,1,0.0,0,1,0,0,,0
88,2000,2000-11-19,11,30.289,KAN,,BUF,L 17-21,,2,2,100.0,1,2,50.0,0,5,0,0,,0
89,2000,2000-11-26,12,30.296,KAN,@,SDG,L 16-17,,1,1,100.0,3,3,100.0,0,10,0,0,,0
90,2000,2000-12-04,13,30.304,KAN,@,NWE,L 24-30,,3,3,100.0,1,1,100.0,0,6,0,0,,0
91,2000,2000-12-10,14,30.310,KAN,,CAR,W 15-14,,,,,3,3,100.0,0,9,0,0,,0
92,2000,2000-12-17,15,30.317,KAN,,DEN,W 20-7,,2,2,100.0,2,2,100.0,0,8,0,0,,0
93,2000,2000-12-24,16,30.324,KAN,@,ATL,L 13-29,,1,1,100.0,,1,0.0,0,1,0,0,,0
94,2001,2001-09-09,1,31.217,KAN,,OAK,L 24-27,,3,3,100.0,1,2,50.0,0,6,0,0,,0
95,2001,2001-09-23,2,31.231,KAN,,NYG,L 3-13,,,,,1,2,50.0,0,3,0,0,,0
96,2001,2001-09-30,3,31.238,KAN,@,WAS,W 45-13,,6,6,100.0,1,1,100.0,0,9,0,0,,0
97,2001,2001-10-07,4,31.245,KAN,@,DEN,L 6-20,,,,,2,2,100.0,0,6,0,0,,0
98,2001,2001-10-14,5,31.252,KAN,,PIT,L 17-20,,1,1,100.0,,,,0,1,,,,
99,2001,2001-10-21,6,31.259,KAN,@,ARI,L 16-24,,1,1,100.0,3,3,100.0,0,10,0,0,,0
100,2001,2001-10-25,7,31.263,KAN,,IND,L 28-35,,2,2,100.0,2,2,100.0,0,8,0,0,,0
101,2001,2001-11-04,8,31.273,KAN,@,SDG,W 25-20,,1,2,50.0,2,2,100.0,0,7,0,0,,0
102,2001,2001-11-11,9,31.280,KAN,@,NYJ,L 7-27,,1,1,100.0,,,,0,1,,,,
103,2001,2001-11-25,10,31.294,KAN,,SEA,W 19-7,,1,1,100.0,2,2,100.0,0,7,0,0,,0
104,2001,2001-11-29,11,31.298,KAN,,PHI,L 10-23,,1,1,100.0,1,1,100.0,0,4,0,0,,0
105,2001,2001-12-09,12,31.308,KAN,@,OAK,L 26-28,,2,2,100.0,2,3,66.7,0,8,2,61,30.50,0
106,2001,2001-12-16,13,31.315,KAN,,DEN,W 26-23,,2,2,100.0,4,6,66.7,0,14,0,0,,0
107,2001,2001-12-23,14,31.322,KAN,,SDG,W 20-17,,2,2,100.0,2,3,66.7,0,8,0,0,,0
108,2001,2001-12-30,15,31.329,KAN,@,JAX,W 30-26,,3,3,100.0,3,3,100.0,0,12,0,0,,0
109,2001,2002-01-06,16,31.336,KAN,@,SEA,L 18-21,,1,1,100.0,1,3,33.3,0,4,0,0,,0
110,2002,2002-09-09,1,32.217,PIT,@,NWE,L 14-30,,2,2,100.0,,1,0.0,0,2,0,0,,0
111,2002,2002-09-15,2,32.223,PIT,,OAK,L 17-30,,2,2,100.0,1,1,100.0,0,5,0,0,,0
112,2002,2002-09-29,3,32.237,PIT,,CLE,W 16-13,,1,1,100.0,3,4,75.0,0,10,0,0,,0
113,2002,2002-10-06,4,32.244,PIT,@,NOR,L 29-32,,3,3,100.0,,,,0,3,,,,
114,2002,2002-10-13,5,32.251,PIT,@,CIN,W 34-7,,4,4,100.0,2,3,66.7,0,10,0,0,,0
115,2002,2002-10-21,6,32.259,PIT,,IND,W 28-10,,4,4,100.0,,1,0.0,0,4,0,0,,0
116,2002,2002-10-27,7,32.265,PIT,@,BAL,W 31-18,,4,4,100.0,1,1,100.0,0,7,0,0,,0
117,2002,2002-11-03,8,32.272,PIT,@,CLE,W 23-20,,2,2,100.0,3,4,75.0,0,11,0,0,,0
118,2002,2002-11-10,9,32.279,PIT,,ATL,T 34-34,,2,3,66.7,2,4,50.0,0,8,0,0,,0
119,2002,2002-11-17,10,32.286,PIT,@,TEN,L 23-31,,1,1,100.0,,2,0.0,0,1,0,0,,0
120,2003,2003-11-02,9,33.271,SFO,,STL,W 30-10,,3,4,75.0,1,2,50.0,0,6,0,0,,0
121,2003,2003-11-17,10,33.286,SFO,,PIT,W 30-14,,3,3,100.0,3,3,100.0,0,12,0,0,,0
122,2003,2003-11-23,11,33.292,SFO,@,GNB,L 10-20,,1,1,100.0,1,2,50.0,0,4,0,0,,0
123,2003,2003-11-30,12,33.299,SFO,@,BAL,L 6-44,,,,,2,2,100.0,0,6,0,0,,0
124,2003,2003-12-07,13,33.306,SFO,,ARI,W 50-14,,6,6,100.0,,,,0,6,,,,
125,2003,2003-12-14,14,33.313,SFO,@,CIN,L 38-41,,5,5,100.0,1,1,100.0,0,8,0,0,,0
126,2003,2003-12-21,15,33.320,SFO,@,PHI,W 31-28,,2,2,100.0,3,3,100.0,0,11,0,0,,0
127,2003,2003-12-27,16,33.326,SFO,,SEA,L 17-24,,2,2,100.0,1,2,50.0,0,5,0,0,,0
128,2004,2004-09-12,1,34.221,SFO,,ATL,L 19-21,,1,1,100.0,2,2,100.0,0,7,0,0,,0
129,2004,2004-09-19,2,34.228,SFO,@,NOR,L 27-30,,3,3,100.0,2,2,100.0,0,9,0,0,,0
130,2004,2004-09-26,3,34.235,SFO,@,SEA,L 0-34,,,,,,1,0.0,0,0,0,0,,0
131,2004,2004-10-03,4,34.242,SFO,,STL,L 14-24,,,,,,,,,,,,,
132,2004,2004-10-10,5,34.249,SFO,,ARI,W 31-28,,,,,3,3,100.0,0,9,0,0,,0
133,2004,2004-10-17,6,34.256,SFO,@,NYJ,L 14-22,,2,2,100.0,,,,0,2,,,,
134,2004,2004-10-31,7,34.270,SFO,@,CHI,L 13-23,,1,1,100.0,2,3,66.7,0,7,0,0,,0
135,2004,2004-11-07,8,34.277,SFO,,SEA,L 27-42,,3,3,100.0,2,2,100.0,0,9,0,0,,0
136,2004,2004-11-14,9,34.284,SFO,,CAR,L 27-37,,3,3,100.0,2,2,100.0,0,9,0,0,,0
137,2004,2004-11-21,10,34.291,SFO,@,TAM,L 3-35,,,,,1,2,50.0,0,3,0,0,,0
138,2004,2004-11-28,11,34.298,SFO,,MIA,L 17-24,,2,2,100.0,1,1,100.0,0,5,0,0,,0
139,2004,2004-12-05,12,34.305,SFO,@,STL,L 6-16,,,,,2,2,100.0,0,6,0,0,,0
140,2004,2004-12-12,13,34.312,SFO,@,ARI,W 31-28,,4,4,100.0,1,1,100.0,0,7,0,0,,0
141,2004,2004-12-18,14,34.318,SFO,,WAS,L 16-26,,2,2,100.0,,,,0,2,,,,
142,2004,2004-12-26,15,34.326,SFO,,BUF,L 7-41,,1,1,100.0,,,,0,1,,,,
143,2004,2005-01-02,16,34.333,SFO,@,NWE,L 7-21,,1,1,100.0,,1,0.0,0,1,0,0,,0
144,2005,2005-09-12,1,35.220,ATL,,PHI,W 14-10,,2,2,100.0,,,,0,2,,,,
145,2005,2005-09-18,2,35.226,ATL,@,SEA,L 18-21,,1,1,100.0,1,1,100.0,0,4,0,0,,0
146,2005,2005-09-25,3,35.233,ATL,@,BUF,W 24-16,,3,3,100.0,1,1,100.0,0,6,0,0,,0
147,2005,2005-10-02,4,35.240,ATL,,MIN,W 30-10,,3,3,100.0,3,3,100.0,0,12,0,0,,0
148,2005,2005-10-09,5,35.247,ATL,,NWE,L 28-31,,2,2,100.0,1,1,100.0,0,5,0,0,,0
149,2005,2005-10-16,6,35.254,ATL,@,NOR,W 34-31,,4,4,100.0,2,2,100.0,0,10,0,0,,0
150,2005,2005-10-24,7,35.262,ATL,,NYJ,W 27-14,,3,3,100.0,2,2,100.0,0,9,0,0,,0
151,2005,2005-11-06,8,35.275,ATL,@,MIA,W 17-10,,2,2,100.0,1,1,100.0,0,5,0,0,,0
152,2005,2005-11-13,9,35.282,ATL,,GNB,L 25-33,,2,2,100.0,1,1,100.0,0,5,0,0,,0
153,2005,2005-11-20,10,35.289,ATL,,TAM,L 27-30,,3,3,100.0,2,2,100.0,0,9,0,0,,0
154,2005,2005-11-24,11,35.293,ATL,@,DET,W 27-7,,3,3,100.0,2,2,100.0,0,9,0,0,,0
155,2005,2005-12-04,12,35.303,ATL,@,CAR,L 6-24,,,,,2,3,66.7,0,6,0,0,,0
156,2005,2005-12-12,13,35.311,ATL,,NOR,W 36-17,,4,4,100.0,2,2,100.0,0,10,0,0,,0
157,2005,2005-12-18,14,35.317,ATL,@,CHI,L 3-16,,,,,1,1,100.0,0,3,0,0,,0
158,2005,2005-12-24,15,35.323,ATL,@,TAM,L 24-27,,3,3,100.0,1,2,50.0,0,6,0,0,,0
159,2005,2006-01-01,16,35.331,ATL,,CAR,L 11-44,,,,,1,1,100.0,0,3,0,0,,0
