ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-09-10,1,25.264,CLE,@,PIT,W 51-0,
2,1989,1989-09-17,2,25.271,CLE,,NYJ,W 38-24,
3,1989,1989-09-25,3,25.279,CLE,@,CIN,L 14-21,
4,1989,1989-10-01,4,25.285,CLE,,DEN,W 16-13,
5,1989,1989-10-08,5,25.292,CLE,@,MIA,L 10-13,
6,1989,1989-10-15,6,25.299,CLE,,PIT,L 7-17,1.0
7,1989,1989-10-23,7,25.307,CLE,,CHI,W 27-7,1.0
8,1989,1989-10-29,8,25.313,CLE,,HOU,W 28-17,
9,1989,1989-11-05,9,25.320,CLE,@,TAM,W 42-31,
10,1989,1989-11-12,10,25.327,CLE,@,SEA,W 17-7,
11,1989,1989-11-19,11,25.334,CLE,,KAN,T 10-10,
12,1989,1989-11-23,12,25.338,CLE,@,DET,L 10-13,
13,1989,1989-12-03,13,25.348,CLE,,CIN,L 0-21,
14,1989,1989-12-10,14,25.355,CLE,@,IND,L 17-23,
15,1989,1989-12-17,15,25.362,CLE,,MIN,W 23-17,
16,1989,1989-12-23,16,26.003,CLE,@,HOU,W 24-20,
17,1990,1990-10-08,5,26.292,CLE,@,DEN,W 30-29,
18,1990,1990-10-14,6,26.298,CLE,@,NOR,L 20-25,
19,1990,1990-10-22,7,26.306,CLE,,CIN,L 13-34,
20,1990,1990-10-28,8,26.312,CLE,@,SFO,L 17-20,
21,1990,1990-11-04,9,26.319,CLE,,BUF,L 0-42,
22,1990,1990-11-18,10,26.333,CLE,,HOU,L 23-35,
23,1990,1990-11-25,11,26.340,CLE,,MIA,L 13-30,
24,1990,1990-12-02,12,26.347,CLE,,RAM,L 23-38,
25,1990,1990-12-09,13,26.354,CLE,@,HOU,L 14-58,
26,1990,1990-12-16,14,26.361,CLE,,ATL,W 13-10,
27,1990,1990-12-23,15,27.003,CLE,@,PIT,L 0-35,
28,1990,1990-12-30,16,27.010,CLE,@,CIN,L 14-21,1.0
29,1991,1991-11-17,11,27.332,RAM,@,DET,L 10-21,
30,1991,1991-11-25,12,27.340,RAM,,SFO,L 10-33,
31,1991,1991-12-01,13,27.346,RAM,,WAS,L 6-27,
32,1991,1991-12-08,14,27.353,RAM,,ATL,L 14-31,
33,1991,1991-12-22,16,28.002,RAM,@,SEA,L 9-23,
