ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,23.019,PHI,@,GNB,W 20-3,,,,,,,
2,1991,1991-09-08,2,23.026,PHI,,PHO,L 10-26,,,,,,,
3,1991,1991-09-15,3,23.033,PHI,@,DAL,W 24-0,,,,,,,
4,1991,1991-09-22,4,23.040,PHI,,PIT,W 23-14,,0,0,1.0,0,0,0
5,1991,1991-09-30,5,23.048,PHI,@,WAS,L 0-23,,,,,,,
6,1991,1991-10-06,6,23.054,PHI,@,TAM,L 13-14,,,,,,,
7,1991,1991-10-13,7,23.061,PHI,,NOR,L 6-13,,,,,,,
8,1991,1991-10-27,8,23.075,PHI,,SFO,L 7-23,,,,,,,
9,1991,1991-11-04,9,23.083,PHI,,NYG,W 30-7,,,,,,,
10,1991,1991-11-10,10,23.089,PHI,@,CLE,W 32-30,,,,,,,
11,1991,1991-11-17,11,23.096,PHI,,CIN,W 17-10,,,,,,,
12,1991,1991-11-24,12,23.103,PHI,@,PHO,W 34-14,,,,,,,
13,1991,1991-12-02,13,23.111,PHI,@,HOU,W 13-6,,,,,,,
14,1991,1991-12-08,14,23.117,PHI,@,NYG,W 19-14,,,,,,,
15,1991,1991-12-15,15,23.124,PHI,,DAL,L 13-25,,,,,,,
16,1991,1991-12-22,16,23.131,PHI,,WAS,W 24-22,,0,0,1.0,0,0,0
17,1992,1992-09-06,1,24.024,PHI,,NOR,W 15-13,,,,,,,
18,1992,1992-09-13,2,24.031,PHI,@,PHO,W 31-14,,0,0,1.0,0,0,0
19,1992,1992-09-20,3,24.038,PHI,,DEN,W 30-0,,0,0,0.5,0,0,0
20,1992,1992-10-05,4,24.053,PHI,,DAL,W 31-7,,,,,,,
21,1992,1992-10-11,5,24.059,PHI,@,KAN,L 17-24,,,,,,,
22,1992,1992-10-18,6,24.066,PHI,@,WAS,L 12-16,,,,,,,
23,1992,1992-10-25,7,24.073,PHI,,PHO,W 7-3,,,,,,,
24,1992,1992-11-01,8,24.080,PHI,@,DAL,L 10-20,,,,,,,
25,1992,1992-11-08,9,24.087,PHI,,RAI,W 31-10,,,,,,,
26,1992,1992-11-15,10,24.094,PHI,@,GNB,L 24-27,,0,0,0.0,1,4,0
27,1992,1992-11-22,11,24.101,PHI,@,NYG,W 47-34,,,,,,,
28,1992,1992-11-29,12,24.108,PHI,@,SFO,L 14-20,,,,,,,
29,1992,1992-12-06,13,24.115,PHI,,MIN,W 28-17,,,,,,,
30,1992,1992-12-13,14,24.122,PHI,@,SEA,W 20-17,,,,,,,
31,1992,1992-12-20,15,24.129,PHI,,WAS,W 17-13,,0,0,0.0,1,0,0
32,1992,1992-12-27,16,24.136,PHI,,NYG,W 20-10,,,,,,,
33,1993,1993-09-05,1,25.023,PHI,,PHO,W 23-17,,0,0,0.0,1,18,0
34,1993,1993-09-12,2,25.030,PHI,@,GNB,W 20-17,,,,,,,
35,1993,1993-09-19,3,25.037,PHI,,WAS,W 34-31,,,,,,,
36,1993,1993-10-03,4,25.051,PHI,@,NYJ,W 35-30,,,,,,,
37,1993,1993-10-10,5,25.058,PHI,,CHI,L 6-17,,0,0,1.0,0,0,0
38,1993,1993-10-17,6,25.065,PHI,@,NYG,L 10-21,,,,,,,
39,1993,1993-10-31,7,25.079,PHI,,DAL,L 10-23,,,,,,,
40,1993,1993-11-07,8,25.086,PHI,@,PHO,L 3-16,,,,,,,
41,1993,1993-11-14,9,25.093,PHI,,MIA,L 14-19,,,,,,,
42,1993,1993-11-21,10,25.100,PHI,,NYG,L 3-7,,0,0,1.0,0,0,0
43,1993,1993-11-28,11,25.107,PHI,@,WAS,W 17-14,,0,0,0.5,1,21,0
44,1993,1993-12-06,12,25.115,PHI,@,DAL,L 17-23,,,,,,,
45,1993,1993-12-12,13,25.121,PHI,,BUF,L 7-10,,0,0,1.0,0,0,0
46,1993,1993-12-19,14,25.128,PHI,@,IND,W 20-10,,0,0,1.0,0,0,0
47,1993,1993-12-26,15,25.135,PHI,,NOR,W 37-26,,0,0,1.0,0,0,0
48,1993,1994-01-03,16,25.143,PHI,@,SFO,W 37-34,,0,0,1.0,0,0,0
49,1994,1994-09-04,1,26.022,PHI,@,NYG,L 23-28,,,,,,,
50,1994,1994-09-12,2,26.030,PHI,,CHI,W 30-22,,,,,,,
51,1994,1994-09-18,3,26.036,PHI,,GNB,W 13-7,,0,0,1.0,0,0,0
52,1994,1994-10-02,4,26.050,PHI,@,SFO,W 40-8,,,,,,,
53,1994,1994-10-09,5,26.057,PHI,,WAS,W 21-17,,,,,,,
54,1994,1994-10-16,6,26.064,PHI,@,DAL,L 13-24,,,,,,,
55,1994,1994-10-24,7,26.072,PHI,,HOU,W 21-6,,0,0,2.0,0,0,0
56,1994,1994-10-30,8,26.078,PHI,@,WAS,W 31-29,,,,,,,
57,1994,1994-11-06,9,26.085,PHI,,ARI,W 17-7,,0,0,1.0,0,0,0
58,1994,1994-11-13,10,26.092,PHI,,CLE,L 7-26,,,,,,,
59,1994,1994-11-20,11,26.099,PHI,@,ARI,L 6-12,,,,,,,
60,1994,1994-11-27,12,26.106,PHI,@,ATL,L 21-28,,,,,,,
61,1994,1994-12-04,13,26.113,PHI,,DAL,L 19-31,,0,0,0.0,1,7,0
62,1994,1994-12-11,14,26.120,PHI,@,PIT,L 3-14,,0,0,1.0,0,0,0
63,1994,1994-12-18,15,26.127,PHI,,NYG,L 13-16,,0,0,1.0,0,0,0
64,1994,1994-12-24,16,26.133,PHI,@,CIN,L 30-33,,,,,,,
65,1995,1995-09-03,1,27.021,PHI,,TAM,L 6-21,,,,,,,
66,1995,1995-09-10,2,27.028,PHI,@,ARI,W 31-19,,1,6,0.0,1,37,1
67,1995,1995-09-17,3,27.035,PHI,,SDG,L 21-27,,,,,,,
68,1995,1995-09-24,4,27.042,PHI,@,OAK,L 17-48,,,,,,,
69,1995,1995-10-01,5,27.049,PHI,@,NOR,W 15-10,,,,,,,
70,1995,1995-10-08,6,27.056,PHI,,WAS,W 37-34,,,,,,,
