ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-08-31,1,25.170,BUF,,MIN,L 13-34,,7,55,7.86,0,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0
2,1997,1997-09-07,2,25.177,BUF,@,NYJ,W 28-22,,14,47,3.36,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0
3,1997,1997-09-14,3,25.184,BUF,@,KAN,L 16-22,,11,30,2.73,0,4,2,3,1.50,0,50.0%,0.75,0,0,,0,0,0
4,1997,1997-09-21,4,25.191,BUF,,IND,W 37-35,,12,129,10.75,3,8,3,32,10.67,0,37.5%,4.00,0,0,,0,3,18
5,1997,1997-10-05,5,25.205,BUF,,DET,W 22-13,,13,88,6.77,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6
6,1997,1997-10-12,6,25.212,BUF,@,NWE,L 6-33,,6,22,3.67,0,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0
7,1997,1997-10-20,7,25.220,BUF,@,IND,W 9-6,,15,42,2.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,1997,1997-10-26,8,25.226,BUF,,DEN,L 20-23,,16,92,5.75,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
9,1997,1997-11-02,9,25.233,BUF,,MIA,W 9-6,,22,59,2.68,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
10,1997,1997-11-09,10,25.240,BUF,,NWE,L 10-31,,12,43,3.58,1,1,1,1,1.00,0,100.0%,1.00,0,0,,0,1,6
11,1997,1997-11-17,11,25.248,BUF,@,MIA,L 13-30,,13,41,3.15,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
12,1997,1997-11-23,12,25.254,BUF,@,TEN,L 14-31,,9,7,0.78,0,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0
13,1997,1997-11-30,13,25.261,BUF,,NYJ,W 20-10,,13,78,6.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
14,1997,1997-12-07,14,25.268,BUF,@,CHI,L 3-20,,6,17,2.83,0,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0
15,1997,1997-12-14,15,25.275,BUF,,JAX,L 14-20,,15,70,4.67,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,6
16,1997,1997-12-20,16,25.281,BUF,@,GNB,L 21-31,,10,20,2.00,2,5,4,32,8.00,0,80.0%,6.40,0,0,,0,2,12
17,1998,1998-09-06,1,26.176,BUF,@,SDG,L 14-16,,20,54,2.70,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0
18,1998,1998-09-13,2,26.183,BUF,@,MIA,L 7-13,,13,34,2.62,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,1998,1998-09-20,3,26.190,BUF,,STL,L 33-34,,22,118,5.36,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,1998,1998-10-04,4,26.204,BUF,,SFO,W 26-21,,22,47,2.14,1,0,0,0,,0,0.0%,,0,0,,0,1,6
21,1998,1998-10-11,5,26.211,BUF,@,IND,W 31-24,,31,130,4.19,2,1,0,0,,0,0.0%,0.00,0,0,,0,2,12
22,1998,1998-10-18,6,26.218,BUF,,JAX,W 17-16,,11,47,4.27,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
23,1998,1998-10-25,7,26.225,BUF,@,CAR,W 30-14,,11,44,4.00,0,2,1,-4,-4.00,0,50.0%,-2.00,0,0,,0,0,0
