ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-10-05,4,23.173,MIA,@,NYG,W 23-10,
2,2003,2003-11-16,10,23.215,MIA,,BAL,W 9-6,
3,2003,2003-11-23,11,23.222,MIA,,WAS,W 24-23,
4,2005,2005-11-13,9,25.212,NWE,@,MIA,W 23-16,
5,2005,2005-11-20,10,25.219,NWE,,NOR,W 24-17,
6,2005,2005-12-11,13,25.240,NWE,@,BUF,W 35-7,
7,2005,2006-01-01,16,25.261,NWE,,MIA,L 26-28,
8,2006,2006-10-22,6,26.190,NWE,@,BUF,W 28-6,
9,2006,2006-10-30,7,26.198,NWE,@,MIN,W 31-7,*
10,2006,2006-11-05,8,26.204,NWE,,IND,L 20-27,*
11,2006,2006-11-12,9,26.211,NWE,,NYJ,L 14-17,*
12,2007,2007-09-16,2,27.154,NWE,,SDG,W 38-14,*
13,2007,2007-09-23,3,27.161,NWE,,BUF,W 38-7,
14,2007,2007-10-01,4,27.169,NWE,@,CIN,W 34-13,
15,2007,2007-10-21,7,27.189,NWE,@,MIA,W 49-28,
16,2007,2007-11-18,10,27.217,NWE,@,BUF,W 56-10,
17,2007,2007-12-09,13,27.238,NWE,,PIT,W 34-13,
18,2007,2007-12-29,16,27.258,NWE,@,NYG,W 38-35,
19,2008,2008-09-07,1,28.145,NWE,,KAN,W 17-10,*
20,2008,2008-09-14,2,28.152,NWE,@,NYJ,W 19-10,*
21,2008,2008-09-21,3,28.159,NWE,,MIA,L 13-38,*
22,2008,2008-10-05,4,28.173,NWE,@,SFO,W 30-21,*
23,2008,2008-10-12,5,28.180,NWE,@,SDG,L 10-30,*
24,2008,2008-10-20,6,28.188,NWE,,DEN,W 41-7,*
25,2008,2008-10-26,7,28.194,NWE,,STL,W 23-16,*
26,2009,2009-09-20,2,29.158,CLE,@,DEN,L 6-27,
27,2009,2009-09-27,3,29.165,CLE,@,BAL,L 3-34,
28,2009,2009-10-04,4,29.172,CLE,,CIN,L 20-23,
29,2009,2009-10-11,5,29.179,CLE,@,BUF,W 6-3,
30,2009,2009-12-06,12,29.235,CLE,,SDG,L 23-30,
31,2009,2009-12-27,15,29.256,CLE,,OAK,W 23-9,
32,2009,2010-01-03,16,29.263,CLE,,JAX,W 23-17,
33,2010,2010-09-12,1,30.150,CLE,@,TAM,L 14-17,
34,2010,2010-09-19,2,30.157,CLE,,KAN,L 14-16,
35,2010,2010-09-26,3,30.164,CLE,@,BAL,L 17-24,
36,2010,2010-10-03,4,30.171,CLE,,CIN,W 23-20,
37,2010,2010-10-10,5,30.178,CLE,,ATL,L 10-20,
38,2010,2010-10-17,6,30.185,CLE,@,PIT,L 10-28,
39,2010,2010-10-24,7,30.192,CLE,@,NOR,W 30-17,*
40,2010,2010-11-07,8,30.206,CLE,,NWE,W 34-14,*
41,2010,2010-11-14,9,30.213,CLE,,NYJ,L 20-26,*
