ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1962,1962-10-05,4,26.208,OAK,@,DEN,L 7-44,1,18,18.00,0,0,0
2,1962,1962-10-14,5,26.217,OAK,,DEN,L 6-23,4,60,15.00,0,0,0
3,1962,1962-10-20,6,26.223,OAK,@,BUF,L 6-14,3,43,14.33,0,0,0
4,1962,1962-10-26,7,26.229,OAK,@,BOS,L 16-26,1,8,8.00,0,0,0
5,1962,1962-11-04,8,26.238,OAK,@,NYT,L 21-31,2,13,6.50,0,0,0
6,1962,1962-11-11,9,26.245,OAK,,HOU,L 20-28,3,20,6.67,0,0,0
7,1962,1962-11-18,10,26.252,OAK,,BUF,L 6-10,2,9,4.50,0,0,0
8,1962,1962-12-02,12,26.266,OAK,@,SDG,L 21-31,2,155,77.50,2,2,12
9,1962,1962-12-09,13,26.273,OAK,@,HOU,L 17-32,3,18,6.00,0,0,0
