ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1996,1996-12-08,14,26.190,CHI,,STL,W 35-9,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
2,1996,1996-12-22,16,26.204,CHI,@,TAM,L 19-34,,13,17,76.47,158,1,0,124.1,1,3,9.29,10.47,1,2,2.00,1,0,0,0,,0,0.0%,,1,6
3,1999,1999-09-12,1,29.103,CHI,,KAN,W 20-17,*,25,38,65.79,245,2,0,101.3,1,15,6.45,7.50,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0
4,1999,1999-09-19,2,29.110,CHI,,SEA,L 13-14,*,22,42,52.38,212,0,0,66.8,3,20,5.05,5.05,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
5,1999,1999-09-26,3,29.117,CHI,@,OAK,L 17-24,*,20,30,66.67,178,2,1,90.7,2,11,5.93,5.77,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
6,1999,1999-10-03,4,29.124,CHI,,NOR,W 14-10,*,25,39,64.10,224,2,2,75.2,3,12,5.74,4.46,3,23,7.67,0,0,0,0,,0,0.0%,,0,0
7,1999,1999-10-10,5,29.131,CHI,@,MIN,W 24-22,*,19,28,67.86,184,2,0,109.8,0,0,6.57,8.00,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
8,1999,1999-10-31,8,29.152,CHI,@,WAS,L 22-48,*,13,23,56.52,113,0,1,51.5,1,1,4.91,2.96,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
9,1999,1999-12-05,13,29.187,CHI,,GNB,L 19-35,*,20,36,55.56,223,0,1,62.6,3,20,6.19,4.94,3,7,2.33,0,0,0,0,,0,0.0%,,0,0
10,1999,1999-12-26,15,29.208,CHI,@,STL,L 12-34,,23,39,58.97,266,2,1,86.1,0,0,6.82,6.69,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
11,2000,2000-11-12,10,30.164,CHI,@,BUF,L 3-20,,11,24,45.83,106,0,3,19.1,1,8,4.42,-1.21,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
12,2000,2000-11-19,11,30.171,CHI,,TAM,W 13-10,*,20,34,58.82,165,0,1,59.1,1,5,4.85,3.53,4,5,1.25,0,0,0,0,,0,0.0%,,0,0
13,2000,2000-11-26,12,30.178,CHI,@,NYJ,L 10-17,*,13,32,40.63,98,1,0,59.1,0,0,3.06,3.69,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
14,2000,2000-12-03,13,30.185,CHI,,GNB,L 6-28,*,22,43,51.16,233,0,2,47.9,1,7,5.42,3.33,3,23,7.67,0,0,0,0,,0,0.0%,,0,0
15,2000,2000-12-10,14,30.192,CHI,,NWE,W 24-17,*,22,27,81.48,239,2,0,128.2,1,2,8.85,10.33,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
