ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1988,1988-11-20,12,22.025,SEA,@,KAN,L 24-27,0,0,,0,0,0,,0
2,1988,1988-11-28,13,22.033,SEA,,RAI,W 35-27,0,0,,0,0,0,,0
3,1988,1988-12-04,14,22.039,SEA,@,NWE,L 7-13,0,0,,0,0,0,,0
4,1988,1988-12-11,15,22.046,SEA,,DEN,W 42-14,0,0,,0,1,18,18.00,0
5,1988,1988-12-18,16,22.053,SEA,@,RAI,W 43-37,2,13,6.50,0,2,44,22.00,0
6,1989,1989-11-26,12,23.031,SEA,@,DEN,L 14-41,1,24,24.00,0,3,33,11.00,0
7,1989,1989-12-04,13,23.039,SEA,,BUF,W 17-16,0,0,,0,3,51,17.00,0
8,1989,1989-12-10,14,23.045,SEA,@,CIN,W 24-17,0,0,,0,0,0,,0
9,1989,1989-12-17,15,23.052,SEA,,RAI,W 23-17,0,0,,0,0,0,,0
