ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1991,1991-09-08,2,24.190,SFO,,SDG,W 34-14
2,1991,1991-09-22,4,24.204,SFO,,RAM,W 27-10
3,1991,1991-11-03,9,24.246,PIT,@,DEN,L 13-20
4,1991,1991-11-10,10,24.253,PIT,@,CIN,W 33-27
5,1991,1991-11-17,11,24.260,PIT,,WAS,L 14-41
6,1991,1991-11-24,12,24.267,PIT,,HOU,W 26-14
7,1991,1991-11-28,13,24.271,PIT,@,DAL,L 10-20
8,1991,1991-12-08,14,24.281,PIT,@,HOU,L 6-31
9,1991,1991-12-22,16,24.295,PIT,,CLE,W 17-10
