ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
27,1981,1981-11-15,11,24.144,MIA,,OAK,L 17-33,2,13,6.50,0,0,0,,0,0,0
28,1981,1981-11-22,12,24.151,MIA,@,NYJ,L 15-16,0,0,,0,0,0,,0,,
29,1981,1981-11-30,13,24.159,MIA,,PHI,W 13-10,1,17,17.00,0,0,0,,0,0,0
30,1981,1981-12-06,14,24.165,MIA,,NWE,W 24-14,0,0,,0,0,0,,0,,
31,1981,1981-12-13,15,24.172,MIA,@,KAN,W 17-7,3,21,7.00,0,0,0,,0,0,0
32,1981,1981-12-19,16,24.178,MIA,,BUF,W 16-6,3,69,23.00,0,0,0,,0,0,0
33,1982,1982-09-12,1,25.080,MIA,@,NYJ,W 45-28,1,11,11.00,0,0,0,,0,0,0
34,1982,1982-09-19,2,25.087,MIA,,BAL,W 24-20,1,8,8.00,0,0,0,,0,0,0
35,1982,1982-11-21,3,25.150,MIA,@,BUF,W 9-7,3,58,19.33,0,0,0,,0,0,0
36,1982,1982-11-29,4,25.158,MIA,@,TAM,L 17-23,6,62,10.33,2,0,0,,0,2,12
37,1982,1982-12-05,5,25.164,MIA,,MIN,W 22-14,1,6,6.00,0,0,0,,0,0,0
38,1982,1982-12-12,6,25.171,MIA,@,NWE,L 0-3,1,4,4.00,0,0,0,,0,0,0
39,1982,1982-12-18,7,25.177,MIA,,NYJ,W 20-19,3,33,11.00,0,0,0,,0,0,0
40,1982,1982-12-27,8,25.186,MIA,,BUF,W 27-10,0,0,,0,,,,,,
41,1982,1983-01-02,9,25.192,MIA,@,BAL,W 34-7,0,0,,0,,,,,,
42,1983,1983-09-04,1,26.072,MIA,@,BUF,W 12-0,0,0,,0,,,,,,
43,1983,1983-09-11,2,26.079,MIA,,NWE,W 34-24,1,32,32.00,0,0,0,,0,0,0
44,1983,1983-09-19,3,26.087,MIA,@,RAI,L 14-27,5,52,10.40,1,0,0,,0,1,6
45,1983,1983-09-25,4,26.093,MIA,,KAN,W 14-6,1,8,8.00,0,0,0,,0,0,0
46,1983,1983-10-02,5,26.100,MIA,@,NOR,L 7-17,3,28,9.33,0,0,0,,0,0,0
47,1983,1983-10-09,6,26.107,MIA,,BUF,L 35-38,0,0,,0,,,,,,
48,1983,1983-10-16,7,26.114,MIA,@,NYJ,W 32-14,4,37,9.25,1,0,0,,0,1,6
49,1983,1983-10-23,8,26.121,MIA,@,BAL,W 21-7,1,6,6.00,0,0,0,,0,0,0
50,1983,1983-10-30,9,26.128,MIA,,RAM,W 30-14,1,7,7.00,0,0,0,,0,0,0
51,1983,1983-11-06,10,26.135,MIA,@,SFO,W 20-17,4,53,13.25,0,0,0,,0,0,0
52,1983,1983-11-13,11,26.142,MIA,@,NWE,L 6-17,2,18,9.00,0,0,0,,0,0,0
53,1983,1983-11-20,12,26.149,MIA,,BAL,W 37-0,1,18,18.00,0,0,0,,0,0,0
54,1983,1983-11-28,13,26.157,MIA,,CIN,W 38-14,2,47,23.50,0,0,0,,0,0,0
55,1983,1983-12-04,14,26.163,MIA,@,HOU,W 24-17,1,22,22.00,0,0,0,,0,0,0
56,1983,1983-12-10,15,26.169,MIA,,ATL,W 31-24,1,7,7.00,1,0,0,,0,1,6
57,1983,1983-12-16,16,26.175,MIA,,NYJ,W 34-14,2,10,5.00,0,0,0,,0,0,0
58,1984,1984-09-02,1,27.070,MIA,@,WAS,W 35-17,2,35,17.50,0,0,0,,0,0,0
59,1984,1984-09-09,2,27.077,MIA,,NWE,W 28-7,1,22,22.00,0,0,0,,0,0,0
60,1984,1984-09-17,3,27.085,MIA,@,BUF,W 21-17,1,18,18.00,0,0,0,,0,0,0
61,1984,1984-09-23,4,27.091,MIA,,IND,W 44-7,2,13,6.50,0,0,0,,0,0,0
62,1984,1984-09-30,5,27.098,MIA,@,STL,W 36-28,2,34,17.00,1,0,0,,0,1,6
63,1984,1984-10-07,6,27.105,MIA,@,PIT,W 31-7,2,48,24.00,1,0,0,,0,1,6
64,1984,1984-11-18,12,27.147,MIA,@,SDG,L 28-34,0,0,,0,,,,,,
65,1984,1984-11-26,13,27.155,MIA,,NYJ,W 28-17,0,0,,0,,,,,,
66,1984,1984-12-02,14,27.161,MIA,,RAI,L 34-45,2,25,12.50,0,0,0,,0,0,0
67,1985,1985-09-08,1,28.076,MIA,@,HOU,L 23-26,1,2,2.00,0,0,0,,0,0,0
68,1985,1985-09-15,2,28.083,MIA,,IND,W 30-13,4,51,12.75,0,0,0,,0,0,0
69,1985,1985-09-22,3,28.090,MIA,,KAN,W 31-0,1,30,30.00,0,0,0,,0,0,0
70,1985,1985-09-29,4,28.097,MIA,@,DEN,W 30-26,3,49,16.33,1,0,0,,0,1,6
71,1985,1985-10-06,5,28.104,MIA,,PIT,W 24-20,0,0,,0,,,,,,
72,1985,1985-10-14,6,28.112,MIA,@,NYJ,L 7-23,0,0,,0,,,,,,
73,1985,1985-10-20,7,28.118,MIA,,TAM,W 41-38,2,66,33.00,0,0,0,,0,0,0
74,1985,1985-10-27,8,28.125,MIA,@,DET,L 21-31,2,40,20.00,1,0,0,,0,1,6
75,1985,1985-11-03,9,28.132,MIA,@,NWE,L 13-17,1,4,4.00,0,0,0,,0,0,0
76,1985,1985-11-10,10,28.139,MIA,,NYJ,W 21-17,0,0,,0,,,,,,
77,1985,1985-11-17,11,28.146,MIA,@,IND,W 34-20,0,0,,0,,,,,,
78,1985,1985-11-24,12,28.153,MIA,@,BUF,W 23-14,1,14,14.00,0,0,0,,0,0,0
79,1985,1985-12-02,13,28.161,MIA,,CHI,W 38-24,0,0,,0,,,,,,
80,1985,1985-12-08,14,28.167,MIA,@,GNB,W 34-24,3,44,14.67,1,0,0,,0,1,6
81,1985,1985-12-16,15,28.175,MIA,,NWE,W 30-27,1,6,6.00,1,0,0,,0,1,6
82,1985,1985-12-22,16,28.181,MIA,,BUF,W 28-0,0,0,,0,,,,,,
83,1987,1987-10-18,5,30.116,RAM,@,ATL,L 20-24,,,,,,,,,,
