ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
13,1999,1999-10-31,7,24.237,WAS,,CHI,W 48-22,,0,0,,0,0,0,,0,,,,6,6,100.0,2,3,66.7,0,12,0,0,,0
14,1999,1999-11-07,8,24.244,WAS,,BUF,L 17-34,,0,0,,0,0,0,,0,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
15,1999,1999-11-14,9,24.251,WAS,@,PHI,L 28-35,,0,0,,0,0,0,,0,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
16,1999,1999-11-21,10,24.258,WAS,,NYG,W 23-13,,0,0,,0,0,0,,0,,,,2,2,100.0,3,6,50.0,0,11,0,0,,0
17,1999,1999-11-28,11,24.265,WAS,,PHI,W 20-17,,0,0,,0,0,0,,0,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
18,1999,1999-12-05,12,24.272,WAS,@,DET,L 17-33,,0,0,,0,0,0,,0,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
19,1999,1999-12-12,13,24.279,WAS,,ARI,W 28-3,,0,0,,0,0,,,0,,,,4,4,100.0,,,,0,4,,,,
20,1999,1999-12-19,14,24.286,WAS,@,IND,L 21-24,,0,0,,0,0,0,,0,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
21,1999,1999-12-26,15,24.293,WAS,@,SFO,W 26-20,,0,0,,0,0,0,,0,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
22,1999,2000-01-02,16,24.300,WAS,,MIA,W 21-10,,0,0,,0,0,0,,0,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
23,2000,2000-09-03,1,25.179,WAS,,CAR,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
24,2000,2000-09-10,2,25.186,WAS,@,DET,L 10-15,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
25,2000,2000-11-13,10,25.250,OAK,@,DEN,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
26,2000,2000-12-24,16,25.291,NYJ,@,BAL,L 20-34,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
27,2001,2001-09-09,1,26.185,WAS,@,SDG,L 3-30,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
28,2001,2001-09-24,2,26.200,WAS,@,GNB,L 0-37,,,,,,,,,,,,,,,,,,,,,,,,
29,2001,2001-09-30,3,26.206,WAS,,KAN,L 13-45,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
30,2001,2001-10-07,4,26.213,WAS,@,NYG,L 9-23,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
31,2001,2001-10-15,5,26.221,WAS,@,DAL,L 7-9,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
32,2001,2001-10-21,6,26.227,WAS,,CAR,W 17-14,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
33,2001,2001-10-28,7,26.234,WAS,,NYG,W 35-21,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
34,2001,2001-11-04,8,26.241,WAS,,SEA,W 27-14,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
35,2001,2001-11-18,9,26.255,WAS,@,DEN,W 17-10,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
36,2001,2001-11-25,10,26.262,WAS,@,PHI,W 13-3,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
37,2001,2001-12-02,11,26.269,WAS,,DAL,L 14-20,,0,0,,0,0,0,,,,,,2,2,100.0,,,,0,2,1,28,28.00,0
38,2001,2001-12-09,12,26.276,WAS,@,ARI,W 20-10,,0,0,,0,0,0,,,,,,2,2,100.0,2,4,50.0,0,8,0,0,,0
39,2001,2001-12-16,13,26.283,WAS,,PHI,L 6-20,,0,0,,0,0,0,,,,,,,,,2,4,50.0,0,6,0,0,,0
40,2001,2001-12-23,14,26.290,WAS,,CHI,L 15-20,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
41,2001,2001-12-30,15,26.297,WAS,@,NOR,W 40-10,,0,0,,0,0,0,,,,,,4,4,100.0,4,4,100.0,0,16,0,0,,0
42,2001,2002-01-06,16,26.304,WAS,,ARI,W 20-17,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
43,2002,2002-09-08,1,27.184,WAS,,ARI,W 31-23,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
44,2003,2003-10-12,5,28.218,NYG,@,NWE,L 6-17,,0,0,,0,0,0,,,,,,,,,2,4,50.0,0,6,0,0,,0
45,2003,2003-10-19,6,28.225,NYG,,PHI,L 10-14,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
46,2003,2003-10-26,7,28.232,NYG,@,MIN,W 29-17,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
47,2003,2003-11-02,8,28.239,NYG,@,NYJ,W 31-28,,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
48,2003,2003-11-09,9,28.246,NYG,,ATL,L 7-27,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
49,2003,2003-12-14,14,28.281,CLE,@,DEN,L 20-23,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
50,2003,2003-12-21,15,28.288,CLE,,BAL,L 0-35,,0,0,,0,0,0,,,,,,,,,,1,0.0,0,0,0,0,,0
51,2003,2003-12-28,16,28.295,CLE,@,CIN,W 22-14,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
