ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
48,1972,1972-12-17,14,26.057,GNB,@,NOR,W 30-20,0,0,,0,0,0,1,16,0
49,1973,1973-09-17,1,26.331,GNB,,NYJ,W 23-7,,,,,,,,,
50,1973,1973-09-23,2,26.337,GNB,,DET,T 13-13,0,0,,0,0,0,1,20,0
51,1973,1973-09-30,3,26.344,GNB,@,MIN,L 3-11,,,,,,,,,
52,1973,1973-10-07,4,26.351,GNB,@,NYG,W 16-14,0,0,,0,0,0,1,16,0
53,1973,1973-10-14,5,26.358,GNB,,KAN,T 10-10,,,,,,,,,
54,1973,1973-10-21,6,27.000,GNB,@,RAM,L 7-24,,,,,,,,,
55,1973,1973-10-28,7,27.007,GNB,@,DET,L 0-34,0,0,,0,0,0,1,17,0
56,1973,1973-11-04,8,27.014,GNB,,CHI,L 17-31,,,,,,,,,
57,1973,1973-11-11,9,27.021,GNB,,STL,W 25-21,,,,,,,,,
58,1973,1973-11-18,10,27.028,GNB,@,NWE,L 24-33,,,,,,,,,
59,1973,1973-11-26,11,27.036,GNB,@,SFO,L 6-20,,,,,,,,,
60,1973,1973-12-02,12,27.042,GNB,,NOR,W 30-10,,,,,,,,,
61,1973,1973-12-08,13,27.048,GNB,,MIN,L 7-31,,,,,,,,,
62,1974,1974-09-15,1,27.329,GNB,,MIN,L 17-32,,,,,,,,,
63,1974,1974-09-22,2,27.336,GNB,@,BAL,W 20-13,0,0,,0,0,0,2,47,0
64,1974,1974-09-29,3,27.343,GNB,,DET,W 21-19,,,,,,,,,
65,1974,1974-10-06,4,27.350,GNB,,BUF,L 7-27,,,,,,,,,
66,1974,1974-10-13,5,27.357,GNB,,RAM,W 17-6,,,,,,,,,
67,1974,1974-10-21,6,28.000,GNB,@,CHI,L 9-10,,,,,,,,,
68,1974,1974-10-27,7,28.006,GNB,@,DET,L 17-19,,,,,,,,,
69,1974,1974-11-03,8,28.013,GNB,,WAS,L 6-17,,,,,,,,,
70,1974,1974-11-10,9,28.020,GNB,,CHI,W 20-3,,,,,,,,,
71,1974,1974-11-17,10,28.027,GNB,@,MIN,W 19-7,,,,,,,,,
72,1974,1974-11-24,11,28.034,GNB,,SDG,W 34-0,,,,,,,,,
73,1974,1974-12-01,12,28.041,GNB,@,PHI,L 14-36,,,,,,,,,
74,1974,1974-12-08,13,28.048,GNB,@,SFO,L 6-7,,,,,,,,,
75,1974,1974-12-15,14,28.055,GNB,@,ATL,L 3-10,,,,,,,,,
76,1975,1975-09-28,2,28.342,CLE,,MIN,L 10-42,,,,,,,,,
77,1975,1975-10-05,3,28.349,CLE,,PIT,L 6-42,,,,,,,,,
78,1975,1975-10-12,4,28.356,CLE,,HOU,L 10-40,,,,,,,,,
79,1975,1975-10-19,5,28.363,CLE,@,DEN,L 15-16,,,,,,,,,
80,1975,1975-10-26,6,29.005,CLE,,WAS,L 7-23,,,,,,,,,
81,1975,1975-11-02,7,29.012,CLE,@,BAL,L 7-21,,,,,,,,,
82,1975,1975-11-16,9,29.026,CLE,@,OAK,L 17-38,,,,,,,,,
83,1975,1975-11-23,10,29.033,CLE,,CIN,W 35-23,0,0,,0,1,6,1,56,1
84,1975,1975-11-30,11,29.040,CLE,,NOR,W 17-16,,,,,,,,,
85,1975,1975-12-07,12,29.047,CLE,@,PIT,L 17-31,,,,,,,,,
86,1975,1975-12-21,14,29.061,CLE,@,HOU,L 10-21,,,,,,,,,
