ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1995,1995-09-03,1,23.028,CLE,@,NWE,L 14-17,,0,0,,0,
2,1995,1995-09-10,2,23.035,CLE,,TAM,W 22-6,,0,0,,0,1.5
3,1995,1995-09-17,3,23.042,CLE,@,HOU,W 14-7,,0,0,,0,
4,1995,1995-09-24,4,23.049,CLE,,KAN,W 35-17,,0,0,,0,
5,1995,1995-10-02,5,23.057,CLE,,BUF,L 19-22,,0,0,,0,
6,1995,1995-10-08,6,23.063,CLE,@,DET,L 20-38,,0,0,,0,
7,1995,1995-10-22,7,23.077,CLE,,JAX,L 15-23,,0,0,,0,
8,1995,1995-10-29,8,23.084,CLE,@,CIN,W 29-26,,0,0,,0,
9,1995,1995-11-05,9,23.091,CLE,,HOU,L 10-37,,1,11,11.00,0,0.0
10,1995,1995-11-13,10,23.099,CLE,@,PIT,L 3-20,,0,0,,0,
11,1995,1995-11-19,11,23.105,CLE,,GNB,L 20-31,,0,0,,0,
12,1995,1995-11-26,12,23.112,CLE,,PIT,L 17-20,,0,0,,0,
13,1995,1995-12-03,13,23.119,CLE,@,SDG,L 13-31,,1,5,5.00,0,0.0
14,1995,1995-12-09,14,23.125,CLE,@,MIN,L 11-27,,0,0,,0,
15,1995,1995-12-17,15,23.133,CLE,,CIN,W 26-10,,0,0,,0,
16,1995,1995-12-24,16,23.140,CLE,@,JAX,L 21-24,,0,0,,0,
17,1996,1996-09-01,1,24.026,BAL,,OAK,W 19-14,,0,0,,0,
18,1996,1996-09-08,2,24.033,BAL,@,PIT,L 17-31,,0,0,,0,
19,1996,1996-09-15,3,24.040,BAL,@,HOU,L 13-29,,0,0,,0,
20,1996,1996-09-29,4,24.054,BAL,,NOR,W 17-10,,0,0,,0,
21,1996,1996-10-06,5,24.061,BAL,,NWE,L 38-46,,0,0,,0,
22,1996,1996-10-13,6,24.068,BAL,@,IND,L 21-26,,0,0,,0,
23,1996,1996-10-20,7,24.075,BAL,@,DEN,L 34-45,,0,0,,0,
24,1996,1996-10-27,8,24.082,BAL,,STL,W 37-31,,0,0,,0,
25,1996,1996-11-03,9,24.089,BAL,,CIN,L 21-24,,0,0,,0,
