ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,26.079,DAL,@,PHI,W 17-7,1,0,0
2,1970,1970-09-27,2,26.086,DAL,,NYG,W 28-10,,,
3,1970,1970-10-04,3,26.093,DAL,@,STL,L 7-20,,,
4,1970,1970-10-11,4,26.100,DAL,,ATL,W 13-0,,,
5,1970,1970-10-18,5,26.107,DAL,@,MIN,L 13-54,,,
6,1970,1970-10-25,6,26.114,DAL,@,KAN,W 27-16,,,
7,1970,1970-11-01,7,26.121,DAL,,PHI,W 21-17,,,
8,1970,1970-11-08,8,26.128,DAL,@,NYG,L 20-23,,,
9,1970,1970-11-16,9,26.136,DAL,,STL,L 0-38,,,
10,1970,1970-11-22,10,26.142,DAL,@,WAS,W 45-21,,,
11,1970,1970-11-26,11,26.146,DAL,,GNB,W 16-3,,,
12,1970,1970-12-06,12,26.156,DAL,,WAS,W 34-0,,,
13,1970,1970-12-12,13,26.162,DAL,@,CLE,W 6-2,,,
14,1970,1970-12-20,14,26.170,DAL,,HOU,W 52-10,,,
15,1971,1971-09-19,1,27.078,DAL,@,BUF,W 49-37,,,
16,1971,1971-09-26,2,27.085,DAL,@,PHI,W 42-7,,,
17,1971,1971-10-03,3,27.092,DAL,,WAS,L 16-20,,,
18,1971,1971-10-11,4,27.100,DAL,,NYG,W 20-13,,,
19,1971,1971-10-17,5,27.106,DAL,@,NOR,L 14-24,,,
20,1971,1971-10-24,6,27.113,DAL,,NWE,W 44-21,,,
21,1971,1971-10-31,7,27.120,DAL,@,CHI,L 19-23,,,
22,1971,1971-11-07,8,27.127,DAL,@,STL,W 16-13,,,
23,1971,1971-11-14,9,27.134,DAL,,PHI,W 20-7,,,
24,1971,1971-11-21,10,27.141,DAL,@,WAS,W 13-0,,,
25,1971,1971-12-12,13,27.162,DAL,@,NYG,W 42-14,,,
26,1971,1971-12-18,14,27.168,DAL,,STL,W 31-12,,,
27,1972,1972-09-17,1,28.076,DAL,,PHI,W 28-6,,,
28,1972,1972-09-24,2,28.083,DAL,@,NYG,W 23-14,,,
29,1972,1972-10-01,3,28.090,DAL,@,GNB,L 13-16,,,
30,1972,1972-10-08,4,28.097,DAL,,PIT,W 17-13,,,
31,1972,1972-10-15,5,28.104,DAL,@,BAL,W 21-0,,,
32,1972,1972-10-22,6,28.111,DAL,@,WAS,L 20-24,,,
33,1972,1972-10-30,7,28.119,DAL,,DET,W 28-24,,,
34,1972,1972-11-05,8,28.125,DAL,@,SDG,W 34-28,,,
35,1972,1972-11-12,9,28.132,DAL,,STL,W 33-24,,,
36,1972,1972-11-19,10,28.139,DAL,@,PHI,W 28-7,,,
37,1972,1972-11-23,11,28.143,DAL,,SFO,L 10-31,,,
38,1972,1972-12-03,12,28.153,DAL,@,STL,W 27-6,,,
39,1972,1972-12-09,13,28.159,DAL,,WAS,W 34-24,,,
40,1972,1972-12-17,14,28.167,DAL,,NYG,L 3-23,,,
41,1973,1973-09-16,1,29.075,DAL,@,CHI,W 20-17,,,
42,1973,1973-09-30,3,29.089,DAL,,STL,W 45-10,,,
43,1973,1973-10-08,4,29.097,DAL,@,WAS,L 7-14,,,
44,1973,1973-10-14,5,29.103,DAL,@,RAM,L 31-37,,,
45,1973,1973-10-21,6,29.110,DAL,,NYG,W 45-28,,,
46,1973,1973-10-28,7,29.117,DAL,@,PHI,L 16-30,,,
47,1973,1973-11-04,8,29.124,DAL,,CIN,W 38-10,,,
48,1973,1973-11-11,9,29.131,DAL,@,NYG,W 23-10,,,
49,1973,1973-11-18,10,29.138,DAL,,PHI,W 31-10,,,
50,1973,1973-11-22,11,29.142,DAL,,MIA,L 7-14,,,
51,1973,1973-12-02,12,29.152,DAL,@,DEN,W 22-10,,,
52,1973,1973-12-09,13,29.159,DAL,,WAS,W 27-7,,,
53,1973,1973-12-16,14,29.166,DAL,@,STL,W 30-3,,,
54,1974,1974-09-15,1,30.074,DAL,@,ATL,W 24-0,,,
55,1974,1974-09-23,2,30.082,DAL,@,PHI,L 10-13,,,
56,1974,1974-09-29,3,30.088,DAL,,NYG,L 6-14,,,
57,1974,1974-10-06,4,30.095,DAL,,MIN,L 21-23,,,
58,1974,1974-10-13,5,30.102,DAL,@,STL,L 28-31,,,
59,1974,1974-10-20,6,30.109,DAL,,PHI,W 31-24,,,
60,1974,1974-10-27,7,30.116,DAL,@,NYG,W 21-7,,,
61,1974,1974-11-03,8,30.123,DAL,,STL,W 17-14,,,
62,1974,1974-11-10,9,30.130,DAL,,SFO,W 20-14,,,
63,1974,1974-11-17,10,30.137,DAL,@,WAS,L 21-28,,,
64,1974,1974-11-24,11,30.144,DAL,@,HOU,W 10-0,,,
65,1974,1974-11-28,12,30.148,DAL,,WAS,W 24-23,,,
66,1974,1974-12-07,13,30.157,DAL,,CLE,W 41-17,,,
67,1974,1974-12-14,14,30.164,DAL,@,OAK,L 23-27,,,
68,1975,1975-09-21,1,31.080,DAL,,RAM,W 18-7,,,
69,1975,1975-09-28,2,31.087,DAL,,STL,W 37-31,,,
70,1975,1975-10-06,3,31.095,DAL,@,DET,W 36-10,,,
71,1975,1975-10-12,4,31.101,DAL,@,NYG,W 13-7,,,
72,1975,1975-10-19,5,31.108,DAL,,GNB,L 17-19,,,
73,1975,1975-10-26,6,31.115,DAL,@,PHI,W 20-17,,,
74,1975,1975-11-02,7,31.122,DAL,@,WAS,L 24-30,,,
75,1975,1975-11-10,8,31.130,DAL,,KAN,L 31-34,,,
76,1975,1975-11-16,9,31.136,DAL,@,NWE,W 34-31,,,
77,1975,1975-11-23,10,31.143,DAL,,PHI,W 27-17,,,
78,1975,1975-11-30,11,31.150,DAL,,NYG,W 14-3,,,
79,1975,1975-12-07,12,31.157,DAL,@,STL,L 17-31,,,
80,1975,1975-12-13,13,31.163,DAL,,WAS,W 31-10,,,
81,1976,1976-09-12,1,32.071,DAL,,PHI,W 27-7,,,
82,1976,1976-09-26,3,32.085,DAL,,BAL,W 30-27,,,
83,1976,1976-10-03,4,32.092,DAL,@,SEA,W 28-13,,,
84,1976,1976-10-10,5,32.099,DAL,@,NYG,W 24-14,,,
85,1976,1976-10-17,6,32.106,DAL,@,STL,L 17-21,,,
86,1976,1976-10-24,7,32.113,DAL,,CHI,W 31-21,,,
87,1976,1976-10-31,8,32.120,DAL,@,WAS,W 20-7,,,
88,1976,1976-11-07,9,32.127,DAL,,NYG,W 9-3,,,
89,1976,1976-11-15,10,32.135,DAL,,BUF,W 17-10,,,
90,1976,1976-11-21,11,32.141,DAL,@,ATL,L 10-17,,,
91,1976,1976-11-25,12,32.145,DAL,,STL,W 19-14,,,
92,1976,1976-12-05,13,32.155,DAL,@,PHI,W 26-7,,,
