ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2005,2005-09-11,1,22.134,MIN,,TAM,L 13-24,,0,0,0,,0,0.0%,,0,0,,0,2,23,11.50,0,0,0,0.0,,
2,2005,2005-09-18,2,22.141,MIN,@,CIN,L 8-37,,4,2,44,22.00,0,50.0%,11.00,0,0,,0,5,66,13.20,0,0,0,0.0,,
3,2005,2005-09-25,3,22.148,MIN,,NOR,W 33-16,*,4,3,83,27.67,1,75.0%,20.75,0,0,,0,0,0,,0,1,6,0.0,,
4,2005,2005-10-02,4,22.155,MIN,@,ATL,L 10-30,*,5,4,39,9.75,1,80.0%,7.80,0,0,,0,0,0,,0,1,6,0.0,,
5,2005,2005-10-16,5,22.169,MIN,@,CHI,L 3-28,,12,4,35,8.75,0,33.3%,2.92,0,0,,0,0,0,,0,0,0,0.0,,
6,2005,2005-10-23,6,22.176,MIN,,GNB,W 23-20,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,,
7,2005,2005-10-30,7,22.183,MIN,@,CAR,L 13-38,,4,1,36,36.00,0,25.0%,9.00,0,0,,0,3,56,18.67,0,0,0,0.0,,
8,2005,2005-11-06,8,22.190,MIN,,DET,W 27-14,,6,3,26,8.67,0,50.0%,4.33,0,0,,0,0,0,,0,0,0,0.0,,
9,2005,2005-11-13,9,22.197,MIN,@,NYG,W 24-21,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,0.0,,
10,2005,2005-11-21,10,22.205,MIN,@,GNB,W 20-17,,4,1,5,5.00,0,25.0%,1.25,1,8,8.00,0,0,0,,0,0,0,0.0,,
11,2005,2005-12-11,13,22.225,MIN,,STL,W 27-13,,1,1,12,12.00,0,100.0%,12.00,1,11,11.00,0,0,0,,0,0,0,0.0,,
12,2005,2005-12-18,14,22.232,MIN,,PIT,L 3-18,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
13,2005,2005-12-25,15,22.239,MIN,@,BAL,L 23-30,,2,1,56,56.00,0,50.0%,28.00,0,0,,0,0,0,,0,0,0,0.0,,
14,2005,2006-01-01,16,22.246,MIN,,CHI,W 34-10,,6,2,12,6.00,0,33.3%,2.00,1,9,9.00,0,2,47,23.50,0,0,0,0.0,,
15,2006,2006-09-11,1,23.134,MIN,@,WAS,W 19-16,*,9,4,77,19.25,0,44.4%,8.56,0,0,,0,4,98,24.50,0,0,0,0.0,,
16,2006,2006-09-17,2,23.140,MIN,,CAR,W 16-13,*,7,6,102,17.00,0,85.7%,14.57,0,0,,0,3,75,25.00,0,0,0,0.0,,
17,2006,2006-09-24,3,23.147,MIN,,CHI,L 16-19,*,9,4,39,9.75,0,44.4%,4.33,0,0,,0,2,43,21.50,0,0,0,0.0,,
18,2006,2006-10-01,4,23.154,MIN,@,BUF,L 12-17,*,9,2,27,13.50,0,22.2%,3.00,0,0,,0,1,24,24.00,0,0,0,0.0,,
19,2006,2006-10-08,5,23.161,MIN,,DET,W 26-17,*,4,2,11,5.50,0,50.0%,2.75,0,0,,0,3,63,21.00,0,0,0,0.0,,
20,2006,2006-10-22,6,23.175,MIN,@,SEA,W 31-13,*,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,,
21,2006,2006-10-30,7,23.183,MIN,,NWE,L 7-31,*,9,5,44,8.80,0,55.6%,4.89,0,0,,0,0,0,,0,0,0,0.0,,
22,2006,2006-11-05,8,23.189,MIN,@,SFO,L 3-9,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,,
23,2006,2006-11-12,9,23.196,MIN,,GNB,L 17-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
24,2006,2006-11-19,10,23.203,MIN,@,MIA,L 20-24,,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,0.0,,
25,2006,2006-11-26,11,23.210,MIN,,ARI,W 31-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
26,2006,2006-12-10,13,23.224,MIN,@,DET,W 30-20,,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,0,0,0.0,,
27,2006,2006-12-17,14,23.231,MIN,,NYJ,L 13-26,*,13,6,74,12.33,0,46.2%,5.69,0,0,,0,1,21,21.00,0,0,0,0.0,,
28,2006,2006-12-21,15,23.235,MIN,@,GNB,L 7-9,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0,0.0,,
29,2007,2007-09-09,1,24.132,MIN,,ATL,W 24-3,*,3,2,19,9.50,0,66.7%,6.33,1,3,3.00,0,0,0,,0,0,0,0.0,,
30,2007,2007-09-16,2,24.139,MIN,@,DET,L 17-20,*,5,2,23,11.50,0,40.0%,4.60,0,0,,0,3,81,27.00,0,0,0,0.0,,
31,2007,2007-09-30,4,24.153,MIN,,GNB,L 16-23,*,6,2,23,11.50,0,33.3%,3.83,0,0,,0,0,0,,0,0,0,0.0,,
