ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2017,2017-09-10,1,22.359,SEA,@,GNB,L 9-17,*,6,39,6.50,0,1,1,10,10.00,0,100.0%,10.00,0,0
2,2017,2017-09-17,2,23.001,SEA,,SFO,W 12-9,,20,93,4.65,0,2,1,7,7.00,0,50.0%,3.50,0,0
3,2017,2017-09-24,3,23.008,SEA,@,TEN,L 27-33,*,11,34,3.09,0,2,2,18,9.00,1,100.0%,9.00,1,6
4,2017,2017-10-01,4,23.015,SEA,,IND,W 46-18,*,12,42,3.50,0,3,3,24,8.00,0,100.0%,8.00,0,0
5,2018,2018-09-09,1,23.358,SEA,@,DEN,L 24-27,*,7,51,7.29,0,5,3,28,9.33,0,60.0%,5.60,0,0
6,2018,2018-09-17,2,24.001,SEA,@,CHI,L 17-24,*,6,24,4.00,0,1,0,0,,0,0.0%,0.00,0,0
7,2018,2018-09-23,3,24.007,SEA,,DAL,W 24-13,*,32,102,3.19,1,2,2,22,11.00,0,100.0%,11.00,1,6
