ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
20,1978,1978-10-29,9,23.027,KAN,@,PIT,L 24-27,0,0,,0,0,0,,0,0,0,0.0,1,0,0
21,1978,1978-11-05,10,23.034,KAN,,OAK,L 10-20,,,,,,,,,,,,,,
22,1978,1978-11-12,11,23.041,KAN,@,SDG,L 23-29,,,,,,,,,,,,,,
23,1978,1978-11-19,12,23.048,KAN,,SEA,L 10-13,,,,,,,,,,,,,,
24,1978,1978-11-26,13,23.055,KAN,,SDG,W 23-0,,,,,,,,,,,,,,
25,1978,1978-12-03,14,23.062,KAN,,BUF,W 14-10,,,,,,,,,,,,,,
26,1978,1978-12-10,15,23.069,KAN,@,DEN,L 3-24,,,,,,,,,,,,,,
27,1978,1978-12-17,16,23.076,KAN,@,SEA,L 19-23,,,,,,,,,,,,,,
28,1979,1979-09-02,1,23.335,KAN,,BAL,W 14-0,0,0,,0,0,0,,0,0,0,0.0,1,57,0
29,1979,1979-09-09,2,23.342,KAN,,CLE,L 24-27,,,,,,,,,,,,,,
30,1979,1979-09-16,3,23.349,KAN,@,HOU,L 6-20,,,,,,,,,,,,,,
31,1979,1979-09-23,4,23.356,KAN,,OAK,W 35-7,0,0,,0,0,0,,0,0,0,0.0,1,23,0
32,1979,1979-09-30,5,23.363,KAN,@,SEA,W 24-6,,,,,,,,,,,,,,
33,1979,1979-10-07,6,24.005,KAN,@,CIN,W 10-7,,,,,,,,,,,,,,
34,1979,1979-10-14,7,24.012,KAN,,DEN,L 10-24,,,,,,,,,,,,,,
35,1979,1979-10-21,8,24.019,KAN,,NYG,L 17-21,,,,,,,,,,,,,,
36,1979,1979-10-28,9,24.026,KAN,@,DEN,L 3-20,0,0,,0,0,0,,0,0,0,0.0,1,48,0
37,1979,1979-11-04,10,24.033,KAN,,SDG,L 14-20,,,,,,,,,,,,,,
38,1979,1979-11-11,11,24.040,KAN,,PIT,L 3-30,,,,,,,,,,,,,,
39,1979,1979-11-18,12,24.047,KAN,@,OAK,W 24-21,,,,,,,,,,,,,,
40,1979,1979-11-25,13,24.054,KAN,@,SDG,L 7-28,0,0,,0,0,0,,0,0,0,0.0,1,13,0
41,1979,1979-12-02,14,24.061,KAN,,SEA,W 37-21,0,0,,0,0,0,,0,0,0,0.0,1,7,0
42,1979,1979-12-09,15,24.068,KAN,@,BAL,W 10-7,,,,,,,,,,,,,,
43,1979,1979-12-16,16,24.075,KAN,@,TAM,L 0-3,,,,,,,,,,,,,,
44,1980,1980-09-07,1,24.341,KAN,,OAK,L 14-27,,,,,,,,,,,,,,
45,1980,1980-09-14,2,24.348,KAN,,SEA,L 16-17,,,,,,,,,,,,,,
46,1980,1980-09-21,3,24.355,KAN,@,CLE,L 13-20,,,,,,,,,,,,,,
47,1980,1980-09-28,4,24.362,KAN,,SDG,L 7-24,,,,,,,,,,,,,,
48,1980,1980-10-05,5,25.003,KAN,@,OAK,W 31-17,,,,,,,,,,,,,,
49,1980,1980-10-12,6,25.010,KAN,,HOU,W 21-20,,,,,,,,,,,,,,
50,1980,1980-10-19,7,25.017,KAN,@,DEN,W 23-17,,,,,,,,,,,,,,
51,1980,1980-10-26,8,25.024,KAN,,DET,W 20-17,,,,,,,,,,,,,,
52,1980,1980-11-02,9,25.031,KAN,,BAL,L 24-31,0,0,,0,0,0,,0,0,0,0.0,1,0,0
53,1980,1980-11-09,10,25.038,KAN,@,SEA,W 31-30,0,0,,0,0,0,,0,0,0,0.0,1,25,0
54,1980,1980-11-16,11,25.045,KAN,@,SDG,L 7-20,,,,,,,,,,,,,,
55,1980,1980-11-23,12,25.052,KAN,@,STL,W 21-13,,,,,,,,,,,,,,
56,1980,1980-11-30,13,25.059,KAN,,CIN,L 6-20,,,,,,,,,,,,,,
57,1980,1980-12-07,14,25.066,KAN,,DEN,W 31-14,,,,,,,,,,,,,,
58,1980,1980-12-14,15,25.073,KAN,@,PIT,L 16-21,,,,,,,,,,,,,,
59,1980,1980-12-21,16,25.080,KAN,@,BAL,W 38-28,,,,,,,,,,,,,,
60,1981,1981-09-06,1,25.339,KAN,@,PIT,W 37-33,,,,,,,,,,,,,,
61,1981,1981-09-13,2,25.346,KAN,,TAM,W 19-10,,,,,,,,,,,,,,
62,1981,1981-09-20,3,25.353,KAN,,SDG,L 31-42,,,,,,,,,,,,,,
63,1981,1981-09-27,4,25.360,KAN,@,SEA,W 20-14,,,,,,,,,,,,,,
64,1981,1981-10-04,5,26.002,KAN,@,NWE,L 17-33,,,,,,,,,,,,,,
65,1981,1981-10-11,6,26.009,KAN,,OAK,W 27-0,,,,,,,,,,,,,,
66,1981,1981-10-18,7,26.016,KAN,,DEN,W 28-14,,,,,,,,,,,,,,
67,1981,1981-10-25,8,26.023,KAN,@,OAK,W 28-17,0,0,,0,0,0,,0,0,0,0.0,2,11,0
68,1981,1981-11-01,9,26.030,KAN,@,SDG,L 20-22,0,0,,0,0,0,,0,0,0,0.0,1,0,0
69,1981,1981-11-08,10,26.037,KAN,,CHI,L 13-16,,,,,,,,,,,,,,
70,1981,1981-11-15,11,26.044,KAN,,HOU,W 23-10,0,0,,0,0,0,,0,0,0,0.0,1,10,0
71,1981,1981-11-22,12,26.051,KAN,,SEA,W 40-13,,,,,,,,,,,,,,
72,1981,1981-11-26,13,26.055,KAN,@,DET,L 10-27,,,,,,,,,,,,,,
73,1981,1981-12-06,14,26.065,KAN,@,DEN,L 13-16,,,,,,,,,,,,,,
74,1981,1981-12-13,15,26.072,KAN,,MIA,L 7-17,,,,,,,,,,,,,,
75,1981,1981-12-20,16,26.079,KAN,@,MIN,W 10-6,0,0,,0,0,0,,0,0,0,0.0,1,16,0
76,1982,1982-09-12,1,26.345,KAN,@,BUF,L 9-14,,,,,,,,,,,,,,
77,1982,1982-09-19,2,26.352,KAN,,SDG,W 19-12,,,,,,,,,,,,,,
78,1982,1982-11-21,3,27.050,KAN,@,NOR,L 17-27,,,,,,,,,,,,,,
79,1982,1982-11-28,4,27.057,KAN,@,RAM,L 14-20,,,,,,,,,,,,,,
80,1982,1982-12-05,5,27.064,KAN,@,PIT,L 14-35,0,0,,0,0,0,,0,0,0,0.0,1,0,0
81,1982,1982-12-12,6,27.071,KAN,,RAI,L 16-21,0,0,,0,0,0,,0,0,0,0.0,1,0,0
82,1982,1982-12-19,7,27.078,KAN,@,DEN,W 37-16,,,,,,,,,,,,,,
83,1982,1982-12-26,8,27.085,KAN,,SFO,L 13-26,,,,,,,,,,,,,,
84,1982,1983-01-02,9,27.092,KAN,,NYJ,W 37-13,,,,,,,,,,,,0,42,1
85,1983,1983-09-04,1,27.337,KAN,,SEA,W 17-13,,,,,,,,,,,,,,
86,1983,1983-09-12,2,27.345,KAN,,SDG,L 14-17,,,,,,,,,,,,,,
87,1983,1983-09-18,3,27.351,KAN,@,WAS,L 12-27,,,,,,,,,,,,,,
88,1983,1983-09-25,4,27.358,KAN,@,MIA,L 6-14,,,,,,,,,,,,,,
89,1983,1983-10-02,5,28.000,KAN,,STL,W 38-14,,,,,,,,,,,,,,
90,1983,1983-10-09,6,28.007,KAN,@,RAI,L 20-21,,,,,,,,,,,,,,
91,1983,1983-10-16,7,28.014,KAN,,NYG,W 38-17,0,0,,0,0,0,,0,0,0,0.0,1,15,0
92,1983,1983-10-23,8,28.021,KAN,@,HOU,W 13-10,,,,,,,,,,,,,,
93,1983,1983-10-30,9,28.028,KAN,@,DEN,L 24-27,,,,,,,,,,,,,,
94,1983,1983-11-06,10,28.035,KAN,,RAI,L 20-28,,,,,,,,,,,,,,
95,1983,1983-11-13,11,28.042,KAN,,CIN,W 20-15,0,0,,0,0,0,,0,0,0,0.0,1,7,0
96,1983,1983-11-20,12,28.049,KAN,@,DAL,L 21-41,,,,,,,,,,,,,,
97,1983,1983-11-27,13,28.056,KAN,@,SEA,L 48-51,,,,,,,,,,,,,,
98,1983,1983-12-04,14,28.063,KAN,,BUF,L 9-14,0,0,,0,0,0,,0,0,0,0.0,1,1,0
99,1983,1983-12-11,15,28.070,KAN,@,SDG,L 38-41,0,0,,0,0,0,,0,0,0,0.0,1,2,0
100,1983,1983-12-18,16,28.077,KAN,,DEN,W 48-17,0,0,,0,0,0,,0,0,0,0.0,2,34,0
101,1984,1984-09-03,1,28.337,RAM,,DAL,L 13-20,0,0,,0,0,0,,0,0,0,0.0,1,23,0
102,1984,1984-09-09,2,28.343,RAM,,CLE,W 20-17,,,,,,,,,,,,,,
103,1984,1984-09-16,3,28.350,RAM,@,PIT,L 14-24,,,,,,,,,,,,,,
104,1984,1984-09-23,4,28.357,RAM,@,CIN,W 24-14,0,0,,0,0,0,,0,0,0,0.0,1,5,0
105,1984,1984-09-30,5,28.364,RAM,,NYG,W 33-12,,,,,,,,,,,,,,
106,1984,1984-10-07,6,29.005,RAM,,ATL,L 28-30,,,,,,,,,,,,,,
107,1984,1984-10-14,7,29.012,RAM,@,NOR,W 28-10,,,,,,,,,,,,,,
108,1984,1984-10-22,8,29.020,RAM,@,ATL,W 24-10,,,,,,,,,,,,,,
109,1984,1984-10-28,9,29.026,RAM,,SFO,L 0-33,0,0,,0,0,0,,0,0,0,1.0,0,0,0
110,1984,1984-11-04,10,29.033,RAM,@,STL,W 16-13,,,,,,,,,,,,,,
111,1984,1984-11-11,11,29.040,RAM,,CHI,W 29-13,,,,,,,,,,,,,,
112,1984,1984-11-18,12,29.047,RAM,@,GNB,L 6-31,,,,,,,,,,,,,,
113,1984,1984-11-25,13,29.054,RAM,@,TAM,W 34-33,,,,,,,,,,,,,,
114,1984,1984-12-02,14,29.061,RAM,,NOR,W 34-21,0,0,,0,0,0,,0,0,0,0.0,1,60,0
115,1984,1984-12-09,15,29.068,RAM,,HOU,W 27-16,,,,,,,,,,,,,,
116,1984,1984-12-14,16,29.073,RAM,@,SFO,L 16-19,0,0,,0,0,0,,0,0,0,1.0,0,0,0
117,1985,1985-09-08,1,29.341,RAM,,DEN,W 20-16,0,0,,0,0,0,,0,0,0,1.0,1,0,0
118,1985,1985-09-15,2,29.348,RAM,@,PHI,W 17-6,0,0,,0,0,0,,0,0,0,0.0,1,20,0
119,1985,1985-09-23,3,29.356,RAM,@,SEA,W 35-24,,,,,,,,,,,,,,
120,1985,1985-09-29,4,29.362,RAM,,ATL,W 17-6,0,0,,0,0,0,,0,0,0,0.0,1,15,0
121,1985,1985-10-06,5,30.004,RAM,,MIN,W 13-10,,,,,,,,,,,,,,
122,1985,1985-10-13,6,30.011,RAM,@,TAM,W 31-27,,,,,,,,,,,,,,
123,1985,1985-10-20,7,30.018,RAM,@,KAN,W 16-0,0,0,,0,0,0,,0,0,0,0.0,1,3,0
124,1985,1985-10-27,8,30.025,RAM,,SFO,L 14-28,,,,,,,,,,,,,,
125,1985,1985-11-03,9,30.032,RAM,,NOR,W 28-10,0,0,,0,0,0,,0,0,0,0.0,1,5,0
126,1985,1985-11-10,10,30.039,RAM,@,NYG,L 19-24,,,,,,,,,,,,,,
127,1985,1985-11-17,11,30.046,RAM,@,ATL,L 14-30,,,,,,,,,,,,,,
128,1985,1985-11-24,12,30.053,RAM,,GNB,W 34-17,,,,,,,,,,,,,,
129,1985,1985-12-01,13,30.060,RAM,@,NOR,L 3-29,,,,,,,,,,,,,,
130,1985,1985-12-09,14,30.068,RAM,@,SFO,W 27-20,0,0,,0,0,0,,0,1,6,0.0,1,41,1
131,1985,1985-12-15,15,30.074,RAM,,STL,W 46-14,,,,,,,,,,,,,,
132,1985,1985-12-23,16,30.082,RAM,,RAI,L 6-16,,,,,,,,,,,,,,
