ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,23.165,HOU,,RAI,L 14-24,,,,,,,,
2,1984,1984-09-09,2,23.172,HOU,,IND,L 21-35,,,,,,,,
3,1984,1984-09-16,3,23.179,HOU,@,SDG,L 14-31,,,,,,,,
4,1984,1984-09-23,4,23.186,HOU,@,ATL,L 10-42,,,,,,,,
5,1984,1984-12-09,15,23.263,HOU,@,RAM,L 16-27,,,,,,,,
6,1984,1984-12-16,16,23.270,HOU,,CLE,L 20-27,,,,,,,,
7,1985,1985-09-08,1,24.171,HOU,,MIA,W 26-23,,,,,,,,
8,1985,1985-09-15,2,24.178,HOU,@,WAS,L 13-16,,,,,,,,
9,1985,1985-09-22,3,24.185,HOU,@,PIT,L 0-20,,,,,,,,
10,1985,1985-09-29,4,24.192,HOU,,DAL,L 10-17,,,,,,,,
11,1985,1985-10-06,5,24.199,HOU,@,DEN,L 20-31,,,,,,,,
12,1985,1985-10-13,6,24.206,HOU,,CLE,L 6-21,,,,,,,,
13,1985,1985-10-20,7,24.213,HOU,,CIN,W 44-27,,,,,,,,
14,1985,1985-10-27,8,24.220,HOU,@,STL,W 20-10,,,,,,,,
15,1985,1985-11-03,9,24.227,HOU,,KAN,W 23-20,,,,,,,,
16,1985,1985-11-10,10,24.234,HOU,@,BUF,L 0-20,,,,,,,,
17,1985,1985-11-17,11,24.241,HOU,,PIT,L 7-30,,,,,,,,
18,1985,1985-11-24,12,24.248,HOU,,SDG,W 37-35,,,,,,,,
19,1985,1985-12-01,13,24.255,HOU,@,CIN,L 27-45,,,,,,,,
20,1985,1985-12-08,14,24.262,HOU,,NYG,L 14-35,,,,,,,,
21,1985,1985-12-15,15,24.269,HOU,@,CLE,L 21-28,,,,,,,,
22,1985,1985-12-22,16,24.276,HOU,@,IND,L 16-34,,,,,,,,
23,1986,1986-09-07,1,25.170,HOU,@,GNB,W 31-3,,,,,,,,
24,1986,1986-09-14,2,25.177,HOU,,CLE,L 20-23,0,0,,0,1.0,0,0,0
25,1986,1986-09-21,3,25.184,HOU,@,KAN,L 13-27,0,0,,0,2.0,0,0,0
26,1986,1986-09-28,4,25.191,HOU,,PIT,L 16-22,,,,,,,,
27,1986,1986-10-05,5,25.198,HOU,@,DET,L 13-24,,,,,,,,
28,1986,1986-10-12,6,25.205,HOU,,CHI,L 7-20,,,,,,,,
29,1986,1986-10-19,7,25.212,HOU,@,CIN,L 28-31,,,,,,,,
30,1986,1986-10-26,8,25.219,HOU,,RAI,L 17-28,,,,,,,,
31,1986,1986-11-02,9,25.226,HOU,@,MIA,L 7-28,,,,,,,,
32,1986,1986-11-09,10,25.233,HOU,,CIN,W 32-28,,,,,,,,
33,1986,1986-11-16,11,25.240,HOU,@,PIT,L 10-21,,,,,,,,
34,1986,1986-11-23,12,25.247,HOU,,IND,W 31-17,,,,,,,,
35,1986,1986-11-30,13,25.254,HOU,@,CLE,L 10-13,0,0,,0,0.0,2,0,0
36,1986,1986-12-07,14,25.261,HOU,@,SDG,L 0-27,,,,,,,,
37,1986,1986-12-14,15,25.268,HOU,,MIN,W 23-10,,,,,,,,
38,1986,1986-12-21,16,25.275,HOU,,BUF,W 16-7,,,,,,,,
39,1987,1987-09-13,1,26.176,HOU,,RAM,W 20-16,,,,,,,,
40,1987,1987-09-20,2,26.183,HOU,@,BUF,L 30-34,0,0,,0,1.0,0,0,0
41,1987,1987-10-25,6,26.218,HOU,,ATL,W 37-33,,,,,,,,
42,1987,1987-11-01,7,26.225,HOU,@,CIN,W 31-29,,,,,,,,
43,1987,1987-11-08,8,26.232,HOU,@,SFO,L 20-27,0,0,,0,0.0,1,27,0
44,1987,1987-11-15,9,26.239,HOU,@,PIT,W 23-3,0,0,,0,0.0,1,15,0
45,1987,1987-11-22,10,26.246,HOU,,CLE,L 7-40,,,,,,,,
46,1987,1987-11-29,11,26.253,HOU,@,IND,L 27-51,,,,,,,,
47,1987,1987-12-06,12,26.260,HOU,,SDG,W 33-18,0,0,,0,1.0,0,0,0
48,1987,1987-12-13,13,26.267,HOU,@,NOR,L 10-24,,,,,,,,
49,1987,1987-12-20,14,26.274,HOU,,PIT,W 24-16,,,,,,,,
50,1987,1987-12-27,15,26.281,HOU,,CIN,W 21-17,,,,,,,,
51,1988,1988-09-04,1,27.167,HOU,@,IND,W 17-14,,,,,,,,
52,1988,1988-09-11,2,27.174,HOU,,RAI,W 38-35,0,0,,0,0.5,0,0,0
53,1988,1988-09-18,3,27.181,HOU,@,NYJ,L 3-45,,,,,,,,
54,1988,1988-09-25,4,27.188,HOU,,NWE,W 31-6,,,,,,,,
55,1988,1988-10-02,5,27.195,HOU,@,PHI,L 23-32,,,,,,,,
56,1988,1988-10-09,6,27.202,HOU,,KAN,W 7-6,0,0,,0,0.5,0,0,0
57,1988,1988-10-16,7,27.209,HOU,@,PIT,W 34-14,,,,,,,,
