ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1984,1984-09-02,1,22.294,IND,,NYJ,L 14-23
2,1984,1984-09-09,2,22.301,IND,@,HOU,W 35-21
3,1984,1984-09-16,3,22.308,IND,,STL,L 33-34
4,1984,1984-09-23,4,22.315,IND,@,MIA,L 7-44
5,1984,1984-09-30,5,22.322,IND,,BUF,W 31-17
6,1984,1984-10-07,6,22.329,IND,,WAS,L 7-35
7,1984,1984-10-14,7,22.336,IND,@,PHI,L 7-16
8,1984,1984-10-21,8,22.343,IND,,PIT,W 17-16
9,1984,1984-11-04,10,22.357,IND,,SDG,L 10-38
10,1984,1984-11-11,11,22.364,IND,@,NYJ,W 9-5
11,1984,1984-11-18,12,23.005,IND,,NWE,L 17-50
12,1984,1984-11-25,13,23.012,IND,@,RAI,L 7-21
13,1984,1984-12-02,14,23.019,IND,@,BUF,L 15-21
14,1984,1984-12-09,15,23.026,IND,,MIA,L 17-35
15,1984,1984-12-16,16,23.033,IND,@,NWE,L 10-16
16,1985,1985-09-08,1,23.299,IND,@,PIT,L 3-45
17,1985,1985-09-15,2,23.306,IND,@,MIA,L 13-30
18,1985,1985-09-22,3,23.313,IND,,DET,W 14-6
19,1985,1985-09-29,4,23.320,IND,@,NYJ,L 20-25
20,1985,1985-10-06,5,23.327,IND,,BUF,W 49-17
21,1985,1985-10-13,6,23.334,IND,,DEN,L 10-15
22,1985,1985-10-20,7,23.341,IND,@,BUF,L 9-21
23,1985,1985-10-27,8,23.348,IND,,GNB,W 37-10
24,1985,1985-11-03,9,23.355,IND,,NYJ,L 17-35
25,1985,1985-11-10,10,23.362,IND,@,NWE,L 15-34
26,1985,1985-12-01,13,24.018,IND,,NWE,L 31-38
27,1985,1985-12-08,14,24.025,IND,@,CHI,L 10-17
28,1985,1985-12-15,15,24.032,IND,@,TAM,W 31-23
29,1985,1985-12-22,16,24.039,IND,,HOU,W 34-16
30,1986,1986-09-07,1,24.298,IND,@,NWE,L 3-33
31,1986,1986-09-14,2,24.305,IND,@,MIA,L 10-30
32,1986,1986-09-21,3,24.312,IND,,RAM,L 7-24
33,1986,1986-09-28,4,24.319,IND,,NYJ,L 7-26
34,1986,1986-10-05,5,24.326,IND,@,SFO,L 14-35
35,1986,1986-10-12,6,24.333,IND,,NOR,L 14-17
36,1986,1986-10-19,7,24.340,IND,@,BUF,L 13-24
37,1986,1986-10-26,8,24.347,IND,,MIA,L 13-17
38,1986,1986-11-02,9,24.354,IND,,CLE,L 9-24
39,1986,1986-11-09,10,24.361,IND,,NWE,L 21-30
40,1986,1986-11-16,11,25.003,IND,@,NYJ,L 16-31
41,1986,1986-11-23,12,25.010,IND,@,HOU,L 17-31
42,1986,1986-11-30,13,25.017,IND,,SDG,L 3-17
43,1986,1986-12-07,14,25.024,IND,@,ATL,W 28-23
44,1986,1986-12-14,15,25.031,IND,,BUF,W 24-14
45,1986,1986-12-21,16,25.038,IND,@,RAI,W 30-24
46,1987,1987-09-13,1,25.304,IND,,CIN,L 21-23
47,1987,1987-09-20,2,25.311,IND,,MIA,L 10-23
48,1987,1987-10-25,6,25.346,IND,,NWE,W 30-16
49,1987,1987-11-01,7,25.353,IND,@,NYJ,W 19-14
50,1987,1987-11-08,8,25.360,IND,,SDG,L 13-16
51,1987,1987-11-15,9,26.002,IND,@,MIA,W 40-21
52,1987,1987-11-22,10,26.009,IND,@,NWE,L 0-24
53,1987,1987-11-29,11,26.016,IND,,HOU,W 51-27
54,1987,1987-12-06,12,26.023,IND,@,CLE,W 9-7
55,1987,1987-12-13,13,26.030,IND,,BUF,L 3-27
56,1987,1987-12-20,14,26.037,IND,@,SDG,W 20-7
57,1987,1987-12-27,15,26.044,IND,,TAM,W 24-6
58,1988,1988-09-04,1,26.296,IND,,HOU,L 14-17
59,1988,1988-09-11,2,26.303,IND,,CHI,L 13-17
60,1988,1988-11-06,10,26.359,IND,,NYJ,W 38-14
61,1988,1988-11-13,11,27.000,IND,@,GNB,W 20-13
62,1988,1988-11-27,13,27.014,IND,,NWE,W 24-21
63,1988,1988-12-04,14,27.021,IND,@,MIA,W 31-28
64,1988,1988-12-10,15,27.027,IND,@,NYJ,L 16-34
65,1988,1988-12-18,16,27.035,IND,,BUF,W 17-14
66,1989,1989-09-17,2,27.308,IND,@,RAM,L 17-31
67,1989,1989-09-24,3,27.315,IND,,ATL,W 13-9
68,1989,1989-10-01,4,27.322,IND,@,NYJ,W 17-10
69,1989,1989-10-08,5,27.329,IND,,BUF,W 37-14
70,1989,1989-10-15,6,27.336,IND,@,DEN,L 3-14
71,1989,1989-10-22,7,27.343,IND,@,CIN,W 23-12
72,1989,1989-10-29,8,27.350,IND,,NWE,L 20-23
73,1989,1989-11-05,9,27.357,IND,@,MIA,L 13-19
74,1989,1989-11-12,10,27.364,IND,@,BUF,L 7-30
75,1989,1989-11-19,11,28.006,IND,,NYJ,W 27-10
76,1989,1989-11-26,12,28.013,IND,,SDG,W 10-6
77,1989,1989-12-03,13,28.020,IND,@,NWE,L 16-22
78,1989,1989-12-10,14,28.027,IND,,CLE,W 23-17
79,1989,1989-12-17,15,28.034,IND,,MIA,W 42-13
80,1989,1989-12-24,16,28.041,IND,@,NOR,L 6-41
81,1990,1990-09-09,1,28.300,IND,@,BUF,L 10-26
82,1990,1990-09-16,2,28.307,IND,,NWE,L 14-16
83,1990,1990-09-23,3,28.314,IND,@,HOU,L 10-24
84,1990,1990-09-30,4,28.321,IND,@,PHI,W 24-23
85,1990,1990-10-07,5,28.328,IND,,KAN,W 23-19
86,1990,1990-10-21,6,28.342,IND,,DEN,L 17-27
87,1990,1990-10-28,7,28.349,IND,,MIA,L 7-27
88,1990,1990-11-05,8,28.357,IND,,NYG,L 7-24
89,1991,1991-09-01,1,29.292,IND,,NWE,L 7-16
90,1991,1991-09-08,2,29.299,IND,@,MIA,L 6-17
91,1991,1991-09-15,3,29.306,IND,@,RAI,L 0-16
92,1991,1991-09-22,4,29.313,IND,,DET,L 24-33
93,1991,1991-09-29,5,29.320,IND,@,SEA,L 3-31
94,1991,1991-10-06,6,29.327,IND,,PIT,L 3-21
95,1991,1991-10-13,7,29.334,IND,@,BUF,L 6-42
96,1991,1991-10-20,8,29.341,IND,,NYJ,L 6-17
97,1991,1991-11-03,9,29.355,IND,,MIA,L 6-10
98,1991,1991-11-10,10,29.362,IND,@,NYJ,W 28-27
99,1991,1991-11-17,11,30.004,IND,,CHI,L 17-31
100,1991,1991-11-24,12,30.011,IND,@,GNB,L 10-14
101,1991,1991-12-01,13,30.018,IND,,CLE,L 0-31
102,1991,1991-12-08,14,30.025,IND,@,NWE,L 17-23
103,1991,1991-12-15,15,30.032,IND,,BUF,L 7-35
104,1991,1991-12-22,16,30.039,IND,@,TAM,L 3-17
105,1992,1992-09-06,1,30.298,IND,,CLE,W 14-3
106,1992,1992-09-13,2,30.305,IND,,HOU,L 10-20
107,1992,1992-09-20,3,30.312,IND,@,BUF,L 0-38
108,1992,1992-10-04,4,30.326,IND,@,TAM,W 24-14
109,1992,1992-10-11,5,30.333,IND,,NYJ,W 6-3
110,1992,1992-10-18,6,30.340,IND,,SDG,L 14-34
111,1992,1992-10-25,7,30.347,IND,@,MIA,W 31-20
112,1992,1992-11-01,8,30.354,IND,@,SDG,L 0-26
113,1992,1992-11-08,9,30.361,IND,,MIA,L 0-28
114,1992,1992-11-15,10,31.002,IND,,NWE,L 34-37
115,1992,1992-11-22,11,31.009,IND,@,PIT,L 14-30
116,1992,1992-11-29,12,31.016,IND,,BUF,W 16-13
117,1992,1992-12-06,13,31.023,IND,@,NWE,W 6-0
118,1992,1992-12-13,14,31.030,IND,@,NYJ,W 10-6
119,1992,1992-12-20,15,31.037,IND,,PHO,W 16-13
120,1992,1992-12-27,16,31.044,IND,@,CIN,W 21-17
121,1993,1993-09-05,1,31.296,IND,,MIA,L 20-24
122,1993,1993-09-12,2,31.303,IND,@,CIN,W 9-6
123,1993,1993-09-26,3,31.317,IND,,CLE,W 23-10
124,1993,1993-10-03,4,31.324,IND,@,DEN,L 13-35
125,1993,1993-10-10,5,31.331,IND,,DAL,L 3-27
126,1993,1993-10-24,6,31.345,IND,@,MIA,L 27-41
127,1993,1993-10-31,7,31.352,IND,,NWE,W 9-6
128,1993,1993-12-12,13,32.029,IND,@,NYG,L 6-20
129,1993,1993-12-19,14,32.036,IND,,PHI,L 10-20
130,1993,1994-01-02,16,32.050,IND,,BUF,L 10-30
