ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.259,NOR,,STL,W 28-17,,,,
2,1983,1983-09-11,2,22.266,NOR,@,RAM,L 27-30,,,,
3,1983,1983-09-18,3,22.273,NOR,,CHI,W 34-31,,,,
4,1983,1983-09-25,4,22.280,NOR,@,DAL,L 20-21,,,,
5,1983,1983-10-02,5,22.287,NOR,,MIA,W 17-7,,,,
6,1983,1983-10-09,6,22.294,NOR,@,ATL,W 19-17,,,,
7,1983,1983-10-16,7,22.301,NOR,,SFO,L 13-32,,,,
8,1983,1983-10-23,8,22.308,NOR,@,TAM,W 24-21,,,,
9,1983,1983-10-30,9,22.315,NOR,@,BUF,L 21-27,,,,
10,1983,1983-11-06,10,22.322,NOR,,ATL,W 27-10,,,,
11,1983,1983-11-13,11,22.329,NOR,@,SFO,L 0-27,,,,
12,1983,1983-11-21,12,22.337,NOR,,NYJ,L 28-31,,,,
13,1983,1983-11-27,13,22.343,NOR,,MIN,W 17-16,,,,
14,1983,1983-12-04,14,22.350,NOR,@,NWE,L 0-7,,,,
15,1983,1983-12-11,15,22.357,NOR,@,PHI,W 20-17,,,,
16,1984,1984-09-02,1,23.258,MIN,,SDG,L 13-42,,,,
17,1984,1984-09-09,2,23.265,MIN,@,PHI,L 17-19,,,,
18,1984,1984-09-16,3,23.272,MIN,,ATL,W 27-20,,,,
19,1984,1984-09-23,4,23.279,MIN,@,DET,W 29-28,,,,
20,1984,1984-09-30,5,23.286,MIN,,SEA,L 12-20,,,,
21,1984,1984-10-07,6,23.293,MIN,@,TAM,L 31-35,,,,
22,1984,1984-10-14,7,23.300,MIN,@,RAI,L 20-23,,,,
23,1984,1984-10-21,8,23.307,MIN,,DET,L 14-16,,,,
24,1984,1984-10-28,9,23.314,MIN,@,CHI,L 7-16,,,,
25,1984,1984-11-04,10,23.321,MIN,,TAM,W 27-24,,,,
26,1984,1984-11-11,11,23.328,MIN,@,GNB,L 17-45,,,,
27,1984,1984-11-18,12,23.335,MIN,@,DEN,L 21-42,,,,
28,1984,1984-11-25,13,23.342,MIN,,CHI,L 3-34,1.0,0,0,0
29,1984,1984-11-29,14,23.346,MIN,,WAS,L 17-31,,,,
30,1984,1984-12-08,15,23.355,MIN,@,SFO,L 7-51,,,,
31,1984,1984-12-16,16,23.363,MIN,,GNB,L 14-38,,,,
32,1985,1985-09-08,1,24.263,MIN,,SFO,W 28-21,,,,
33,1985,1985-09-15,2,24.270,MIN,@,TAM,W 31-16,,,,
34,1985,1985-09-19,3,24.274,MIN,,CHI,L 24-33,,,,
35,1985,1985-09-29,4,24.284,MIN,@,BUF,W 27-20,,,,
36,1985,1985-10-06,5,24.291,MIN,@,RAM,L 10-13,,,,
37,1985,1985-10-13,6,24.298,MIN,@,GNB,L 17-20,,,,
38,1985,1985-11-17,11,24.333,MIN,@,DET,L 21-41,2.0,0,0,0
39,1985,1985-11-24,12,24.340,MIN,,NOR,L 23-30,,,,
40,1985,1985-12-01,13,24.347,MIN,@,PHI,W 28-23,0.5,0,0,0
41,1985,1985-12-08,14,24.354,MIN,,TAM,W 26-7,,,,
42,1985,1985-12-15,15,24.361,MIN,@,ATL,L 13-14,,,,
43,1985,1985-12-22,16,25.003,MIN,,PHI,L 35-37,1.0,0,0,0
44,1986,1986-09-07,1,25.262,MIN,,DET,L 10-13,,,,
45,1986,1986-09-14,2,25.269,MIN,@,TAM,W 23-10,,,,
46,1986,1986-09-21,3,25.276,MIN,,PIT,W 31-7,,,,
47,1986,1986-09-28,4,25.283,MIN,,GNB,W 42-7,,,,
48,1986,1986-10-05,5,25.290,MIN,@,CHI,L 0-23,,,,
49,1986,1986-10-12,6,25.297,MIN,@,SFO,W 27-24,,,,
50,1986,1986-10-19,7,25.304,MIN,,CHI,W 23-7,,,,
51,1986,1986-10-26,8,25.311,MIN,,CLE,L 20-23,,,,
52,1986,1986-11-02,9,25.318,MIN,@,WAS,L 38-44,,,,
53,1986,1986-11-09,10,25.325,MIN,@,DET,W 24-10,,,,
54,1986,1986-11-16,11,25.332,MIN,,NYG,L 20-22,,,,
55,1986,1986-11-23,12,25.339,MIN,@,CIN,L 20-24,,,,
56,1986,1986-11-30,13,25.346,MIN,,TAM,W 45-13,,,,
57,1986,1986-12-07,14,25.353,MIN,@,GNB,W 32-6,,,,
58,1986,1986-12-14,15,25.360,MIN,@,HOU,L 10-23,,,,
59,1986,1986-12-21,16,26.002,MIN,,NOR,W 33-17,,,,
60,1987,1987-09-13,1,26.268,MIN,,DET,W 34-19,,,,
61,1987,1987-09-20,2,26.275,MIN,@,RAM,W 21-16,,,,
62,1987,1987-10-26,6,26.311,MIN,,DEN,W 34-27,,,,
63,1987,1987-11-01,7,26.317,MIN,@,SEA,L 17-28,,,,
64,1987,1987-11-08,8,26.324,MIN,,RAI,W 31-20,,,,
65,1987,1987-11-15,9,26.331,MIN,,TAM,W 23-17,,,,
66,1987,1987-11-22,10,26.338,MIN,,ATL,W 24-13,,,,
67,1987,1987-11-26,11,26.342,MIN,@,DAL,W 44-38,,,,
68,1987,1987-12-06,12,26.352,MIN,,CHI,L 24-30,,,,
69,1987,1987-12-13,13,26.359,MIN,@,GNB,L 10-16,,,,
70,1987,1987-12-20,14,27.001,MIN,@,DET,W 17-14,,,,
71,1987,1987-12-26,15,27.007,MIN,,WAS,L 24-27,,,,
72,1988,1988-09-04,1,27.260,MIN,@,BUF,L 10-13,,,,
73,1988,1988-09-11,2,27.267,MIN,,NWE,W 36-6,,,,
74,1988,1988-09-18,3,27.274,MIN,@,CHI,W 31-7,,,,
75,1988,1988-09-25,4,27.281,MIN,,PHI,W 23-21,1.0,0,0,0
76,1988,1988-10-02,5,27.288,MIN,@,MIA,L 7-24,,,,
77,1988,1988-10-09,6,27.295,MIN,,TAM,W 14-13,,,,
78,1988,1988-10-16,7,27.302,MIN,,GNB,L 14-34,,,,
79,1988,1988-10-23,8,27.309,MIN,@,TAM,W 49-20,,,,
80,1988,1988-10-30,9,27.316,MIN,@,SFO,L 21-24,,,,
81,1988,1988-11-13,11,27.330,KAN,,CIN,W 31-28,,,,
82,1988,1988-11-20,12,27.337,KAN,,SEA,W 27-24,,,,
83,1988,1988-11-27,13,27.344,KAN,@,PIT,L 10-16,,,,
84,1988,1988-12-04,14,27.351,KAN,,NYJ,W 38-34,,,,
85,1988,1988-12-11,15,27.358,KAN,@,NYG,L 12-28,,,,
86,1988,1988-12-18,16,27.365,KAN,@,SDG,L 13-24,,,,
87,1989,1989-09-10,1,28.265,KAN,@,DEN,L 20-34,,,,
88,1989,1989-09-17,2,28.272,KAN,,RAI,W 24-19,,,,
89,1989,1989-09-24,3,28.279,KAN,@,SDG,L 6-21,,,,
90,1989,1989-10-01,4,28.286,KAN,,CIN,L 17-21,1.0,0,0,0
91,1989,1989-10-08,5,28.293,KAN,@,SEA,W 20-16,,,,
92,1989,1989-10-15,6,28.300,KAN,@,RAI,L 14-20,,,,
93,1989,1989-10-22,7,28.307,KAN,,DAL,W 36-28,,,,
94,1989,1989-10-29,8,28.314,KAN,@,PIT,L 17-23,,,,
95,1989,1989-11-05,9,28.321,KAN,,SEA,W 20-10,,,,
96,1989,1989-11-12,10,28.328,KAN,,DEN,L 13-16,,,,
97,1989,1989-11-19,11,28.335,KAN,@,CLE,T 10-10,,,,
98,1989,1989-11-26,12,28.342,KAN,,HOU,W 34-0,1.0,0,0,0
99,1989,1989-12-03,13,28.349,KAN,,MIA,W 26-21,,,,
100,1989,1989-12-10,14,28.356,KAN,@,GNB,W 21-3,,,,
101,1989,1989-12-17,15,28.363,KAN,,SDG,L 13-20,1.0,0,0,0
102,1989,1989-12-24,16,29.005,KAN,@,MIA,W 27-24,1.0,0,0,0
103,1990,1990-09-09,1,29.264,KAN,,MIN,W 24-21,,,,
104,1990,1990-09-17,2,29.272,KAN,@,DEN,L 23-24,,,,
105,1990,1990-09-23,3,29.278,KAN,@,GNB,W 17-3,,,,
106,1990,1990-09-30,4,29.285,KAN,,CLE,W 34-0,,,,
107,1990,1990-10-07,5,29.292,KAN,@,IND,L 19-23,2.0,0,0,0
108,1990,1990-10-14,6,29.299,KAN,,DET,W 43-24,,,,
109,1990,1990-10-21,7,29.306,KAN,@,SEA,L 7-19,,,,
110,1990,1990-11-04,8,29.320,KAN,,RAI,W 9-7,,,,
111,1990,1990-11-11,9,29.327,KAN,,SEA,L 16-17,1.0,0,0,0
112,1990,1990-11-18,10,29.334,KAN,,SDG,W 27-10,,,,
113,1990,1990-11-25,11,29.341,KAN,@,RAI,W 27-24,1.0,0,0,0
114,1990,1990-12-02,12,29.348,KAN,@,NWE,W 37-7,,,,
115,1990,1990-12-09,13,29.355,KAN,,DEN,W 31-20,1.0,0,0,0
116,1990,1990-12-16,14,29.362,KAN,,HOU,L 10-27,,,,
